Demand,SolarGen
56.36982,0
76.84179,0
46.76349,0
24.27022,0
15.31831,0
5.98234,0
4.47425,0
4.2117,0
4.33681,0
5.64201,0
9.44104,0
13.03202,0.005
17.79758,0.075
15.03762,0.196
13.13703,0.353
19.21458,0.49
22.65039,0.609
25.89634,0.662
23.44724,0.652
23.99616,0.583
22.03903,0.463
24.3819,0.303
26.65187,0.127
49.52698,0.008
53.30419,0
72.1724,0
41.03739,0
28.70008,0
14.72256,0
5.6739,0
4.66667,0
4.55776,0
4.60788,0
5.1739,0
9.34031,0
13.11566,0.01
21.76285,0.107
16.6774,0.252
19.61756,0.406
25.72075,0.478
26.4366,0.521
27.26096,0.531
21.61447,0.497
26.16776,0.413
26.56484,0.295
27.26563,0.134
30.55599,0.051
45.5718,0.001
56.96932,0
79.86996,0
51.07917,0
29.96315,0
12.282,0
6.16704,0
5.21937,0
5.22506,0
5.03259,0
5.03605,0
9.93529,0
15.95941,0.003
16.80054,0.049
19.28155,0.131
19.06782,0.244
18.70359,0.37
22.89367,0.45
24.53874,0.516
23.22261,0.506
21.02271,0.453
23.88337,0.337
27.12446,0.207
30.1523,0.102
38.49445,0.007
69.33635,0
73.98017,0
56.73164,0
26.31039,0
17.14344,0
6.37623,0
4.14754,0
4.43759,0
3.85427,0
5.00015,0
9.28016,0
13.78525,0.013
18.13891,0.155
14.48529,0.349
16.38407,0.542
17.99884,0.637
21.9901,0.692
24.63814,0.698
24.82511,0.654
19.11701,0.59
21.42012,0.469
26.96419,0.327
31.10797,0.142
46.39366,0.006
57.19417,0
71.78259,0
51.05207,0
27.05714,0
15.1208,0
5.16854,0
6.02144,0
4.67479,0
5.74317,0
5.48257,0
13.76256,0
14.33376,0.011
25.49012,0.135
19.6317,0.304
18.5263,0.425
23.41316,0.428
29.09676,0.371
26.06637,0.369
21.67777,0.279
28.09241,0.207
28.79584,0.137
30.7598,0.087
38.04166,0.039
51.73104,0.001
66.14757,0
86.1122,0
66.47449,0
25.99957,0
16.15067,0
6.02144,0
4.59264,0
3.75811,0
5.06867,0
4.70063,0
11.28177,0
15.30243,0.004
17.27753,0.059
13.9287,0.146
15.44836,0.254
21.63398,0.344
20.52861,0.421
20.78916,0.453
28.21999,0.458
19.13495,0.445
21.98548,0.352
20.84734,0.238
27.14811,0.092
39.45177,0.004
49.20685,0
59.57975,0
47.89296,0
26.06236,0
11.71478,0
5.62762,0
3.99477,0
4.52348,0
4.86449,0
4.95948,0
7.30792,0
10.37572,0.012
16.18207,0.142
14.87812,0.355
15.77552,0.519
18.00256,0.625
18.43011,0.689
22.38103,0.707
20.62399,0.677
20.71337,0.605
23.44776,0.488
21.23044,0.327
26.40858,0.145
42.62591,0.008
58.68509,0
56.77718,0
47.13745,0
17.07122,0
12.0483,0
5.75797,0
4.72178,0
3.94859,0
3.88284,0
4.31562,0
10.52747,0
12.50194,0.013
17.64029,0.138
14.18183,0.329
15.93082,0.503
22.18924,0.573
30.89456,0.643
23.56752,0.648
19.54283,0.605
27.67565,0.518
23.24252,0.414
23.0415,0.267
23.13699,0.108
45.62628,0.005
61.3611,0
73.09826,0
54.16065,0
27.17697,0
12.9056,0
5.80947,0
5.9786,0
6.1811,0
6.32749,0
6.22752,0
11.6363,0
17.70488,0.002
23.52358,0.05
19.19581,0.126
19.32603,0.206
24.86571,0.241
28.22519,0.269
30.04456,0.274
28.62071,0.259
31.37892,0.226
33.61648,0.167
28.61837,0.101
33.44599,0.039
52.16301,0.001
72.04949,0
63.50622,0
61.39369,0
38.57335,0
18.3383,0
6.96718,0
3.89697,0
4.00376,0
4.14922,0
4.36395,0
9.02718,0
13.91318,0.004
17.84535,0.063
15.53571,0.164
14.46253,0.286
19.19497,0.337
28.16083,0.332
19.98047,0.302
19.86722,0.28
22.85206,0.245
21.69961,0.184
22.73871,0.113
29.28219,0.044
38.46773,0.001
61.54899,0
65.47926,0
39.2722,0
25.43113,0
12.68922,0
4.12489,0
4.11079,0
4.04043,0
3.8277,0
4.29403,0
10.96319,0
9.04602,0.008
17.96521,0.123
14.85597,0.329
15.5397,0.501
19.98243,0.581
22.47129,0.61
22.4355,0.575
23.41722,0.495
19.29247,0.383
18.2059,0.25
19.90931,0.147
21.00034,0.057
39.00673,0.001
55.25847,0
56.95824,0
39.62301,0
23.11423,0
13.59571,0
4.64258,0
5.84086,0
6.09135,0
4.71826,0
5.32834,0
9.69415,0
14.99168,0.007
20.88494,0.119
18.86085,0.303
24.00856,0.461
21.58806,0.538
30.75869,0.564
29.23166,0.553
27.42535,0.482
28.67081,0.382
29.48812,0.253
27.40928,0.145
37.17279,0.056
53.12163,0.002
70.37477,0
78.87665,0
58.14122,0
35.61062,0
17.24352,0
6.22134,0
4.20624,0
4.42091,0
3.90045,0
3.94739,0
9.92864,0
14.83205,0.012
20.42516,0.156
14.5672,0.344
16.04681,0.511
14.03824,0.649
25.18116,0.707
20.77794,0.71
18.65708,0.662
19.25248,0.58
17.46784,0.441
23.58321,0.287
28.16755,0.12
42.87072,0.006
50.16528,0
68.65562,0
55.30801,0
25.60672,0
12.52561,0
5.93499,0
6.67945,0
5.49661,0
6.14897,0
6.01316,0
13.54146,0
17.66502,0.007
24.36299,0.112
21.26478,0.309
24.15127,0.465
25.44098,0.586
26.91007,0.639
33.17706,0.651
29.15344,0.613
30.88955,0.532
29.26726,0.408
28.29668,0.277
42.74433,0.109
63.69957,0.004
76.34659,0
89.86958,0
63.48726,0
34.5811,0
17.15098,0
7.91981,0
5.43334,0
4.18144,0
3.52056,0
5.00165,0
10.33704,0
12.3903,0.012
17.70378,0.142
13.95538,0.356
17.99321,0.517
20.4546,0.623
21.19954,0.663
21.62687,0.662
22.99035,0.608
17.01324,0.509
22.4236,0.378
19.13816,0.173
26.79286,0.061
39.03463,0.001
57.71009,0
53.56805,0
42.68422,0
21.86933,0
14.43798,0
5.11445,0
5.73159,0
5.37309,0
4.58035,0
5.52385,0
10.80499,0
18.2398,0.005
23.17852,0.081
17.39084,0.185
19.07668,0.265
22.69664,0.337
29.2453,0.415
27.8358,0.425
26.35391,0.391
31.31982,0.346
31.33158,0.22
28.12452,0.126
36.56697,0.043
45.29845,0
56.41409,0
75.17724,0
53.11806,0
27.84583,0
16.52761,0
6.69411,0
4.2179,0
4.64593,0
3.43996,0
4.31315,0
10.20531,0
11.82408,0.004
17.44656,0.064
10.83458,0.171
15.56277,0.316
18.34976,0.419
19.48728,0.472
20.10201,0.474
21.74905,0.457
21.15974,0.422
23.33,0.31
18.64433,0.201
33.73336,0.081
37.25695,0.004
41.66865,0
56.09813,0
42.48107,0
19.66025,0
12.80985,0
4.90646,0
4.60295,0
5.27516,0
4.19679,0
4.09484,0
8.8643,0
14.71055,0.011
24.3712,0.14
18.74863,0.317
17.85472,0.477
23.0693,0.55
28.51837,0.546
23.09215,0.522
23.71334,0.494
23.45942,0.453
23.14852,0.37
24.58504,0.239
30.40341,0.102
46.73979,0.004
62.88971,0
76.35992,0
53.26723,0
26.46118,0
14.66327,0
5.61488,0
5.13102,0
4.17696,0
5.43893,0
4.74959,0
11.91589,0
12.43518,0.01
21.25384,0.146
16.05773,0.322
18.48562,0.445
21.23346,0.528
25.67478,0.54
26.28303,0.528
27.10955,0.445
21.79036,0.319
27.78578,0.217
24.41127,0.152
32.93163,0.059
44.72727,0
61.3257,0
64.46462,0
53.16118,0
29.9026,0
15.69207,0
5.56901,0
5.09814,0
5.62213,0
5.428,0
5.76227,0
10.3877,0
14.91591,0.007
18.67112,0.094
17.61244,0.208
18.1154,0.292
21.65654,0.379
29.30538,0.434
26.28923,0.474
25.07435,0.482
28.27812,0.442
27.52867,0.349
29.00113,0.226
33.39283,0.098
50.64185,0.004
69.3555,0
63.05553,0
64.76973,0
27.22317,0
14.72268,0
6.703,0
4.76601,0
4.79166,0
4.94316,0
5.65028,0
10.17401,0
15.21066,0.011
21.30233,0.152
15.25778,0.388
19.60669,0.556
20.62413,0.659
25.65293,0.705
22.55323,0.704
25.44933,0.659
20.21434,0.572
28.82193,0.439
24.15905,0.279
32.58969,0.101
41.3873,0.004
67.18097,0
61.88563,0
51.83342,0
27.49502,0
11.13416,0
5.96179,0
4.48183,0
4.43667,0
4.06306,0
3.54801,0
10.35146,0
14.34186,0.008
18.50325,0.116
14.94898,0.273
15.40729,0.414
20.02589,0.536
20.90017,0.579
20.22374,0.589
22.79365,0.555
19.20614,0.48
21.26442,0.386
23.95512,0.246
22.48281,0.106
45.7873,0.004
58.96968,0
57.41495,0
49.64706,0
23.07539,0
11.99683,0
5.67021,0
4.71915,0
4.21904,0
4.48979,0
5.03186,0
10.55871,0
13.56685,0.011
21.86994,0.155
16.17706,0.339
18.6916,0.487
17.68531,0.56
20.43581,0.578
21.02826,0.597
25.06012,0.568
18.73386,0.485
20.08483,0.313
24.80564,0.169
24.88029,0.056
40.73808,0.001
58.43838,0
58.49814,0
45.95246,0
21.4525,0
13.84603,0
5.31005,0
5.59597,0
5.12535,0
5.07144,0
4.45241,0
13.04138,0
16.76264,0.003
21.14035,0.054
19.78063,0.138
19.90024,0.231
23.99684,0.307
24.75142,0.337
28.52953,0.337
31.73784,0.308
29.76749,0.262
31.41588,0.183
32.90468,0.098
36.1389,0.034
59.83816,0
79.97945,0
76.48277,0
59.99056,0
28.14715,0
16.22747,0
7.4997,0
4.89865,0
5.14296,0
5.06239,0
5.12675,0
10.53029,0
14.91656,0.006
21.62983,0.093
18.44644,0.24
21.21768,0.381
24.01484,0.488
27.92725,0.563
25.97828,0.603
27.34876,0.599
22.69505,0.492
24.66871,0.36
30.09932,0.228
31.77395,0.094
43.93921,0.002
65.37501,0
81.83728,0
53.63085,0
30.6624,0
13.15997,0
6.95944,0
5.05279,0
4.76442,0
6.05077,0
5.92404,0
9.92323,0
16.94361,0.005
17.71988,0.095
16.93715,0.237
16.60726,0.402
20.85015,0.517
23.83059,0.587
27.9588,0.597
24.37302,0.552
20.91871,0.476
23.66211,0.358
31.35082,0.213
33.106,0.084
42.30307,0.002
54.01086,0
58.8277,0
37.96092,0
26.89159,0
12.2703,0
5.80354,0
2.89747,0
4.11499,0
3.3701,0
4.54142,0
10.07528,0
14.51951,0.007
21.60528,0.112
13.00972,0.252
18.59669,0.406
20.11847,0.6
20.62238,0.662
16.01541,0.684
24.27431,0.61
21.16988,0.527
18.29378,0.393
20.45399,0.215
27.20363,0.068
39.31326,0.001
46.0924,0
58.84434,0
46.94749,0
20.76942,0
11.92812,0
4.79028,0
3.59231,0
4.43278,0
4.52266,0
3.8189,0
10.94894,0
10.68522,0.001
20.88056,0.046
16.68014,0.13
17.86572,0.221
21.84444,0.282
22.45388,0.315
22.357,0.339
20.00657,0.333
19.0763,0.28
23.47344,0.207
27.50354,0.134
31.29211,0.063
42.26888,0.001
51.39152,0
59.2896,0
40.7471,0
28.35798,0
15.37884,0
5.64426,0
4.14378,0
4.28231,0
2.98797,0
3.20066,0
9.58545,0
11.73797,0.007
16.94837,0.113
13.7942,0.274
13.28,0.436
14.88863,0.541
17.82769,0.595
21.23034,0.6
19.12823,0.562
15.12963,0.469
22.765,0.332
23.68917,0.204
24.87379,0.086
30.89825,0.002
59.22061,0
60.89222,0
43.15793,0
24.02749,0
12.8689,0
5.51182,0
3.33767,0
5.46411,0
5.2297,0
4.18943,0
9.244,0
13.67831,0.004
19.86291,0.095
15.43156,0.243
21.50453,0.395
22.32694,0.484
25.02842,0.494
26.08563,0.417
27.23799,0.281
19.31991,0.192
25.59272,0.132
20.63822,0.083
30.70441,0.028
40.27783,0
66.77299,0
68.9001,0
49.1445,0
25.04607,0
12.60141,0
5.33615,0
4.73935,0
3.38526,0
4.75769,0
4.13941,0
10.22472,0
12.60286,0.005
15.46067,0.091
12.90152,0.26
17.35762,0.412
20.42351,0.533
19.49228,0.568
23.4592,0.543
26.71901,0.492
24.19194,0.44
25.13253,0.348
24.05858,0.227
24.71112,0.102
41.86793,0.003
57.4342,0
57.0107,0
42.88794,0
27.46581,0
10.62416,0
4.75142,0
5.35428,0
4.87151,0
4.93318,0
4.44131,0
11.09138,0
12.94249,0.007
18.84606,0.122
17.36547,0.299
17.78223,0.474
23.75854,0.605
23.69805,0.697
25.556,0.72
26.59641,0.688
21.71204,0.606
31.38292,0.476
22.94162,0.279
28.16551,0.099
48.58739,0.002
56.33267,0
63.46374,0
48.2139,0
23.45473,0
15.2309,0
5.61636,0
4.02224,0
4.17671,0
4.4878,0
4.42308,0
10.17381,0
14.12463,0.003
19.53786,0.059
12.84461,0.14
14.91823,0.242
20.96419,0.368
25.16009,0.515
24.76808,0.623
23.79256,0.629
20.21672,0.582
24.54569,0.457
23.39966,0.279
27.88886,0.098
39.23238,0.003
52.80436,0
75.29098,0
54.24979,0
22.39577,0
12.99586,0
6.71745,0
5.27282,0
5.08059,0
5.22172,0
4.2177,0
11.79372,0
15.28686,0.01
22.49552,0.169
17.88234,0.371
20.6792,0.514
20.95079,0.643
24.69663,0.671
30.34786,0.649
28.7994,0.544
22.90394,0.44
29.89644,0.292
27.70988,0.171
37.82648,0.051
45.25626,0
62.59098,0
63.26149,0
51.29074,0
28.09869,0
16.49694,0
5.90902,0
5.03125,0
5.37248,0
4.87556,0
4.22111,0
11.45202,0
14.69908,0.004
17.95637,0.094
17.135,0.261
23.80506,0.435
25.69002,0.58
25.1202,0.663
25.37166,0.678
27.56597,0.651
23.66017,0.561
26.10338,0.431
26.0907,0.288
29.86587,0.097
37.96413,0.002
53.57218,0
63.35361,0
55.92965,0
24.30809,0
13.01821,0
6.05859,0
4.07167,0
4.21757,0
4.4828,0
4.1524,0
10.29189,0
15.04017,0.003
20.26238,0.074
16.13613,0.187
16.77576,0.32
23.14621,0.491
23.97799,0.654
21.50018,0.705
23.33505,0.687
26.21772,0.613
23.55972,0.49
28.10315,0.316
26.54892,0.126
41.69601,0.003
66.10769,0
65.54773,0
40.23399,0
25.21334,0
15.78793,0
5.28665,0
4.19491,0
3.66896,0
3.56557,0
4.12895,0
6.52076,0
11.86121,0.01
18.73374,0.178
11.59214,0.395
14.6931,0.561
17.79942,0.671
23.67264,0.708
15.72481,0.705
17.92546,0.648
22.4266,0.562
16.46973,0.45
21.86064,0.27
27.8663,0.104
39.52607,0.003
54.76283,0
47.69618,0
44.59973,0
23.55062,0
13.33255,0
4.36087,0
3.16114,0
3.91878,0
3.16102,0
4.72368,0
10.16506,0
11.25165,0.003
12.34589,0.077
12.1672,0.208
16.4101,0.342
14.42413,0.442
18.9985,0.501
18.62419,0.52
23.4597,0.489
17.06543,0.41
23.45665,0.266
11.47989,0.145
26.83219,0.047
28.3481,0
44.83155,0
57.47371,0
37.993,0
21.44218,0
11.34659,0
4.43894,0
4.6779,0
4.72747,0
4.92052,0
4.08412,0
9.68107,0
14.83459,0.004
18.88552,0.109
15.51682,0.294
18.46568,0.456
18.02472,0.57
20.23288,0.626
25.80261,0.649
23.04908,0.634
25.67974,0.559
26.64024,0.439
27.42488,0.245
35.01123,0.096
41.92775,0.002
55.23172,0
62.7057,0
54.04519,0
23.22123,0
13.64454,0
6.87686,0
4.96117,0
5.07867,0
4.24912,0
3.86652,0
11.15039,0
14.56867,0.005
21.99054,0.087
19.24003,0.224
17.02358,0.364
21.42819,0.433
28.06751,0.431
24.32719,0.425
23.42295,0.403
25.41298,0.362
22.42357,0.304
16.57657,0.206
35.10376,0.081
44.70947,0.001
50.34862,0
61.56535,0
48.80895,0
28.52289,0
10.74216,0
5.88251,0
3.88942,0
4.03529,0
4.58045,0
5.11178,0
9.88235,0
15.78953,0.002
20.02872,0.079
15.84571,0.212
19.41765,0.348
18.83523,0.455
20.87411,0.552
28.38459,0.598
19.37085,0.549
22.88478,0.419
28.67352,0.237
25.03224,0.107
29.99863,0.03
48.71115,0
60.79254,0
58.22906,0
44.98021,0
29.72011,0
13.4147,0
5.59057,0
5.75652,0
4.56017,0
5.19956,0
4.57262,0
9.51388,0
12.66671,0.003
20.64028,0.074
17.04212,0.207
20.04393,0.354
21.9127,0.456
26.6137,0.52
26.21088,0.543
25.87807,0.491
22.9417,0.416
31.23942,0.321
25.58123,0.19
30.15604,0.075
43.64626,0.001
64.96131,0
74.38747,0
48.54499,0
31.19917,0
15.70713,0
5.64476,0
5.32737,0
4.33941,0
5.29287,0
4.64434,0
12.62299,0
14.61999,0.005
20.64515,0.115
15.43942,0.286
19.59726,0.44
23.2072,0.57
28.06626,0.651
27.24254,0.681
28.87459,0.638
26.5618,0.56
29.72114,0.439
26.50121,0.276
39.12417,0.108
40.38971,0.002
69.47165,0
75.68628,0
57.06961,0
33.59778,0
15.94925,0
7.31674,0
4.68336,0
4.50603,0
4.74139,0
5.23805,0
11.90974,0
12.6558,0.006
19.25843,0.138
17.48218,0.34
15.47093,0.513
19.62192,0.645
21.32523,0.696
25.98869,0.692
23.75644,0.636
20.33958,0.534
25.4364,0.396
16.59871,0.236
28.8765,0.092
44.4999,0.002
57.16896,0
62.34107,0
47.28384,0
23.94178,0
15.15388,0
5.37519,0
4.72965,0
4.00205,0
3.70417,0
4.77087,0
11.76123,0
16.13043,0.005
22.61408,0.122
14.92961,0.328
19.13308,0.495
21.42827,0.57
23.35748,0.578
19.60927,0.54
31.69437,0.443
25.30419,0.37
24.06188,0.287
22.21847,0.168
29.26278,0.052
43.5759,0
61.11172,0
67.2197,0
53.42454,0
28.28749,0
15.40741,0
6.30616,0
4.8,0
4.82884,0
4.26276,0
4.06686,0
9.02525,0
15.44596,0.003
18.19212,0.079
15.17517,0.206
16.96083,0.319
19.80531,0.426
21.67571,0.517
21.66535,0.552
24.08152,0.545
23.38737,0.481
25.67326,0.374
21.70908,0.235
21.11692,0.091
40.17666,0.001
62.54586,0
69.01591,0
55.23547,0
22.62792,0
11.96709,0
5.19718,0
3.89975,0
4.49642,0
3.41581,0
4.47119,0
9.85443,0
11.18924,0.005
18.3306,0.127
13.82057,0.303
14.44671,0.432
18.63855,0.507
20.23743,0.551
21.60026,0.55
24.00276,0.509
20.31577,0.39
28.50424,0.283
24.4693,0.162
23.44558,0.057
46.98021,0
58.19245,0
66.56214,0
49.08761,0
23.03158,0
13.0185,0
5.11431,0
4.14792,0
4.76804,0
3.56566,0
4.50578,0
11.37,0
13.57132,0.004
15.69765,0.104
17.41696,0.258
19.73255,0.406
20.44838,0.524
19.96268,0.597
29.29608,0.624
19.43084,0.601
20.95588,0.527
24.55864,0.405
24.87794,0.249
34.28383,0.094
37.76835,0.001
67.35598,0
68.92744,0
39.61745,0
29.36637,0
11.23726,0
5.20775,0
4.75656,0
5.77205,0
5.0375,0
5.81997,0
9.55495,0
13.13993,0.006
20.36126,0.144
17.31173,0.337
16.46155,0.486
22.53227,0.618
24.77754,0.698
30.47467,0.718
21.9803,0.682
23.97865,0.556
22.81582,0.439
30.45055,0.261
29.91845,0.085
44.74737,0.001
43.68765,0
55.65232,0
54.59403,0
24.40418,0
14.85308,0
5.94031,0
4.40901,0
5.1904,0
4.88344,0
4.37454,0
10.34544,0
13.81392,0.004
18.50699,0.098
14.58194,0.252
18.84847,0.44
24.05738,0.523
25.53482,0.571
28.1948,0.555
23.06277,0.479
21.86893,0.324
25.23856,0.222
24.55686,0.124
26.49138,0.044
54.74948,0
62.48374,0
65.74395,0
51.67779,0
24.19694,0
15.1594,0
6.97887,0
4.06403,0
4.48952,0
4.84432,0
3.58183,0
9.95893,0
12.53606,0.005
17.61162,0.142
15.82832,0.338
17.03401,0.491
18.07845,0.614
21.51823,0.684
27.24894,0.689
25.63979,0.546
23.44257,0.388
22.05306,0.27
25.03665,0.15
29.22782,0.046
41.28007,0
50.37597,0
64.54408,0
55.25592,0
26.0337,0
12.10591,0
5.44997,0
5.10177,0
4.17702,0
5.04575,0
4.27445,0
9.53425,0
12.64846,0.003
17.96368,0.1
14.9931,0.264
16.29952,0.48
21.57605,0.611
25.8666,0.679
26.02033,0.703
28.29405,0.664
24.10269,0.601
19.9981,0.473
29.73007,0.307
28.85914,0.119
42.13697,0.001
54.95536,0
60.71278,0
52.68965,0
28.02612,0
13.00025,0
6.99478,0
4.70664,0
5.27233,0
4.50445,0
4.56531,0
12.17315,0
15.13217,0.001
22.3524,0.068
18.69646,0.195
17.05441,0.341
17.28289,0.47
25.32082,0.53
26.05581,0.543
27.58624,0.508
23.72864,0.431
28.62764,0.318
26.38916,0.172
29.87716,0.054
45.85047,0
61.39847,0
61.51136,0
54.53235,0
28.82937,0
13.68524,0
5.4455,0
5.47812,0
5.11701,0
5.1341,0
5.70888,0
13.89778,0
17.15921,0.003
21.19712,0.089
19.00531,0.23
20.90057,0.374
24.39886,0.499
28.91949,0.573
28.32098,0.597
29.89764,0.543
25.87038,0.452
21.90848,0.334
29.3262,0.181
38.18071,0.059
53.24907,0
67.7224,0
76.3106,0
55.15962,0
30.41474,0
16.07644,0
5.82529,0
3.67055,0
4.07932,0
4.32953,0
3.77867,0
9.87928,0
12.90237,0.004
18.00435,0.111
12.91379,0.278
11.21705,0.414
18.5908,0.482
22.76717,0.507
21.22951,0.499
21.95559,0.449
17.14524,0.372
19.14952,0.251
23.35015,0.139
25.63225,0.048
40.11429,0
33.35731,0
48.74565,0
43.97264,0
20.43332,0
11.06082,0
4.53097,0
4.75948,0
5.15813,0
4.78437,0
4.64888,0
9.97819,0
14.03225,0
23.0914,0.052
15.74359,0.149
20.9121,0.262
21.10732,0.347
22.85632,0.424
21.57976,0.461
28.49128,0.44
22.84865,0.351
21.99777,0.248
26.17711,0.126
32.71562,0.037
41.95558,0
59.60777,0
64.50224,0
53.65629,0
30.65212,0
14.75062,0
6.40209,0
3.9453,0
4.70051,0
4.15664,0
4.4701,0
9.76829,0
11.76261,0
21.91785,0.048
15.04079,0.178
18.16377,0.37
18.38699,0.535
22.32145,0.6
25.27278,0.618
22.90335,0.556
24.82806,0.447
26.47207,0.341
22.64209,0.196
30.25863,0.056
49.57735,0
55.88338,0
59.1547,0
48.86915,0
23.00616,0
13.5117,0
7.09961,0
4.53942,0
4.48694,0
4.85066,0
5.28528,0
12.4089,0
16.10343,0.004
22.70834,0.118
16.84243,0.314
20.1697,0.49
22.73468,0.62
24.75762,0.681
27.49762,0.682
24.96857,0.631
22.59064,0.52
31.27841,0.353
26.19826,0.206
37.51495,0.072
42.46012,0
63.14531,0
77.89875,0
55.18186,0
33.1527,0
16.03693,0
7.62885,0
4.24599,0
3.7029,0
3.81875,0
3.00316,0
9.07149,0
12.65374,0.004
20.34352,0.136
15.21517,0.339
14.83239,0.505
18.78382,0.619
16.82456,0.637
20.2285,0.585
21.57047,0.456
18.17948,0.344
25.36183,0.243
19.59507,0.144
29.40474,0.047
29.22671,0
58.70788,0
53.85198,0
42.73711,0
19.08505,0
14.56509,0
4.8704,0
4.93157,0
5.66961,0
5.62288,0
5.78151,0
12.21449,0
16.0327,0.005
20.95956,0.139
20.01519,0.276
23.00844,0.443
22.19878,0.609
30.19278,0.69
29.40308,0.702
31.11746,0.647
26.23946,0.545
25.09695,0.371
30.74144,0.223
34.47516,0.067
55.19941,0
71.50798,0
78.182,0
55.9953,0
31.75287,0
17.01144,0
7.69623,0
5.79706,0
5.26876,0
4.64773,0
5.02399,0
12.39212,0
13.25037,0.004
21.8174,0.126
17.83277,0.328
21.46968,0.508
24.83995,0.634
27.52286,0.707
23.49856,0.728
29.2705,0.692
26.88789,0.553
27.00895,0.37
28.47489,0.206
36.83333,0.069
44.29689,0
64.35399,0
83.28445,0
53.43032,0
25.66061,0
16.17806,0
6.7201,0
5.82016,0
5.40606,0
5.3208,0
5.90545,0
12.29262,0
13.99656,0.004
22.84263,0.13
20.65342,0.329
22.04534,0.493
23.02519,0.622
30.57614,0.686
27.2784,0.699
23.68646,0.672
25.08349,0.59
26.19979,0.425
29.40072,0.264
31.4693,0.093
51.19913,0
70.80696,0
74.59731,0
52.33197,0
27.08865,0
17.26459,0
7.2871,0
5.53675,0
4.79063,0
5.07348,0
4.816,0
11.84537,0
16.35004,0.004
22.27687,0.139
16.40103,0.357
16.91677,0.537
19.98445,0.661
25.70489,0.729
29.31281,0.75
28.92654,0.728
24.77486,0.656
30.44047,0.531
25.0754,0.329
30.20337,0.125
46.29094,0
61.09567,0
71.66465,0
48.51499,0
30.61109,0
17.1294,0
5.87431,0
5.87981,0
5.45305,0
4.84348,0
5.81893,0
10.25653,0
14.69953,0.003
19.28662,0.122
17.29176,0.335
21.87475,0.522
25.59079,0.639
24.36266,0.717
28.70617,0.736
29.46261,0.656
29.55515,0.504
34.56144,0.346
35.30626,0.188
36.93499,0.06
43.604,0
59.54457,0
71.58284,0
60.32879,0
32.49378,0
15.2495,0
6.33087,0
3.549,0
3.93935,0
3.50702,0
4.33623,0
9.19271,0
12.87693,0.001
18.68697,0.08
16.3645,0.226
16.18713,0.352
18.32958,0.395
19.50682,0.375
21.21765,0.305
24.27658,0.226
23.21919,0.162
26.98529,0.121
21.39024,0.073
28.00644,0.021
41.94779,0
61.78334,0
72.44348,0
45.81968,0
21.35814,0
12.82476,0
5.01694,0
4.76057,0
5.69974,0
6.29069,0
4.9688,0
10.68456,0
12.41475,0.001
19.85164,0.075
18.43243,0.216
20.18472,0.375
21.67447,0.492
28.1022,0.507
27.99502,0.472
24.10923,0.4
27.594,0.284
28.65093,0.177
26.67682,0.089
36.09889,0.026
53.49952,0
69.22359,0
74.20801,0
55.99816,0
25.95219,0
14.59272,0
5.62524,0
5.15184,0
4.48187,0
5.06953,0
5.56371,0
10.46248,0
12.76969,0.001
23.39316,0.096
16.98588,0.237
20.69906,0.381
21.25568,0.497
26.13969,0.578
32.37326,0.585
26.35408,0.546
25.28761,0.446
29.34872,0.317
23.52624,0.182
35.46746,0.064
47.16645,0
63.35471,0
82.05772,0
49.24982,0
25.90488,0
15.52938,0
6.68727,0
4.00024,0
3.79094,0
4.32792,0
3.80808,0
10.07942,0
12.82479,0.002
18.54431,0.102
14.70592,0.285
16.73585,0.433
17.6833,0.521
22.45889,0.567
22.16565,0.557
21.72095,0.49
20.87047,0.385
22.5934,0.23
23.01248,0.118
26.32758,0.034
38.38365,0
57.45977,0
59.14473,0
49.87889,0
24.75893,0
12.69596,0
5.12882,0
4.25448,0
6.72453,0
5.19914,0
5.04293,0
13.39109,0
15.72395,0.001
19.53617,0.074
17.55786,0.229
18.55231,0.379
25.13239,0.49
26.95241,0.562
23.09952,0.575
29.32341,0.567
25.35582,0.482
27.4319,0.336
30.69335,0.201
38.95974,0.061
46.16654,0
75.24967,0
92.70018,0
51.93775,0
28.01609,0
15.89261,0
6.21075,0
5.23553,0
5.34063,0
5.19148,0
5.56158,0
13.19107,0
16.62191,0
22.73996,0.074
16.93323,0.249
20.30852,0.431
22.83732,0.548
28.72908,0.622
28.60179,0.629
26.79195,0.591
21.58969,0.491
28.61405,0.337
24.70108,0.185
30.95042,0.054
44.66813,0
58.34795,0
82.94766,0
56.10152,0
23.98624,0
16.60292,0
6.77761,0
5.02684,0
5.09503,0
5.87608,0
4.164,0
11.54006,0
16.12585,0.002
21.42567,0.098
19.23946,0.271
20.11873,0.426
23.92914,0.553
25.51744,0.623
27.86743,0.612
27.50884,0.583
26.71843,0.472
29.71201,0.32
26.54163,0.187
30.25565,0.05
47.24939,0
70.38268,0
80.58406,0
61.12809,0
27.44001,0
16.79837,0
7.72803,0
3.90822,0
3.8099,0
4.58455,0
4.5089,0
8.55514,0
12.94018,0
15.15344,0.052
16.3227,0.161
19.18832,0.279
19.51235,0.384
25.12714,0.466
23.40143,0.505
23.44102,0.504
20.14521,0.461
29.57265,0.361
24.0433,0.215
33.13003,0.075
42.43444,0
51.51995,0
64.19256,0
34.4423,0
26.83199,0
14.0653,0
5.42123,0
4.33066,0
4.64951,0
5.11357,0
4.69797,0
9.04931,0
16.41312,0.001
19.78069,0.089
18.38074,0.261
