"Delivery Period (CET/CEST)","Area","Reserve Type","Time Horizon","Source","Type of product","Procurement Date & Time (CET/CEST)","Instance Code","ISP (CET/CEST)","Volume (MW)","Price (EUR)","Price Type","Direction"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 04:45 - 15/11/2025 05:00","237.00","1.71","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 05:00 - 15/11/2025 05:15","237.00","1.71","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 05:15 - 15/11/2025 05:30","237.00","1.71","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 05:30 - 15/11/2025 05:45","237.00","1.71","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 05:45 - 15/11/2025 06:00","237.00","1.71","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 06:00 - 15/11/2025 06:15","237.00","1.71","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 06:15 - 15/11/2025 06:30","237.00","1.71","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 06:30 - 15/11/2025 06:45","237.00","1.71","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 06:45 - 15/11/2025 07:00","237.00","1.71","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 07:00 - 15/11/2025 07:15","237.00","1.71","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 07:15 - 15/11/2025 07:30","237.00","1.71","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 07:30 - 15/11/2025 07:45","237.00","1.71","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 07:45 - 15/11/2025 08:00","237.00","1.71","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 08:00 - 15/11/2025 08:15","376.00","3.72","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 08:15 - 15/11/2025 08:30","376.00","3.72","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 08:30 - 15/11/2025 08:45","376.00","3.72","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 08:45 - 15/11/2025 09:00","376.00","3.72","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 09:00 - 15/11/2025 09:15","376.00","3.72","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 09:15 - 15/11/2025 09:30","376.00","3.72","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 09:30 - 15/11/2025 09:45","376.00","3.72","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 09:45 - 15/11/2025 10:00","376.00","3.72","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 10:00 - 15/11/2025 10:15","376.00","3.72","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 10:15 - 15/11/2025 10:30","376.00","3.72","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 10:30 - 15/11/2025 10:45","376.00","3.72","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 10:45 - 15/11/2025 11:00","376.00","3.72","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 11:00 - 15/11/2025 11:15","376.00","3.72","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 11:15 - 15/11/2025 11:30","376.00","3.72","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 11:30 - 15/11/2025 11:45","376.00","3.72","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 11:45 - 15/11/2025 12:00","376.00","3.72","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 12:00 - 15/11/2025 12:15","408.00","2.84","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 12:15 - 15/11/2025 12:30","408.00","2.84","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 12:30 - 15/11/2025 12:45","408.00","2.84","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 12:45 - 15/11/2025 13:00","408.00","2.84","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 13:00 - 15/11/2025 13:15","408.00","2.84","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 13:15 - 15/11/2025 13:30","408.00","2.84","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 13:30 - 15/11/2025 13:45","408.00","2.84","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 13:45 - 15/11/2025 14:00","408.00","2.84","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 14:00 - 15/11/2025 14:15","408.00","2.84","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 14:15 - 15/11/2025 14:30","408.00","2.84","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 14:30 - 15/11/2025 14:45","408.00","2.84","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 14:45 - 15/11/2025 15:00","408.00","2.84","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 15:00 - 15/11/2025 15:15","408.00","2.84","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 15:15 - 15/11/2025 15:30","408.00","2.84","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 15:30 - 15/11/2025 15:45","408.00","2.84","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 15:45 - 15/11/2025 16:00","408.00","2.84","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 16:00 - 15/11/2025 16:15","417.00","4.74","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 16:15 - 15/11/2025 16:30","417.00","4.74","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 16:30 - 15/11/2025 16:45","417.00","4.74","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 16:45 - 15/11/2025 17:00","417.00","4.74","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 17:00 - 15/11/2025 17:15","417.00","4.74","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 17:15 - 15/11/2025 17:30","417.00","4.74","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 17:30 - 15/11/2025 17:45","417.00","4.74","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 17:45 - 15/11/2025 18:00","417.00","4.74","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 18:00 - 15/11/2025 18:15","417.00","4.74","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 18:15 - 15/11/2025 18:30","417.00","4.74","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 18:30 - 15/11/2025 18:45","417.00","4.74","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 18:45 - 15/11/2025 19:00","417.00","4.74","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 19:00 - 15/11/2025 19:15","417.00","4.74","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 19:15 - 15/11/2025 19:30","417.00","4.74","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 19:30 - 15/11/2025 19:45","417.00","4.74","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 19:45 - 15/11/2025 20:00","417.00","4.74","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 20:00 - 15/11/2025 20:15","153.00","1.30","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 20:15 - 15/11/2025 20:30","153.00","1.30","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 20:30 - 15/11/2025 20:45","153.00","1.30","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 20:45 - 15/11/2025 21:00","153.00","1.30","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 21:00 - 15/11/2025 21:15","153.00","1.30","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 21:15 - 15/11/2025 21:30","153.00","1.30","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 21:30 - 15/11/2025 21:45","153.00","1.30","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 21:45 - 15/11/2025 22:00","153.00","1.30","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 22:00 - 15/11/2025 22:15","153.00","1.30","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 22:15 - 15/11/2025 22:30","153.00","1.30","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 22:30 - 15/11/2025 22:45","153.00","1.30","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 22:45 - 15/11/2025 23:00","153.00","1.30","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 23:00 - 15/11/2025 23:15","153.00","1.30","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 23:15 - 15/11/2025 23:30","153.00","1.30","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 23:30 - 15/11/2025 23:45","153.00","1.30","Average","Up"
"15/11/2025 00:00 - 16/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-14T08:00:00Z","253fc72dd3d087206b4a1df8b3a124e5","15/11/2025 23:45 - 16/11/2025 00:00","153.00","1.30","Average","Up"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 00:00 - 16/11/2025 00:15","211.00","2.18","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 00:15 - 16/11/2025 00:30","211.00","2.18","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 00:30 - 16/11/2025 00:45","211.00","2.18","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 00:45 - 16/11/2025 01:00","211.00","2.18","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 01:00 - 16/11/2025 01:15","211.00","2.18","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 01:15 - 16/11/2025 01:30","211.00","2.18","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 01:30 - 16/11/2025 01:45","211.00","2.18","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 01:45 - 16/11/2025 02:00","211.00","2.18","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 02:00 - 16/11/2025 02:15","211.00","2.18","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 02:15 - 16/11/2025 02:30","211.00","2.18","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 02:30 - 16/11/2025 02:45","211.00","2.18","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 02:45 - 16/11/2025 03:00","211.00","2.18","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 03:00 - 16/11/2025 03:15","211.00","2.18","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 03:15 - 16/11/2025 03:30","211.00","2.18","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 03:30 - 16/11/2025 03:45","211.00","2.18","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 03:45 - 16/11/2025 04:00","211.00","2.18","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 04:00 - 16/11/2025 04:15","339.00","1.63","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 04:15 - 16/11/2025 04:30","339.00","1.63","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 04:30 - 16/11/2025 04:45","339.00","1.63","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 04:45 - 16/11/2025 05:00","339.00","1.63","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 05:00 - 16/11/2025 05:15","339.00","1.63","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 05:15 - 16/11/2025 05:30","339.00","1.63","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 05:30 - 16/11/2025 05:45","339.00","1.63","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 05:45 - 16/11/2025 06:00","339.00","1.63","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 06:00 - 16/11/2025 06:15","339.00","1.63","Average","Down"
"16/11/2025 00:00 - 17/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-15T08:00:00Z","ccbddf65efcc1b8f69e7f7632185b345","16/11/2025 06:15 - 16/11/2025 06:30","339.00","1.63","Average","Down"
