"Delivery Period (CET/CEST)","Area","Reserve Type","Time Horizon","Source","Type of product","Procurement Date & Time (CET/CEST)","Instance Code","ISP (CET/CEST)","Volume (MW)","Price (EUR)","Price Type","Direction"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 12:00 - 05/11/2025 12:15","413.00","4.93","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 12:15 - 05/11/2025 12:30","413.00","4.93","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 12:30 - 05/11/2025 12:45","413.00","4.93","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 12:45 - 05/11/2025 13:00","413.00","4.93","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 13:00 - 05/11/2025 13:15","413.00","4.93","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 13:15 - 05/11/2025 13:30","413.00","4.93","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 13:30 - 05/11/2025 13:45","413.00","4.93","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 13:45 - 05/11/2025 14:00","413.00","4.93","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 14:00 - 05/11/2025 14:15","413.00","4.93","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 14:15 - 05/11/2025 14:30","413.00","4.93","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 14:30 - 05/11/2025 14:45","413.00","4.93","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 14:45 - 05/11/2025 15:00","413.00","4.93","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 15:00 - 05/11/2025 15:15","413.00","4.93","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 15:15 - 05/11/2025 15:30","413.00","4.93","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 15:30 - 05/11/2025 15:45","413.00","4.93","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 15:45 - 05/11/2025 16:00","413.00","4.93","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 16:00 - 05/11/2025 16:15","314.00","7.73","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 16:15 - 05/11/2025 16:30","314.00","7.73","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 16:30 - 05/11/2025 16:45","314.00","7.73","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 16:45 - 05/11/2025 17:00","314.00","7.73","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 17:00 - 05/11/2025 17:15","314.00","7.73","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 17:15 - 05/11/2025 17:30","314.00","7.73","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 17:30 - 05/11/2025 17:45","314.00","7.73","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 17:45 - 05/11/2025 18:00","314.00","7.73","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 18:00 - 05/11/2025 18:15","314.00","7.73","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 18:15 - 05/11/2025 18:30","314.00","7.73","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 18:30 - 05/11/2025 18:45","314.00","7.73","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 18:45 - 05/11/2025 19:00","314.00","7.73","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 19:00 - 05/11/2025 19:15","314.00","7.73","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 19:15 - 05/11/2025 19:30","314.00","7.73","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 19:30 - 05/11/2025 19:45","314.00","7.73","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 19:45 - 05/11/2025 20:00","314.00","7.73","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 20:00 - 05/11/2025 20:15","279.00","2.33","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 20:15 - 05/11/2025 20:30","279.00","2.33","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 20:30 - 05/11/2025 20:45","279.00","2.33","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 20:45 - 05/11/2025 21:00","279.00","2.33","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 21:00 - 05/11/2025 21:15","279.00","2.33","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 21:15 - 05/11/2025 21:30","279.00","2.33","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 21:30 - 05/11/2025 21:45","279.00","2.33","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 21:45 - 05/11/2025 22:00","279.00","2.33","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 22:00 - 05/11/2025 22:15","279.00","2.33","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 22:15 - 05/11/2025 22:30","279.00","2.33","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 22:30 - 05/11/2025 22:45","279.00","2.33","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 22:45 - 05/11/2025 23:00","279.00","2.33","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 23:00 - 05/11/2025 23:15","279.00","2.33","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 23:15 - 05/11/2025 23:30","279.00","2.33","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 23:30 - 05/11/2025 23:45","279.00","2.33","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","b3f717f5a0b88693c6cb472dfde02561","05/11/2025 23:45 - 06/11/2025 00:00","279.00","2.33","Average","Up"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 00:00 - 05/11/2025 00:15","521.00","3.66","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 00:15 - 05/11/2025 00:30","521.00","3.66","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 00:30 - 05/11/2025 00:45","521.00","3.66","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 00:45 - 05/11/2025 01:00","521.00","3.66","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 01:00 - 05/11/2025 01:15","521.00","3.66","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 01:15 - 05/11/2025 01:30","521.00","3.66","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 01:30 - 05/11/2025 01:45","521.00","3.66","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 01:45 - 05/11/2025 02:00","521.00","3.66","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 02:00 - 05/11/2025 02:15","521.00","3.66","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 02:15 - 05/11/2025 02:30","521.00","3.66","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 02:30 - 05/11/2025 02:45","521.00","3.66","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 02:45 - 05/11/2025 03:00","521.00","3.66","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 03:00 - 05/11/2025 03:15","521.00","3.66","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 03:15 - 05/11/2025 03:30","521.00","3.66","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 03:30 - 05/11/2025 03:45","521.00","3.66","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 03:45 - 05/11/2025 04:00","521.00","3.66","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 04:00 - 05/11/2025 04:15","452.00","2.56","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 04:15 - 05/11/2025 04:30","452.00","2.56","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 04:30 - 05/11/2025 04:45","452.00","2.56","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 04:45 - 05/11/2025 05:00","452.00","2.56","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 05:00 - 05/11/2025 05:15","452.00","2.56","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 05:15 - 05/11/2025 05:30","452.00","2.56","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 05:30 - 05/11/2025 05:45","452.00","2.56","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 05:45 - 05/11/2025 06:00","452.00","2.56","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 06:00 - 05/11/2025 06:15","452.00","2.56","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 06:15 - 05/11/2025 06:30","452.00","2.56","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 06:30 - 05/11/2025 06:45","452.00","2.56","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 06:45 - 05/11/2025 07:00","452.00","2.56","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 07:00 - 05/11/2025 07:15","452.00","2.56","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 07:15 - 05/11/2025 07:30","452.00","2.56","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 07:30 - 05/11/2025 07:45","452.00","2.56","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 07:45 - 05/11/2025 08:00","452.00","2.56","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 08:00 - 05/11/2025 08:15","481.00","5.73","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 08:15 - 05/11/2025 08:30","481.00","5.73","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 08:30 - 05/11/2025 08:45","481.00","5.73","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 08:45 - 05/11/2025 09:00","481.00","5.73","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 09:00 - 05/11/2025 09:15","481.00","5.73","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 09:15 - 05/11/2025 09:30","481.00","5.73","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 09:30 - 05/11/2025 09:45","481.00","5.73","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 09:45 - 05/11/2025 10:00","481.00","5.73","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 10:00 - 05/11/2025 10:15","481.00","5.73","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 10:15 - 05/11/2025 10:30","481.00","5.73","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 10:30 - 05/11/2025 10:45","481.00","5.73","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 10:45 - 05/11/2025 11:00","481.00","5.73","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 11:00 - 05/11/2025 11:15","481.00","5.73","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 11:15 - 05/11/2025 11:30","481.00","5.73","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 11:30 - 05/11/2025 11:45","481.00","5.73","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 11:45 - 05/11/2025 12:00","481.00","5.73","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 12:00 - 05/11/2025 12:15","476.00","4.21","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 12:15 - 05/11/2025 12:30","476.00","4.21","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 12:30 - 05/11/2025 12:45","476.00","4.21","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 12:45 - 05/11/2025 13:00","476.00","4.21","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 13:00 - 05/11/2025 13:15","476.00","4.21","Average","Down"
"05/11/2025 00:00 - 06/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-04T08:00:00Z","8b4cadfd70cc4ef8724d6c4ad7caa534","05/11/2025 13:15 - 05/11/2025 13:30","476.00","4.21","Average","Down"
