"Delivery Period (CET/CEST)","Area","Reserve Type","Time Horizon","Source","Type of product","Procurement Date & Time (CET/CEST)","Instance Code","ISP (CET/CEST)","Volume (MW)","Price (EUR)","Price Type","Direction"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 04:45 - 29/11/2025 05:00","171.00","1.97","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 05:00 - 29/11/2025 05:15","171.00","1.97","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 05:15 - 29/11/2025 05:30","171.00","1.97","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 05:30 - 29/11/2025 05:45","171.00","1.97","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 05:45 - 29/11/2025 06:00","171.00","1.97","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 06:00 - 29/11/2025 06:15","171.00","1.97","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 06:15 - 29/11/2025 06:30","171.00","1.97","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 06:30 - 29/11/2025 06:45","171.00","1.97","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 06:45 - 29/11/2025 07:00","171.00","1.97","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 07:00 - 29/11/2025 07:15","171.00","1.97","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 07:15 - 29/11/2025 07:30","171.00","1.97","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 07:30 - 29/11/2025 07:45","171.00","1.97","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 07:45 - 29/11/2025 08:00","171.00","1.97","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 08:00 - 29/11/2025 08:15","116.00","2.25","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 08:15 - 29/11/2025 08:30","116.00","2.25","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 08:30 - 29/11/2025 08:45","116.00","2.25","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 08:45 - 29/11/2025 09:00","116.00","2.25","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 09:00 - 29/11/2025 09:15","116.00","2.25","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 09:15 - 29/11/2025 09:30","116.00","2.25","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 09:30 - 29/11/2025 09:45","116.00","2.25","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 09:45 - 29/11/2025 10:00","116.00","2.25","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 10:00 - 29/11/2025 10:15","116.00","2.25","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 10:15 - 29/11/2025 10:30","116.00","2.25","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 10:30 - 29/11/2025 10:45","116.00","2.25","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 10:45 - 29/11/2025 11:00","116.00","2.25","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 11:00 - 29/11/2025 11:15","116.00","2.25","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 11:15 - 29/11/2025 11:30","116.00","2.25","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 11:30 - 29/11/2025 11:45","116.00","2.25","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 11:45 - 29/11/2025 12:00","116.00","2.25","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 12:00 - 29/11/2025 12:15","111.00","2.05","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 12:15 - 29/11/2025 12:30","111.00","2.05","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 12:30 - 29/11/2025 12:45","111.00","2.05","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 12:45 - 29/11/2025 13:00","111.00","2.05","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 13:00 - 29/11/2025 13:15","111.00","2.05","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 13:15 - 29/11/2025 13:30","111.00","2.05","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 13:30 - 29/11/2025 13:45","111.00","2.05","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 13:45 - 29/11/2025 14:00","111.00","2.05","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 14:00 - 29/11/2025 14:15","111.00","2.05","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 14:15 - 29/11/2025 14:30","111.00","2.05","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 14:30 - 29/11/2025 14:45","111.00","2.05","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 14:45 - 29/11/2025 15:00","111.00","2.05","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 15:00 - 29/11/2025 15:15","111.00","2.05","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 15:15 - 29/11/2025 15:30","111.00","2.05","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 15:30 - 29/11/2025 15:45","111.00","2.05","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 15:45 - 29/11/2025 16:00","111.00","2.05","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 16:00 - 29/11/2025 16:15","114.00","2.17","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 16:15 - 29/11/2025 16:30","114.00","2.17","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 16:30 - 29/11/2025 16:45","114.00","2.17","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 16:45 - 29/11/2025 17:00","114.00","2.17","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 17:00 - 29/11/2025 17:15","114.00","2.17","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 17:15 - 29/11/2025 17:30","114.00","2.17","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 17:30 - 29/11/2025 17:45","114.00","2.17","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 17:45 - 29/11/2025 18:00","114.00","2.17","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 18:00 - 29/11/2025 18:15","114.00","2.17","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 18:15 - 29/11/2025 18:30","114.00","2.17","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 18:30 - 29/11/2025 18:45","114.00","2.17","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 18:45 - 29/11/2025 19:00","114.00","2.17","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 19:00 - 29/11/2025 19:15","114.00","2.17","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 19:15 - 29/11/2025 19:30","114.00","2.17","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 19:30 - 29/11/2025 19:45","114.00","2.17","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 19:45 - 29/11/2025 20:00","114.00","2.17","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 20:00 - 29/11/2025 20:15","149.00","1.81","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 20:15 - 29/11/2025 20:30","149.00","1.81","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 20:30 - 29/11/2025 20:45","149.00","1.81","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 20:45 - 29/11/2025 21:00","149.00","1.81","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 21:00 - 29/11/2025 21:15","149.00","1.81","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 21:15 - 29/11/2025 21:30","149.00","1.81","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 21:30 - 29/11/2025 21:45","149.00","1.81","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 21:45 - 29/11/2025 22:00","149.00","1.81","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 22:00 - 29/11/2025 22:15","149.00","1.81","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 22:15 - 29/11/2025 22:30","149.00","1.81","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 22:30 - 29/11/2025 22:45","149.00","1.81","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 22:45 - 29/11/2025 23:00","149.00","1.81","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 23:00 - 29/11/2025 23:15","149.00","1.81","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 23:15 - 29/11/2025 23:30","149.00","1.81","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 23:30 - 29/11/2025 23:45","149.00","1.81","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 23:45 - 30/11/2025 00:00","149.00","1.81","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 00:00 - 30/11/2025 00:15","201.00","0.67","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 00:15 - 30/11/2025 00:30","201.00","0.67","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 00:30 - 30/11/2025 00:45","201.00","0.67","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 00:45 - 30/11/2025 01:00","201.00","0.67","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 01:00 - 30/11/2025 01:15","201.00","0.67","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 01:15 - 30/11/2025 01:30","201.00","0.67","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 01:30 - 30/11/2025 01:45","201.00","0.67","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 01:45 - 30/11/2025 02:00","201.00","0.67","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 02:00 - 30/11/2025 02:15","201.00","0.67","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 02:15 - 30/11/2025 02:30","201.00","0.67","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 02:30 - 30/11/2025 02:45","201.00","0.67","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 02:45 - 30/11/2025 03:00","201.00","0.67","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 03:00 - 30/11/2025 03:15","201.00","0.67","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 03:15 - 30/11/2025 03:30","201.00","0.67","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 03:30 - 30/11/2025 03:45","201.00","0.67","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 03:45 - 30/11/2025 04:00","201.00","0.67","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 04:00 - 30/11/2025 04:15","233.00","1.33","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 04:15 - 30/11/2025 04:30","233.00","1.33","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 04:30 - 30/11/2025 04:45","233.00","1.33","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 04:45 - 30/11/2025 05:00","233.00","1.33","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 05:00 - 30/11/2025 05:15","233.00","1.33","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 05:15 - 30/11/2025 05:30","233.00","1.33","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 05:30 - 30/11/2025 05:45","233.00","1.33","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 05:45 - 30/11/2025 06:00","233.00","1.33","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 06:00 - 30/11/2025 06:15","233.00","1.33","Average","Up"
