"Delivery Period (CET/CEST)","Area","Reserve Type","Time Horizon","Source","Type of product","Procurement Date & Time (CET/CEST)","Instance Code","ISP (CET/CEST)","Volume (MW)","Price (EUR)","Price Type","Direction"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 19:45 - 09/11/2025 20:00","336.00","0.45","Average","Down"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 20:00 - 09/11/2025 20:15","385.00","0.41","Average","Down"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 20:15 - 09/11/2025 20:30","385.00","0.41","Average","Down"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 20:30 - 09/11/2025 20:45","385.00","0.41","Average","Down"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 20:45 - 09/11/2025 21:00","385.00","0.41","Average","Down"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 21:00 - 09/11/2025 21:15","385.00","0.41","Average","Down"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 21:15 - 09/11/2025 21:30","385.00","0.41","Average","Down"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 21:30 - 09/11/2025 21:45","385.00","0.41","Average","Down"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 21:45 - 09/11/2025 22:00","385.00","0.41","Average","Down"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 22:00 - 09/11/2025 22:15","385.00","0.41","Average","Down"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 22:15 - 09/11/2025 22:30","385.00","0.41","Average","Down"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 22:30 - 09/11/2025 22:45","385.00","0.41","Average","Down"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 22:45 - 09/11/2025 23:00","385.00","0.41","Average","Down"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 23:00 - 09/11/2025 23:15","385.00","0.41","Average","Down"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 23:15 - 09/11/2025 23:30","385.00","0.41","Average","Down"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 23:30 - 09/11/2025 23:45","385.00","0.41","Average","Down"
"09/11/2025 00:00 - 10/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-08T08:00:00Z","2eda22daae25d0e72a1c63753214d7ed","09/11/2025 23:45 - 10/11/2025 00:00","385.00","0.41","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 00:00 - 10/11/2025 00:15","473.00","1.02","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 00:15 - 10/11/2025 00:30","473.00","1.02","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 00:30 - 10/11/2025 00:45","473.00","1.02","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 00:45 - 10/11/2025 01:00","473.00","1.02","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 01:00 - 10/11/2025 01:15","473.00","1.02","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 01:15 - 10/11/2025 01:30","473.00","1.02","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 01:30 - 10/11/2025 01:45","473.00","1.02","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 01:45 - 10/11/2025 02:00","473.00","1.02","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 02:00 - 10/11/2025 02:15","473.00","1.02","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 02:15 - 10/11/2025 02:30","473.00","1.02","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 02:30 - 10/11/2025 02:45","473.00","1.02","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 02:45 - 10/11/2025 03:00","473.00","1.02","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 03:00 - 10/11/2025 03:15","473.00","1.02","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 03:15 - 10/11/2025 03:30","473.00","1.02","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 03:30 - 10/11/2025 03:45","473.00","1.02","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 03:45 - 10/11/2025 04:00","473.00","1.02","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 04:00 - 10/11/2025 04:15","435.00","0.96","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 04:15 - 10/11/2025 04:30","435.00","0.96","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 04:30 - 10/11/2025 04:45","435.00","0.96","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 04:45 - 10/11/2025 05:00","435.00","0.96","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 05:00 - 10/11/2025 05:15","435.00","0.96","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 05:15 - 10/11/2025 05:30","435.00","0.96","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 05:30 - 10/11/2025 05:45","435.00","0.96","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 05:45 - 10/11/2025 06:00","435.00","0.96","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 06:00 - 10/11/2025 06:15","435.00","0.96","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 06:15 - 10/11/2025 06:30","435.00","0.96","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 06:30 - 10/11/2025 06:45","435.00","0.96","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 06:45 - 10/11/2025 07:00","435.00","0.96","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 07:00 - 10/11/2025 07:15","435.00","0.96","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 07:15 - 10/11/2025 07:30","435.00","0.96","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 07:30 - 10/11/2025 07:45","435.00","0.96","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 07:45 - 10/11/2025 08:00","435.00","0.96","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 08:00 - 10/11/2025 08:15","517.00","2.44","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 08:15 - 10/11/2025 08:30","517.00","2.44","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 08:30 - 10/11/2025 08:45","517.00","2.44","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 08:45 - 10/11/2025 09:00","517.00","2.44","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 09:00 - 10/11/2025 09:15","517.00","2.44","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 09:15 - 10/11/2025 09:30","517.00","2.44","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 09:30 - 10/11/2025 09:45","517.00","2.44","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 09:45 - 10/11/2025 10:00","517.00","2.44","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 10:00 - 10/11/2025 10:15","517.00","2.44","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 10:15 - 10/11/2025 10:30","517.00","2.44","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 10:30 - 10/11/2025 10:45","517.00","2.44","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 10:45 - 10/11/2025 11:00","517.00","2.44","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 11:00 - 10/11/2025 11:15","517.00","2.44","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 11:15 - 10/11/2025 11:30","517.00","2.44","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 11:30 - 10/11/2025 11:45","517.00","2.44","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 11:45 - 10/11/2025 12:00","517.00","2.44","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 12:00 - 10/11/2025 12:15","472.00","2.95","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 12:15 - 10/11/2025 12:30","472.00","2.95","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 12:30 - 10/11/2025 12:45","472.00","2.95","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 12:45 - 10/11/2025 13:00","472.00","2.95","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 13:00 - 10/11/2025 13:15","472.00","2.95","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 13:15 - 10/11/2025 13:30","472.00","2.95","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 13:30 - 10/11/2025 13:45","472.00","2.95","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 13:45 - 10/11/2025 14:00","472.00","2.95","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 14:00 - 10/11/2025 14:15","472.00","2.95","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 14:15 - 10/11/2025 14:30","472.00","2.95","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 14:30 - 10/11/2025 14:45","472.00","2.95","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 14:45 - 10/11/2025 15:00","472.00","2.95","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 15:00 - 10/11/2025 15:15","472.00","2.95","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 15:15 - 10/11/2025 15:30","472.00","2.95","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 15:30 - 10/11/2025 15:45","472.00","2.95","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 15:45 - 10/11/2025 16:00","472.00","2.95","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 16:00 - 10/11/2025 16:15","556.00","0.35","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 16:15 - 10/11/2025 16:30","556.00","0.35","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 16:30 - 10/11/2025 16:45","556.00","0.35","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 16:45 - 10/11/2025 17:00","556.00","0.35","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 17:00 - 10/11/2025 17:15","556.00","0.35","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 17:15 - 10/11/2025 17:30","556.00","0.35","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 17:30 - 10/11/2025 17:45","556.00","0.35","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 17:45 - 10/11/2025 18:00","556.00","0.35","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 18:00 - 10/11/2025 18:15","556.00","0.35","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 18:15 - 10/11/2025 18:30","556.00","0.35","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 18:30 - 10/11/2025 18:45","556.00","0.35","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 18:45 - 10/11/2025 19:00","556.00","0.35","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 19:00 - 10/11/2025 19:15","556.00","0.35","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 19:15 - 10/11/2025 19:30","556.00","0.35","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 19:30 - 10/11/2025 19:45","556.00","0.35","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 19:45 - 10/11/2025 20:00","556.00","0.35","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 20:00 - 10/11/2025 20:15","397.00","0.37","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 20:15 - 10/11/2025 20:30","397.00","0.37","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 20:30 - 10/11/2025 20:45","397.00","0.37","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 20:45 - 10/11/2025 21:00","397.00","0.37","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 21:00 - 10/11/2025 21:15","397.00","0.37","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 21:15 - 10/11/2025 21:30","397.00","0.37","Average","Down"
"10/11/2025 00:00 - 11/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-09T08:00:00Z","d666c7fd2b9825a179d0d0d01372a316","10/11/2025 21:30 - 10/11/2025 21:45","397.00","0.37","Average","Down"
