;aFRR_Pos_Arbeitspreis;aFRR_Neg_Arbeitspreis;FCR_Leistungspreis;aFRR_Neg_Leistungspreis;aFRR_Pos_Leistungspreis;FCR_Capacity;aFRR_Neg_Capacity;aFRR_Pos_Capacity;aFRR_Activation_Pos_MW;aFRR_Activation_Neg_MW;aFRR_Activation_Pos;aFRR_Activation_Neg;Spotmarkt_Preis
2025-11-06 12:30:00;42,01222222222222;89,35259803921569;4,85;6,35;9,33;65,0;534,0;564,0;0,73;4,147;0,0012943262411347516;0,007765917602996255;86,64
2025-11-06 12:45:00;0,0;74,31497777777777;4,85;6,35;9,33;65,0;534,0;564,0;0,362;29,163;0,0006418439716312056;0,0546123595505618;89,44
2025-11-06 13:00:00;75,0;81,82915555555556;4,85;6,35;9,33;65,0;534,0;564,0;0,549;30,484;0,000973404255319149;0,05708614232209738;80,8
2025-11-06 13:15:00;62,160000000000004;80,50582222222222;4,85;6,35;9,33;65,0;534,0;564,0;0,473;24,681;0,0008386524822695035;0,04621910112359551;86,58
2025-11-06 13:30:00;60,49;84,682;4,85;6,35;9,33;65,0;534,0;564,0;85,284;6,538;0,15121276595744682;0,012243445692883896;87,6
2025-11-06 13:45:00;54,86875;87,47790178571428;4,85;6,35;9,33;65,0;534,0;564,0;1,243;1,744;0,002203900709219858;0,0032659176029962546;93,74
2025-11-06 14:00:00;79,77080924855491;58,662625000000006;4,85;6,35;9,33;65,0;534,0;564,0;1,792;2,67;0,003177304964539007;0,005;78,51
2025-11-06 14:15:00;127,54137777777778;70,81375;4,85;6,35;9,33;65,0;534,0;564,0;1,019;2,253;0,0018067375886524821;0,004219101123595506;94,53
2025-11-06 14:30:00;137,05906666666667;86,67666666666668;4,85;6,35;9,33;65,0;534,0;564,0;51,93;2,302;0,09207446808510639;0,004310861423220974;102,9
2025-11-06 14:45:00;126,58951111111111;0,0;4,85;6,35;9,33;65,0;534,0;564,0;35,697;2,949;0,06329255319148937;0,005522471910112359;122,0
2025-11-06 15:00:00;113,91799999999999;62,27;4,85;6,35;9,33;65,0;534,0;564,0;35,849;3,522;0,06356205673758865;0,006595505617977527;101,31
2025-11-06 15:15:00;178,1672888888889;0,0;4,85;6,35;9,33;65,0;534,0;564,0;94,414;3,156;0,16740070921985817;0,005910112359550562;109,16
2025-11-06 15:30:00;161,9617777777778;109,16000000000001;4,85;6,35;9,33;65,0;534,0;564,0;78,77;3,678;0,13966312056737587;0,006887640449438202;135,32
2025-11-06 15:45:00;138,3951111111111;0,0;4,85;6,35;9,33;65,0;534,0;564,0;49,528;3,839;0,08781560283687943;0,007189138576779026;167,17
2025-11-06 16:00:00;108,22849056603773;86,749375;2,56;0,67;9,94;100,0;435,0;474,0;36,092;4,474;0,0761434599156118;0,010285057471264368;123,1
2025-11-06 16:15:00;52,85705882352941;82,6826511627907;2,56;0,67;9,94;100,0;435,0;474,0;2,577;37,952;0,005436708860759493;0,08724597701149425;137,01
2025-11-06 16:30:00;0,0;68,64186666666667;2,56;0,67;9,94;100,0;435,0;474,0;0,959;54,441;0,002023206751054852;0,12515172413793105;156,79
2025-11-06 16:45:00;68,21801652892562;86,68208333333334;2,56;0,67;9,94;100,0;435,0;474,0;0,693;26,949;0,0014620253164556961;0,06195172413793104;173,08
2025-11-06 17:00:00;56,89199052132701;84,28457142857143;2,56;0,67;9,94;100,0;435,0;474,0;1,218;4,815;0,002569620253164557;0,01106896551724138;165,46
2025-11-06 17:15:00;113,95577777777777;0,0;2,56;0,67;9,94;100,0;435,0;474,0;14,3;2,8;0,030168776371308017;0,0064367816091954015;162,87
2025-11-06 17:30:00;98,17528888888889;77,05;2,56;0,67;9,94;100,0;435,0;474,0;13,58;2,928;0,028649789029535865;0,006731034482758621;150,19
2025-11-06 17:45:00;91,93045045045045;84,73;2,56;0,67;9,94;100,0;435,0;474,0;16,132;2,942;0,034033755274261605;0,006763218390804598;138,5
2025-11-06 18:00:00;77,59898936170212;80,75865979381443;2,56;0,67;9,94;100,0;435,0;474,0;0,543;4,652;0,0011455696202531647;0,010694252873563218;149,09
2025-11-06 18:15:00;66,74216981132075;96,40919191919193;2,56;0,67;9,94;100,0;435,0;474,0;0,614;10,569;0,0012953586497890296;0,024296551724137933;139,04
2025-11-06 18:30:00;102,03066666666668;61,86999999999999;2,56;0,67;9,94;100,0;435,0;474,0;1,102;2,493;0,002324894514767933;0,005731034482758621;134,82
2025-11-06 18:45:00;108,51026666666667;0,0;2,56;0,67;9,94;100,0;435,0;474,0;0,994;3,528;0,0020970464135021097;0,008110344827586206;126,84
2025-11-06 19:00:00;122,25057777777778;0,0;2,56;0,67;9,94;100,0;435,0;474,0;30,292;3,654;0,0639071729957806;0,0084;138,15
2025-11-06 19:15:00;89,2225;113,116;2,56;0,67;9,94;100,0;435,0;474,0;0,857;2,716;0,0018080168776371307;0,006243678160919541;129,36
2025-11-06 19:30:00;95,16739726027397;106,05951515151514;2,56;0,67;9,94;100,0;435,0;474,0;2,317;3,304;0,004888185654008439;0,007595402298850575;119,71
2025-11-06 19:45:00;115,96921348314606;97,30230769230769;2,56;0,67;9,94;100,0;435,0;474,0;14,413;7,218;0,03040717299578059;0,016593103448275862;118,63
2025-11-06 20:00:00;0,0;87,00782222222222;1,15;0,66;2,4;126,0;454,0;368,0;0,406;20,527;0,0011032608695652174;0,0452136563876652;123,02
2025-11-06 20:15:00;39,778;87,19233183856502;1,15;0,66;2,4;126,0;454,0;368,0;0,182;18,352;0,0004945652173913044;0,04042290748898678;119,85
2025-11-06 20:30:00;74,60518072289157;84,21306666666666;1,15;0,66;2,4;126,0;454,0;368,0;0,48;9,482;0,0013043478260869564;0,020885462555066077;112,48
2025-11-06 20:45:00;103,29037037037038;91,37156950672646;1,15;0,66;2,4;126,0;454,0;368,0;0,527;14,289;0,0014320652173913043;0,03147356828193833;104,53
2025-11-06 21:00:00;0,0;71,12404444444445;1,15;0,66;2,4;126,0;454,0;368,0;0,77;40,245;0,0020923913043478263;0,0886453744493392;109,64
2025-11-06 21:15:00;0,0;77,22853333333333;1,15;0,66;2,4;126,0;454,0;368,0;0,94;31,571;0,0025543478260869564;0,06953964757709251;103,66
2025-11-06 21:30:00;0,0;73,46524444444445;1,15;0,66;2,4;126,0;454,0;368,0;0,552;40,764;0,0015;0,08978854625550661;101,51
2025-11-06 21:45:00;0,0;73,74577777777777;1,15;0,66;2,4;126,0;454,0;368,0;0,33;29,066;0,0008967391304347827;0,06402202643171806;89,11
2025-11-06 22:00:00;75,51700787401575;80,07890052356021;1,15;0,66;2,4;126,0;454,0;368,0;0,737;6,307;0,0020027173913043476;0,0138920704845815;100,1
2025-11-06 22:15:00;83,22967914438503;80,235625;1,15;0,66;2,4;126,0;454,0;368,0;23,61;2,409;0,06415760869565217;0,005306167400881057;93,67
2025-11-06 22:30:00;56,89;64,96444444444444;1,15;0,66;2,4;126,0;454,0;368,0;3,955;20,45;0,010747282608695652;0,04504405286343612;101,05
2025-11-06 22:45:00;48,53666666666666;71,36071111111112;1,15;0,66;2,4;126,0;454,0;368,0;1,004;28,213;0,0027282608695652173;0,0621431718061674;95,12
2025-11-06 23:00:00;52,426634615384614;68,9965625;1,15;0,66;2,4;126,0;454,0;368,0;0,854;9,93;0,0023206521739130436;0,02187224669603524;99,89
2025-11-06 23:15:00;53,21;86,85537777777778;1,15;0,66;2,4;126,0;454,0;368,0;1,081;2,466;0,0029375;0,005431718061674009;95,0
2025-11-06 23:30:00;51,50838235294117;59,895737704918034;1,15;0,66;2,4;126,0;454,0;368,0;1,222;2,029;0,0033206521739130436;0,004469162995594713;87,84
2025-11-06 23:45:00;47,650357142857146;66,99401785714285;1,15;0,66;2,4;126,0;454,0;368,0;1,094;1,8;0,002972826086956522;0,003964757709251102;79,48
2025-11-07 00:00:00;71,53212669683258;69,33;1,6;1,69;1,14;174,0;406,0;204,0;3,614;1,794;0,0177156862745098;0,00441871921182266;90,9
2025-11-07 00:15:00;25,799259259259255;78,86697530864198;1,6;1,69;1,14;174,0;406,0;204,0;0,402;6,826;0,0019705882352941176;0,016812807881773396;88,27
2025-11-07 00:30:00;67,30414012738854;64,83152;1,6;1,69;1,14;174,0;406,0;204,0;0,576;5,081;0,0028235294117647056;0,012514778325123153;92,99
2025-11-07 00:45:00;15,929555555555556;81,31305555555555;1,6;1,69;1,14;174,0;406,0;204,0;0,104;6,374;0,0005098039215686275;0,01569950738916256;88,55
2025-11-07 01:00:00;64,43679245283019;74,70933673469388;1,6;1,69;1,14;174,0;406,0;204,0;0,215;11,273;0,0010539215686274509;0,027766009852216746;90,53
2025-11-07 01:15:00;0,0;59,78088888888889;1,6;1,69;1,14;174,0;406,0;204,0;0,569;32,0;0,0027892156862745097;0,07881773399014778;88,44
2025-11-07 01:30:00;66,06500000000001;76,89568888888888;1,6;1,69;1,14;174,0;406,0;204,0;0,129;13,977;0,0006323529411764706;0,034426108374384236;88,45
2025-11-07 01:45:00;64,14268817204301;74,48783333333333;1,6;1,69;1,14;174,0;406,0;204,0;0,088;8,865;0,00043137254901960784;0,02183497536945813;87,87
2025-11-07 02:00:00;33,96260663507109;65,68230769230769;1,6;1,69;1,14;174,0;406,0;204,0;0,247;2,97;0,0012107843137254902;0,007315270935960592;90,59
2025-11-07 02:15:00;33,99454976303318;58,16648936170213;1,6;1,69;1,14;174,0;406,0;204,0;0,122;1,389;0,0005980392156862745;0,003421182266009852;88,98
2025-11-07 02:30:00;74,3476;52,39714285714285;1,6;1,69;1,14;174,0;406,0;204,0;0,407;1,194;0,001995098039215686;0,002940886699507389;89,89
2025-11-07 02:45:00;75,94035555555557;0,0;1,6;1,69;1,14;174,0;406,0;204,0;0,68;1,292;0,0033333333333333335;0,0031822660098522167;88,94
2025-11-07 03:00:00;90,19364444444444;0,0;1,6;1,69;1,14;174,0;406,0;204,0;5,487;1,768;0,026897058823529413;0,004354679802955665;89,9
2025-11-07 03:15:00;95,02977777777778;0,0;1,6;1,69;1,14;174,0;406,0;204,0;3,651;1,405;0,017897058823529412;0,0034605911330049264;89,54
2025-11-07 03:30:00;103,25328888888889;0,0;1,6;1,69;1,14;174,0;406,0;204,0;12,717;1,064;0,06233823529411765;0,002620689655172414;89,08
2025-11-07 03:45:00;108,8150892857143;64,66727272727273;1,6;1,69;1,14;174,0;406,0;204,0;29,721;0,964;0,14569117647058824;0,002374384236453202;89,93
2025-11-07 04:00:00;75,88128888888889;57,85272727272727;2,21;1,43;3,29;171,0;442,0;285,0;11,558;2,077;0,04055438596491228;0,004699095022624434;87,07
2025-11-07 04:15:00;96,424;56,86;2,21;1,43;3,29;171,0;442,0;285,0;25,969;2,69;0,09111929824561404;0,006085972850678733;89,4
2025-11-07 04:30:00;72,72924528301887;81,47174107142858;2,21;1,43;3,29;171,0;442,0;285,0;0,479;8,772;0,0016807017543859649;0,019846153846153847;92,39
2025-11-07 04:45:00;73,51;78,02537777777778;2,21;1,43;3,29;171,0;442,0;285,0;0,314;13,486;0,0011017543859649123;0,03051131221719457;92,78
2025-11-07 05:00:00;94,80020304568528;71,69204545454546;2,21;1,43;3,29;171,0;442,0;285,0;45,856;2,516;0,1608982456140351;0,005692307692307693;85,06
2025-11-07 05:15:00;54,11459459459459;73,956267281106;2,21;1,43;3,29;171,0;442,0;285,0;0,317;15,031;0,001112280701754386;0,03400678733031674;90,29
2025-11-07 05:30:00;58,74526315789474;70,32752252252253;2,21;1,43;3,29;171,0;442,0;285,0;0,299;16,829;0,001049122807017544;0,038074660633484164;97,89
2025-11-07 05:45:00;70,13765306122448;76,23225;2,21;1,43;3,29;171,0;442,0;285,0;0,273;2,651;0,0009578947368421054;0,005997737556561086;103,6
2025-11-07 06:00:00;111,04721428571429;83,88035294117647;2,21;1,43;3,29;171,0;442,0;285,0;51,529;3,636;0,18080350877192983;0,008226244343891404;89,47
2025-11-07 06:15:00;131,234;0,0;2,21;1,43;3,29;171,0;442,0;285,0;117,81;2,804;0,4133684210526316;0,006343891402714932;102,11
2025-11-07 06:30:00;116,81681081081081;86,408125;2,21;1,43;3,29;171,0;442,0;285,0;63,946;2,682;0,2243719298245614;0,0060678733031674205;113,11
2025-11-07 06:45:00;105,43644444444445;61,49375;2,21;1,43;3,29;171,0;442,0;285,0;55,811;2,603;0,1958280701754386;0,0058891402714932135;144,37
2025-11-07 07:00:00;90,60448888888888;57,53;2,21;1,43;3,29;171,0;442,0;285,0;22,941;4,315;0,08049473684210526;0,009762443438914028;120,36
2025-11-07 07:15:00;90,43631111111111;0,0;2,21;1,43;3,29;171,0;442,0;285,0;37,008;3,68;0,1298526315789474;0,00832579185520362;137,63
2025-11-07 07:30:00;97,8308888888889;79,5;2,21;1,43;3,29;171,0;442,0;285,0;10,592;2,849;0,037164912280701755;0,0064457013574660636;136,49
2025-11-07 07:45:00;84,18115555555555;0,0;2,21;1,43;3,29;171,0;442,0;285,0;12,169;3,235;0,04269824561403509;0,0073190045248868775;141,05
2025-11-07 08:00:00;89,25977777777778;79,225;3,75;4,82;11,67;100,0;398,0;392,0;0,532;3,72;0,0013571428571428571;0,00934673366834171;157,49
2025-11-07 08:15:00;97,2836;0,0;3,75;4,82;11,67;100,0;398,0;392,0;16,911;2,703;0,043140306122448985;0,006791457286432161;142,86
2025-11-07 08:30:00;28,054029850746268;91,90100000000001;3,75;4,82;11,67;100,0;398,0;392,0;0,269;3,322;0,0006862244897959184;0,008346733668341709;117,62
2025-11-07 08:45:00;55,391614906832295;94,81212121212121;3,75;4,82;11,67;100,0;398,0;392,0;9,181;7,976;0,023420918367346936;0,020040201005025127;94,22
2025-11-07 09:00:00;87,10447963800905;82,405;3,75;4,82;11,67;100,0;398,0;392,0;0,707;4,682;0,0018035714285714285;0,011763819095477388;126,3
2025-11-07 09:15:00;98,58055172413793;89,34655555555557;3,75;4,82;11,67;100,0;398,0;392,0;0,573;9,2;0,0014617346938775508;0,023115577889447233;117,13
2025-11-07 09:30:00;99,37868778280543;65,66739130434782;3,75;4,82;11,67;100,0;398,0;392,0;17,433;2,947;0,0444719387755102;0,007404522613065327;99,71
2025-11-07 09:45:00;105,0971111111111;59,652142857142856;3,75;4,82;11,67;100,0;398,0;392,0;28,786;1,691;0,07343367346938776;0,004248743718592965;89,28
2025-11-07 10:00:00;117,30160000000001;54,69;3,75;4,82;11,67;100,0;398,0;392,0;35,01;1,745;0,0893112244897959;0,004384422110552764;102,85
2025-11-07 10:15:00;128,992;53,97;3,75;4,82;11,67;100,0;398,0;392,0;72,238;1,991;0,18428061224489795;0,00500251256281407;94,96
2025-11-07 10:30:00;160,57911111111113;0,0;3,75;4,82;11,67;100,0;398,0;392,0;118,597;0,996;0,30254336734693876;0,0025025125628140702;89,23
2025-11-07 10:45:00;146,02737777777776;0,0;3,75;4,82;11,67;100,0;398,0;392,0;123,965;1,167;0,3162372448979592;0,0029321608040201006;86,48
2025-11-07 11:00:00;119,42955555555557;0,0;3,75;4,82;11,67;100,0;398,0;392,0;71,793;0,689;0,18314540816326533;0,0017311557788944722;92,54
2025-11-07 11:15:00;119,42604444444444;58,67;3,75;4,82;11,67;100,0;398,0;392,0;74,297;1,214;0,18953316326530611;0,003050251256281407;89,69
2025-11-07 11:30:00;141,21053333333333;0,0;3,75;4,82;11,67;100,0;398,0;392,0;102,05;1,124;0,2603316326530612;0,0028241206030150756;89,83
2025-11-07 11:45:00;128,77868778280543;69,78384615384616;3,75;4,82;11,67;100,0;398,0;392,0;83,296;0,671;0,21248979591836736;0,0016859296482412062;87,89
2025-11-07 12:00:00;68,895;79,31564444444444;3,88;6,58;8,32;100,0;285,0;279,0;0,592;41,047;0,002121863799283154;0,14402456140350875;88,29
2025-11-07 12:15:00;87,72754385964913;98,60657142857144;3,88;6,58;8,32;100,0;285,0;279,0;0,266;18,722;0,000953405017921147;0,06569122807017544;88,22
2025-11-07 12:30:00;141,97875000000002;71,17714285714285;3,88;6,58;8,32;100,0;285,0;279,0;30,427;1,218;0,1090573476702509;0,004273684210526316;88,8
2025-11-07 12:45:00;144,2852;65,14;3,88;6,58;8,32;100,0;285,0;279,0;40,258;1,304;0,14429390681003584;0,004575438596491228;89,9
2025-11-07 13:00:00;155,78657777777775;61,3;3,88;6,58;8,32;100,0;285,0;279,0;49,132;0,621;0,17610035842293906;0,0021789473684210524;88,23
2025-11-07 13:15:00;162,7623111111111;0,0;3,88;6,58;8,32;100,0;285,0;279,0;54,009;0,53;0,1935806451612903;0,0018596491228070177;90,56
2025-11-07 13:30:00;157,12355555555555;0,0;3,88;6,58;8,32;100,0;285,0;279,0;43,867;0,898;0,15722939068100358;0,0031508771929824562;93,54
2025-11-07 13:45:00;161,99582222222222;0,0;3,88;6,58;8,32;100,0;285,0;279,0;40,61;1,315;0,14555555555555555;0,004614035087719298;95,88
2025-11-07 14:00:00;137,24453333333332;85,0375;3,88;6,58;8,32;100,0;285,0;279,0;28,904;0,423;0,10359856630824373;0,0014842105263157895;80,82
2025-11-07 14:15:00;130,02231111111112;72,19;3,88;6,58;8,32;100,0;285,0;279,0;17,659;0,609;0,06329390681003584;0,002136842105263158;98,87
2025-11-07 14:30:00;144,96488888888888;0,0;3,88;6,58;8,32;100,0;285,0;279,0;18,644;0,803;0,06682437275985663;0,0028175438596491228;106,81
2025-11-07 14:45:00;164,9472;0,0;3,88;6,58;8,32;100,0;285,0;279,0;32,548;1,136;0,1166594982078853;0,003985964912280701;125,9
2025-11-07 15:00:00;245,08795555555557;0,0;3,88;6,58;8,32;100,0;285,0;279,0;72,315;2,002;0,25919354838709674;0,007024561403508771;91,87
2025-11-07 15:15:00;223,80697777777777;0,0;3,88;6,58;8,32;100,0;285,0;279,0;76,045;0,716;0,2725627240143369;0,002512280701754386;112,21
2025-11-07 15:30:00;162,86546666666663;0,0;3,88;6,58;8,32;100,0;285,0;279,0;43,352;2,164;0,15538351254480284;0,007592982456140351;133,5
2025-11-07 15:45:00;113,63382222222222;74,31;3,88;6,58;8,32;100,0;285,0;279,0;10,024;2,305;0,03592831541218638;0,008087719298245614;180,91
2025-11-07 16:00:00;163,7439111111111;0,0;2,5;0,58;13,59;97,0;390,0;353,0;81,22;2,484;0,23008498583569406;0,006369230769230769;129,33
2025-11-07 16:15:00;120,48804444444445;0,0;2,5;0,58;13,59;97,0;390,0;353,0;21,063;1,975;0,059668555240793196;0,005064102564102564;144,57
2025-11-07 16:30:00;82,19954954954954;109,95833333333333;2,5;0,58;13,59;97,0;390,0;353,0;14,019;2,783;0,039713881019830026;0,007135897435897436;166,96
2025-11-07 16:45:00;132,64915555555555;0,0;2,5;0,58;13,59;97,0;390,0;353,0;7,271;2,804;0,020597733711048158;0,007189743589743589;219,63
2025-11-07 17:00:00;127,75875555555557;0,0;2,5;0,58;13,59;97,0;390,0;353,0;9,351;2,712;0,026490084985835695;0,006953846153846154;172,06
2025-11-07 17:15:00;116,19657777777778;0,0;2,5;0,58;13,59;97,0;390,0;353,0;2,12;1,882;0,0060056657223796035;0,004825641025641025;184,76
2025-11-07 17:30:00;122,70008888888889;0,0;2,5;0,58;13,59;97,0;390,0;353,0;2,916;1,668;0,008260623229461757;0,004276923076923077;180,71
2025-11-07 17:45:00;41,99238738738738;85,35384615384615;2,5;0,58;13,59;97,0;390,0;353,0;1,161;1,31;0,0032889518413597735;0,003358974358974359;176,62
2025-11-07 18:00:00;73,70826666666667;0,0;2,5;0,58;13,59;97,0;390,0;353,0;0,992;2,203;0,002810198300283286;0,005648717948717948;154,59
2025-11-07 18:15:00;83,54915555555556;0,0;2,5;0,58;13,59;97,0;390,0;353,0;0,575;2,017;0,0016288951841359773;0,005171794871794872;141,42
2025-11-07 18:30:00;63,388577777777776;68,28;2,5;0,58;13,59;97,0;390,0;353,0;0,605;1,856;0,0017138810198300282;0,004758974358974359;142,95
2025-11-07 18:45:00;42,679751552795025;97,13592105263157;2,5;0,58;13,59;97,0;390,0;353,0;0,687;9,919;0,0019461756373937678;0,025433333333333336;143,77
2025-11-07 19:00:00;60,63048275862069;102,07077777777776;2,5;0,58;13,59;97,0;390,0;353,0;0,874;9,994;0,0024759206798866855;0,025625641025641025;144,45
2025-11-07 19:15:00;70,49973214285714;72,89428571428572;2,5;0,58;13,59;97,0;390,0;353,0;0,518;2,052;0,0014674220963172805;0,005261538461538462;136,28
2025-11-07 19:30:00;123,63431111111112;0,0;2,5;0,58;13,59;97,0;390,0;353,0;2,362;1,171;0,006691218130311615;0,0030025641025641027;123,29
2025-11-07 19:45:00;125,98720183486238;139,91625;2,5;0,58;13,59;97,0;390,0;353,0;22,148;1,303;0,06274220963172804;0,003341025641025641;121,91
2025-11-07 20:00:00;111,45262068965518;103,33094117647057;2,0;0,52;2,52;97,0;417,0;228,0;1,024;9,359;0,004491228070175438;0,022443645083932855;133,46
2025-11-07 20:15:00;107,99371951219513;95,5675;2,0;0,52;2,52;97,0;417,0;228,0;0,502;5,161;0,002201754385964912;0,012376498800959231;120,71
2025-11-07 20:30:00;106,19740157480315;93,48204724409449;2,0;0,52;2,52;97,0;417,0;228,0;0,894;12,873;0,0039210526315789475;0,0308705035971223;115,42
2025-11-07 20:45:00;73,70086419753086;86,86307189542484;2,0;0,52;2,52;97,0;417,0;228,0;0,398;2,871;0,0017456140350877193;0,0068848920863309356;108,12
2025-11-07 21:00:00;102,0097382198953;108,1574358974359;2,0;0,52;2,52;97,0;417,0;228,0;0,766;3,63;0,0033596491228070177;0,008705035971223022;117,27
2025-11-07 21:15:00;117,2904938271605;106,6997142857143;2,0;0,52;2,52;97,0;417,0;228,0;0,733;6,408;0,0032149122807017543;0,015366906474820145;109,6
2025-11-07 21:30:00;91,68105555555556;123,41516129032257;2,0;0,52;2,52;97,0;417,0;228,0;2,193;1,587;0,00961842105263158;0,003805755395683453;103,77
2025-11-07 21:45:00;113,70794326241135;96,06531914893617;2,0;0,52;2,52;97,0;417,0;228,0;1,215;9,66;0,005328947368421053;0,023165467625899282;95,97
2025-11-07 22:00:00;62,80800904977375;81,521;2,0;0,52;2,52;97,0;417,0;228,0;0,323;4,352;0,0014166666666666668;0,010436450839328537;107,31
2025-11-07 22:15:00;34,034;82,89137931034483;2,0;0,52;2,52;97,0;417,0;228,0;0,092;14,353;0,00040350877192982455;0,03441966426858513;104,51
2025-11-07 22:30:00;59,38683168316832;70,32704225352113;2,0;0,52;2,52;97,0;417,0;228,0;0,829;4,797;0,0036359649122807017;0,011503597122302157;94,99
2025-11-07 22:45:00;56,45404761904762;73,08442857142857;2,0;0,52;2,52;97,0;417,0;228,0;0,161;1,077;0,000706140350877193;0,00258273381294964;86,29
2025-11-07 23:00:00;88,90633165829146;80,03285714285714;2,0;0,52;2,52;97,0;417,0;228,0;9,481;0,945;0,04158333333333333;0,0022661870503597123;100,73
2025-11-07 23:15:00;74,99823529411765;78,46081818181818;2,0;0,52;2,52;97,0;417,0;228,0;1,078;16,652;0,004728070175438597;0,03993285371702638;94,99
2025-11-07 23:30:00;58,253684210526316;77,73142222222222;2,0;0,52;2,52;97,0;417,0;228,0;0,055;23,922;0,0002412280701754386;0,057366906474820144;88,89
2025-11-07 23:45:00;66,05344339622641;61,13533333333333;2,0;0,52;2,52;97,0;417,0;228,0;6,751;2,606;0,02960964912280702;0,006249400479616306;83,6
2025-11-08 00:00:00;75,47649038461539;67,92857142857143;1,19;1,43;1,07;143,0;451,0;218,0;2,686;2,094;0,012321100917431192;0,004643015521064301;102,32
2025-11-08 00:15:00;117,32502222222223;0,0;1,19;1,43;1,07;143,0;451,0;218,0;17,948;1,479;0,0823302752293578;0,003279379157427938;101,1
2025-11-08 00:30:00;92,47160000000001;0,0;1,19;1,43;1,07;143,0;451,0;218,0;7,982;0,747;0,03661467889908257;0,0016563192904656319;90,13
2025-11-08 00:45:00;49,64472081218274;89,03575757575759;1,19;1,43;1,07;143,0;451,0;218,0;0,45;0,916;0,0020642201834862386;0,002031042128603104;92,57
2025-11-08 01:00:00;56,622792792792794;58,71857142857142;1,19;1,43;1,07;143,0;451,0;218,0;0,526;1,353;0,0024128440366972476;0,003;100,41
2025-11-08 01:15:00;97,25236559139785;72,4425;1,19;1,43;1,07;143,0;451,0;218,0;9,802;1,006;0,04496330275229358;0,00223059866962306;96,56
2025-11-08 01:30:00;130,7839366515837;61,9004347826087;1,19;1,43;1,07;143,0;451,0;218,0;27,822;0,922;0,12762385321100916;0,0020443458980044346;94,99
2025-11-08 01:45:00;109,14713483146066;75,32101265822786;1,19;1,43;1,07;143,0;451,0;218,0;13,925;2,161;0,06387614678899083;0,004791574279379158;93,34
2025-11-08 02:00:00;81,92738636363636;86,34952662721894;1,19;1,43;1,07;143,0;451,0;218,0;0,803;8,727;0,0036834862385321104;0,019350332594235034;95,97
2025-11-08 02:15:00;64,4263432835821;73,64345744680851;1,19;1,43;1,07;143,0;451,0;218,0;0,789;1,323;0,003619266055045872;0,002933481152993348;93,29
2025-11-08 02:30:00;112,83056338028169;95,91290000000001;1,19;1,43;1,07;143,0;451,0;218,0;10,033;2,198;0,04602293577981651;0,004873614190687361;93,88
2025-11-08 02:45:00;61,821666666666665;82,05937219730943;1,19;1,43;1,07;143,0;451,0;218,0;0,278;19,694;0,0012752293577981653;0,043667405764966735;92,85
2025-11-08 03:00:00;35,211724137931036;84,1839024390244;1,19;1,43;1,07;143,0;451,0;218,0;0,569;21,845;0,002610091743119266;0,048436807095343676;94,76
2025-11-08 03:15:00;56,48228813559322;88,43636363636364;1,19;1,43;1,07;143,0;451,0;218,0;1,521;2,827;0,006977064220183486;0,006268292682926829;94,22
2025-11-08 03:30:00;57,86671875;71,83502262443439;1,19;1,43;1,07;143,0;451,0;218,0;0,364;6,888;0,0016697247706422018;0,015272727272727273;93,86
2025-11-08 03:45:00;73,83945945945946;82,85945945945946;1,19;1,43;1,07;143,0;451,0;218,0;0,419;3,111;0,001922018348623853;0,006898004434589801;93,05
2025-11-08 04:00:00;39,51632258064516;83,46370689655173;2,51;1,26;2,58;103,0;373,0;93,0;0,448;1,773;0,004817204301075269;0,004753351206434316;93,81
2025-11-08 04:15:00;30,30306451612903;90,19112068965518;2,51;1,26;2,58;103,0;373,0;93,0;0,087;1,316;0,0009354838709677419;0,0035281501340482576;95,56
2025-11-08 04:30:00;20,180555555555557;75,21396226415095;2,51;1,26;2,58;103,0;373,0;93,0;0,092;7,194;0,000989247311827957;0,019286863270777478;95,82
2025-11-08 04:45:00;27,59235849056604;84,51580882352941;2,51;1,26;2,58;103,0;373,0;93,0;0,223;5,084;0,0023978494623655916;0,013630026809651474;94,96
2025-11-08 05:00:00;46,11680555555555;64,2974074074074;2,51;1,26;2,58;103,0;373,0;93,0;1,221;3,035;0,013129032258064516;0,008136729222520107;93,82
2025-11-08 05:15:00;63,232773109243695;75,61110294117647;2,51;1,26;2,58;103,0;373,0;93,0;1,356;0,9;0,014580645161290323;0,002412868632707775;93,65
2025-11-08 05:30:00;39,04633802816901;79,09495652173914;2,51;1,26;2,58;103,0;373,0;93,0;0,26;0,591;0,002795698924731183;0,001584450402144772;94,51
2025-11-08 05:45:00;60,695;67,8590410958904;2,51;1,26;2,58;103,0;373,0;93,0;0,4;3,298;0,004301075268817204;0,008841823056300269;94,8
2025-11-08 06:00:00;72,87861386138614;76,69696132596685;2,51;1,26;2,58;103,0;373,0;93,0;0,235;3,458;0,0025268817204301074;0,009270777479892762;87,61
2025-11-08 06:15:00;59,18793103448276;71,5196875;2,51;1,26;2,58;103,0;373,0;93,0;0,302;2,529;0,003247311827956989;0,006780160857908847;90,7
2025-11-08 06:30:00;39,46982222222222;53,27;2,51;1,26;2,58;103,0;373,0;93,0;0,367;1,016;0,0039462365591397845;0,0027238605898123325;99,57
2025-11-08 06:45:00;39,626576576576575;57,708333333333336;2,51;1,26;2,58;103,0;373,0;93,0;0,189;1,324;0,002032258064516129;0,0035495978552278823;103,23
