timestep,demand_el,price_el,Eta_el_max_woDH,P_max_woDH,Eta_el_min_woDH,P_min_woDH,Beta,Q_CW_min,H_L_FG_share
5157,0.6710605378,-50.97,0.6024207184,182.3223304703,0.5049112686,94.8546553011,0.0007830219,25.4553248358,0.1383047499
5158,0.637824846,-44.93,0.6024406285,175,0.5049315635,94.8584679705,0.0007442411,25.4536571523,0.1382903767
5159,0.5791773071,-38.83,0.6024757618,182.3223304703,0.5049673757,94.8651957882,0.0006758086,25.4507143662,0.1382650137
5160,0.539044114,-42.17,0.6024998039,200,0.5049918823,94.8697997122,0.0006289795,25.4487005834,0.1382476576
5161,0.5308822793,-33.06,0.6025046933,217.6776695297,0.5049968662,94.8707360061,0.000619456,25.448291043,0.1382441279
5162,0.5221195734,-30.54,0.6025099426,225,0.505002217,94.8717412297,0.0006092313,25.4478513525,0.1382403383
5163,0.521093085,-28.91,0.6025105576,217.6776695297,0.5050028438,94.8718589844,0.0006080335,25.4477998459,0.1382398944
5164,0.5342997346,-28.11,0.602502646,200,0.5049947794,94.8703439689,0.0006234436,25.4484625224,0.1382456058
5165,0.5575083872,-27.89,0.6024887427,182.3223304703,0.5049806074,94.8676815625,0.0006505244,25.4496270742,0.1382556427
5166,0.6229532823,-27.73,0.6024495374,175,0.5049406446,94.8601739785,0.0007268883,25.4529109346,0.1382839452
5167,0.6945195534,-31.18,0.6024066651,182.3223304703,0.5048969438,94.851964174,0.0008103949,25.4565019502,0.1383148951
5168,0.7323869611,-37.99,0.6023839804,200,0.5048738207,94.8476201722,0.0008545802,25.4584020416,0.1383312713
5169,0.7404110961,-50.98,0.6023791734,217.6776695297,0.5048689209,94.8466996746,0.0008639431,25.4588046725,0.1383347415
5170,0.7549446698,-53.88,0.602370467,225,0.5048600462,94.8450324395,0.0008809015,25.4595339307,0.1383410267
5171,0.7735716789,-53.94,0.6023593083,217.6776695297,0.5048486719,94.8428956215,0.0009026362,25.4604685872,0.1383490822
5172,0.7691277352,-53.54,0.6023619705,200,0.5048513855,94.8434054134,0.0008974509,25.4602456013,0.1383471604
5173,0.7665740323,-54.91,0.6023635003,182.3223304703,0.5048529449,94.8436983643,0.0008944711,25.4601174629,0.138346056
5174,0.7516148415,-54.08,0.6023724617,175,0.5048620795,94.8454144245,0.0008770161,25.4593668483,0.1383395867
5175,0.7423388914,-55.67,0.6023780186,182.3223304703,0.5048677437,94.8464785254,0.0008661925,25.4589014044,0.1383355752
5176,0.7259025587,-55.98,0.6023878649,200,0.5048777803,94.8483640376,0.0008470139,25.4580766706,0.1383284671
5177,0.7164889089,-56,0.6023935042,217.6776695297,0.5048835285,94.849443935,0.0008360296,25.4576043173,0.138324396
5178,0.7162260277,-57.77,0.6023936617,225,0.5048836891,94.8494740917,0.0008357229,25.4575911266,0.1383242823
5179,0.7100045065,-67.66,0.6023973887,217.6776695297,0.5048874881,94.8501878004,0.0008284634,25.4572789463,0.1383215917
5180,0.6862700916,-55.1,0.602411607,200,0.5049019812,94.8529105202,0.000800769,25.456088013,0.1383113275
5181,0.6794977718,-53.92,0.602415664,182.3223304703,0.5049061166,94.8536874144,0.0007928668,25.455748195,0.1383083987
5182,0.6388388163,-49.07,0.6024400211,175,0.5049309443,94.8583516518,0.0007454242,25.4537080308,0.1382908152
5183,0.5804291222,-40.25,0.6024750119,182.3223304703,0.5049666113,94.8650521849,0.0006772693,25.4507771791,0.1382655551
5184,0.540946873,-45.92,0.602498664,200,0.5049907204,94.869581435,0.0006311997,25.4487960591,0.1382484804
5185,0.5335361274,-38.88,0.6025031035,217.6776695297,0.5049952457,94.870431567,0.0006225526,25.4484242065,0.1382452755
5186,0.5255745831,-36.02,0.6025078729,225,0.5050001073,94.8713448844,0.0006132627,25.4480247162,0.1382418325
5187,0.5246232036,-34.98,0.6025084428,217.6776695297,0.5050006882,94.8714540229,0.0006121526,25.4479769783,0.138241421
5188,0.5342997346,-33.64,0.602502646,200,0.5049947794,94.8703439689,0.0006234436,25.4484625224,0.1382456058
5189,0.5573080967,-33.89,0.6024888627,182.3223304703,0.5049807297,94.867704539,0.0006502907,25.4496170241,0.1382555561
5190,0.6270592359,-33.5,0.6024470777,175,0.5049381373,94.8597029595,0.0007316793,25.453116961,0.1382857209
5191,0.6962595764,-33.91,0.6024056227,182.3223304703,0.5048958813,94.8517645654,0.0008124252,25.4565892602,0.1383156476
5192,0.738746182,-48.13,0.6023801708,200,0.5048699375,94.8468906671,0.0008620004,25.4587211313,0.1383340215
5193,0.7579740624,-54.61,0.6023686522,217.6776695297,0.5048581963,94.8446849194,0.0008844363,25.459685938,0.1383423368
5194,0.7758875369,-57.93,0.602357921,225,0.5048472577,94.8426299552,0.0009053385,25.4605847912,0.1383500838
5195,0.7903835562,-57.18,0.6023492371,217.6776695297,0.504838406,94.8409670282,0.000922253,25.461312165,0.1383563528
5196,0.7786164939,-52.27,0.6023562862,200,0.5048455913,94.8423168999,0.0009085227,25.4607217234,0.1383512639
5197,0.7655976165,-49.94,0.6023640853,182.3223304703,0.5048535411,94.8438103749,0.0008933318,25.4600684688,0.1383456338
5198,0.7457062741,-46.3,0.6023760013,175,0.5048656874,94.8460922324,0.0008701217,25.4590703712,0.1383370315
5199,0.7341269841,-41.51,0.602382938,182.3223304703,0.5048727581,94.8474205635,0.0008566105,25.4584893516,0.1383320238
5200,0.7245881528,-37.08,0.6023886523,200,0.5048785829,94.8485148212,0.0008454802,25.458010717,0.1383278986
5201,0.727166892,-37.03,0.6023871075,217.6776695297,0.5048770082,94.8482189982,0.0008484892,25.4581401116,0.1383290139
5202,0.7251139152,-39.08,0.6023883373,225,0.5048782618,94.8484545078,0.0008460937,25.4580370984,0.138328126
5203,0.7153122027,-42.14,0.6023942091,217.6776695297,0.5048842471,94.8495789221,0.0008346566,25.4575452731,0.1383238871
5204,0.6928045666,-36.67,0.6024076925,200,0.504897991,94.8521609107,0.0008083937,25.4564158965,0.1383141534
5205,0.6801487156,-36.03,0.6024152741,182.3223304703,0.5049057191,94.8536127407,0.0007936264,25.4557808577,0.1383086802
5206,0.6379375094,-33.55,0.602440561,175,0.5049314947,94.8584550462,0.0007443725,25.4536628055,0.1382904254
5207,0.5765359772,-24.56,0.6024773441,182.3223304703,0.5049689885,94.8654987913,0.0006727266,25.4505818309,0.1382638714
5208,0.5427995594,-17.77,0.6024975541,200,0.5049895891,94.8693689021,0.0006333615,25.4488890222,0.1382492816
5209,0.5340243353,-9.49,0.602502811,217.6776695297,0.5049949476,94.8703755617,0.0006231222,25.4484487035,0.1382454867
5210,0.5256496921,-8.5,0.6025078279,225,0.5050000614,94.8713362682,0.0006133503,25.448028485,0.138241865
5211,0.5251990386,0.05,0.6025080979,217.6776695297,0.5050003366,94.8713879654,0.0006128245,25.4480058723,0.1382416701
5212,0.5366030745,6.27,0.6025012662,200,0.5049933729,94.8700797387,0.0006261312,25.4485780982,0.1382466019
5213,0.5609383606,5.09,0.6024866879,182.3223304703,0.504978513,94.8672880893,0.0006545267,25.4497991817,0.138257126
5214,0.6252816584,-0.06,0.6024481426,175,0.5049392228,94.8599068762,0.0007296052,25.4530277667,0.1382849522
5215,0.6918531871,-10.55,0.6024082624,182.3223304703,0.504898572,94.8522700492,0.0008072836,25.4563681587,0.138313742
5216,0.7335511492,-10.98,0.6023832829,200,0.5048731098,94.8474866211,0.0008559386,25.4584604576,0.1383317748
5217,0.7482224225,-31.63,0.602374494,217.6776695297,0.504864151,94.8458035896,0.0008730576,25.4591966252,0.1383381196
5218,0.7698412698,-34.94,0.6023615431,225,0.5048509498,94.8433235595,0.0008982834,25.4602814047,0.138347469
5219,0.7879174803,-33.27,0.6023507144,217.6776695297,0.5048399118,94.8412499269,0.0009193755,25.4611884235,0.1383552863
5220,0.7798182364,-33.52,0.6023555663,200,0.5048448575,94.8421790407,0.000909925,25.4607820238,0.1383517837
5221,0.7549947424,-34.81,0.602370437,182.3223304703,0.5048600156,94.8450266954,0.0008809599,25.4595364432,0.1383410484
5222,0.7366055781,-35.08,0.6023814532,175,0.5048712446,94.8471362289,0.0008595026,25.4586137212,0.1383330957
5223,0.7207325622,-35.88,0.602390962,182.3223304703,0.5048809372,94.8489571195,0.0008409813,25.4578172531,0.1383262312
5224,0.7142857143,-36.03,0.602394824,200,0.5048848739,94.8496966769,0.0008334589,25.4574937665,0.1383234432
5225,0.7177782785,-36.17,0.6023927318,217.6776695297,0.5048827412,94.8492960235,0.0008375341,25.4576690146,0.1383249536
5226,0.7122202193,-36.58,0.6023960614,225,0.5048861352,94.8499336224,0.0008310488,25.4573901252,0.13832255
5227,0.6991387512,-46.95,0.6024038979,217.6776695297,0.5048941231,94.8514342776,0.0008157847,25.45673373,0.1383168927
5228,0.6726628611,-49.45,0.6024197585,200,0.5049102902,94.8544714888,0.0007848915,25.4554052363,0.1383054428
5229,0.6548495318,-48.37,0.6024304297,182.3223304703,0.5049211676,94.8565149647,0.0007641062,25.4545114082,0.1382977392
5230,0.622352411,-38.02,0.6024498974,175,0.5049410115,94.8602429081,0.0007261872,25.4528807844,0.1382836854
5231,0.5721045516,-34.55,0.6024799987,182.3223304703,0.5049716945,94.8660071472,0.0006675558,25.4503594731,0.138261955
5232,0.5381803615,-33.33,0.6025003213,200,0.5049924098,94.8698987985,0.0006279717,25.4486572425,0.138247284
5233,0.517788293,-32.05,0.6025125373,217.6776695297,0.5050048619,94.8722380973,0.0006041773,25.4476340197,0.1382384652
5234,0.5015898052,-36.07,0.6025222411,225,0.5050147532,94.8740963249,0.0005852763,25.4468212203,0.1382314599
5235,0.5036803365,-36.32,0.6025209888,217.6776695297,0.5050134767,94.8738565073,0.0005877156,25.4469261179,0.138232364
5236,0.5064844024,-30.99,0.602519309,200,0.5050117644,94.8735348357,0.0005909875,25.4470668189,0.1382335767
5237,0.5155350258,-30.97,0.6025138872,182.3223304703,0.5050062378,94.8724965834,0.0006015481,25.4475209564,0.1382374907
5238,0.527051725,-35.64,0.602506988,175,0.5049992053,94.8711754324,0.0006149863,25.4480988354,0.1382424713
5239,0.554766912,-35.73,0.602490385,182.3223304703,0.5049822815,94.8679960539,0.0006473256,25.4494895139,0.1382544571
5240,0.590255871,-39.03,0.6024691251,200,0.5049606107,94.8639248984,0.0006887356,25.4512702607,0.1382698048
5241,0.6128260978,-51.7,0.6024556042,217.6776695297,0.5049468286,94.8613357297,0.0007150715,25.4524027779,0.1382795656
5242,0.6275724801,-57.98,0.6024467703,225,0.5049378239,94.8596440821,0.0007322782,25.4531427143,0.1382859429
5243,0.6372114566,-54.11,0.602440996,217.6776695297,0.504931938,94.8585383362,0.0007435253,25.4536263739,0.1382901114
5244,0.6244053878,-53.13,0.6024486675,200,0.5049397579,94.8600073986,0.0007285827,25.4529837976,0.1382845732
5245,0.5964648741,-50.06,0.6024654055,182.3223304703,0.5049568193,94.8632126257,0.0006959805,25.4515818128,0.13827249
5246,0.5798032147,-49.97,0.6024753868,175,0.5049669935,94.8651239865,0.000676539,25.4507457726,0.1382652844
5247,0.5693380402,-48.84,0.602481656,182.3223304703,0.5049733838,94.8663245107,0.0006643278,25.4502206565,0.1382607586
5248,0.5647563968,-50.99,0.6024844007,200,0.5049761815,94.866850099,0.0006589817,25.4499907611,0.1382587772
5249,0.5789770167,-57.48,0.6024758817,217.6776695297,0.504967498,94.8652187648,0.0006755749,25.4507043161,0.1382649271
5250,0.5921836663,-69.7,0.6024679702,225,0.5049594335,94.8637037493,0.000690985,25.4513669926,0.1382706385
5251,0.5905688248,-73.92,0.6024689376,217.6776695297,0.5049604196,94.8638889976,0.0006891007,25.4512859639,0.1382699401
5252,0.5739447198,-73.76,0.6024788964,200,0.5049705708,94.8657960503,0.000669703,25.4504518081,0.1382627508
5253,0.5756597066,-65.15,0.602477869,182.3223304703,0.5049695236,94.8655993137,0.0006717042,25.4505378618,0.1382634925
5254,0.5538906414,-64.24,0.6024909099,175,0.5049828165,94.8680965762,0.0006463031,25.4494455448,0.1382540781
5255,0.5120049071,-43.09,0.6025160019,182.3223304703,0.5050083934,94.8729015449,0.000597429,25.4473438239,0.1382359641
5256,0.4786189975,-53.11,0.602536002,200,0.50502878,94.8767314467,0.0005584729,25.4456686029,0.1382215259
5257,0.465174503,-37.08,0.602544056,217.6776695297,0.5050369896,94.8782737468,0.0005427853,25.4449939919,0.1382157116
5258,0.4606554504,-40.84,0.6025467632,225,0.5050397491,94.878792155,0.0005375123,25.4447672372,0.1382137573
5259,0.4628336087,-41.15,0.6025454583,217.6776695297,0.505038419,94.8785422851,0.0005400539,25.4448765318,0.1382146993
5260,0.4629587902,-43.77,0.6025453833,200,0.5050383426,94.8785279248,0.0005401999,25.444882813,0.1382147534
5261,0.4637223975,-39.97,0.6025449259,182.3223304703,0.5050378763,94.8784403267,0.000541091,25.4449211289,0.1382150836
5262,0.4591282359,-40.81,0.6025476781,175,0.5050406817,94.8789673511,0.0005357303,25.4446906055,0.1382130968
5263,0.4729733113,-43.04,0.6025393841,182.3223304703,0.5050322274,94.8773790978,0.0005518853,25.4453853165,0.1382190843
5264,0.5056331681,-45.37,0.6025198189,200,0.5050122842,94.873632486,0.0005899942,25.4470241061,0.1382332085
5265,0.5362650844,-49.49,0.6025014687,217.6776695297,0.5049935793,94.8701185116,0.0006257368,25.4485611387,0.1382464557
5266,0.5673476541,-59.92,0.6024828484,225,0.5049745992,94.86655284,0.0006620053,25.4501207839,0.1382598978
5267,0.5920084122,-60,0.6024680752,217.6776695297,0.5049595405,94.8637238537,0.0006907805,25.4513581988,0.1382705627
5268,0.578013119,-60.04,0.6024764592,200,0.5049680865,94.8653293394,0.0006744502,25.4506559501,0.1382645102
5269,0.5628160833,-57.7,0.6024855631,182.3223304703,0.5049773664,94.8670726842,0.0006567177,25.4498934011,0.1382579381
5270,0.5495468429,-52.86,0.6024935121,175,0.504985469,94.8685948799,0.0006412346,25.4492275839,0.1382521996
5271,0.5407591007,-50.05,0.6024987765,182.3223304703,0.5049908351,94.8696029755,0.0006309806,25.4487866371,0.1382483992
5272,0.5387812328,-50.94,0.6024999613,200,0.5049920429,94.8698298689,0.0006286728,25.4486873927,0.1382475439
5273,0.5479570377,-54.04,0.6024944645,217.6776695297,0.5049864398,94.8687772562,0.0006393795,25.4491478115,0.1382515121
5274,0.5634294727,-57.52,0.6024851956,225,0.5049769918,94.8670023186,0.0006574334,25.4499241794,0.1382582033
5275,0.5656577037,-64.91,0.6024838608,217.6776695297,0.5049756312,94.8667467046,0.0006600334,25.4500359864,0.138259167
5276,0.5649066146,-59.92,0.6024843107,200,0.5049760898,94.8668328666,0.000659157,25.4499982987,0.1382588422
5277,0.5744078914,-57.99,0.6024786189,182.3223304703,0.504970288,94.8657429171,0.0006702435,25.4504750489,0.1382629511
5278,0.5608632517,-43.68,0.6024867329,175,0.5049785588,94.8672967055,0.000654439,25.4497954129,0.1382570935
5279,0.5190025537,-38.46,0.6025118099,182.3223304703,0.5050041204,94.8720988021,0.0006055942,25.4476949483,0.1382389903
5280,0.4924140003,-40.94,0.602527738,200,0.5050203563,94.8751489376,0.0005745695,25.4463608015,0.1382274917
5281,0.4860297431,-35.89,0.6025315625,217.6776695297,0.5050242547,94.8758813147,0.0005671201,25.4460404555,0.1382247308
5282,0.4885584097,-36.83,0.6025300477,225,0.5050227106,94.8755912359,0.0005700707,25.4461673376,0.1382258243
5283,0.491562766,-34.37,0.6025282479,217.6776695297,0.505020876,94.8752465878,0.0005735763,25.4463180887,0.1382271236
5284,0.5056331681,-33.84,0.6025198189,200,0.5050122842,94.873632486,0.0005899942,25.4470241061,0.1382332085
5285,0.5397826849,-33.83,0.6024993614,182.3223304703,0.5049914313,94.8697149862,0.0006298413,25.448737643,0.138247977
5286,0.6228656552,-33.62,0.6024495899,175,0.5049406981,94.8601840307,0.0007267861,25.4529065377,0.1382839073
5287,0.6969605929,-32.96,0.6024052028,182.3223304703,0.5048954532,94.8516841475,0.0008132432,25.4566244355,0.1383159507
5288,0.7381202744,-30.07,0.6023805458,200,0.5048703197,94.8469624688,0.00086127,25.4586897248,0.1383337508
5289,0.7537554454,-33.58,0.6023711794,217.6776695297,0.5048607723,94.8451688627,0.0008795138,25.4594742584,0.1383405124
5290,0.7682765009,-36.02,0.6023624805,225,0.5048519053,94.8435030637,0.0008964576,25.4602028885,0.1383467923
5291,0.7874042361,-36.86,0.6023510218,217.6776695297,0.5048402253,94.8413088043,0.0009187766,25.4611626702,0.1383550643
5292,0.7840368534,-36.43,0.6023530391,200,0.5048422815,94.8416950973,0.0009148474,25.4609937034,0.1383536081
5293,0.7786790847,-39.01,0.6023562487,182.3223304703,0.5048455531,94.8423097197,0.0009085958,25.460724864,0.138351291
5294,0.7567097291,-39.5,0.6023694096,175,0.5048589684,94.8448299588,0.000882961,25.459622497,0.1383417901
5295,0.7328000601,-39.02,0.6023837329,182.3223304703,0.5048735684,94.8475727831,0.0008550622,25.4584227699,0.13833145
5296,0.7169645987,-38.6,0.6023932192,200,0.5048832381,94.8493893657,0.0008365847,25.4576281862,0.1383246017
5297,0.7173276251,-39.28,0.6023930018,217.6776695297,0.5048830164,94.8493477207,0.0008370083,25.4576464019,0.1383247587
5298,0.7188673577,-46.95,0.6023920794,225,0.5048820762,94.8491710886,0.0008388049,25.4577236619,0.1383254246
5299,0.7150117671,-57.01,0.6023943891,217.6776695297,0.5048844305,94.8496133869,0.000834306,25.457530198,0.1383237572
5300,0.6955585599,-54.02,0.6024060427,200,0.5048963093,94.8518449832,0.0008116072,25.456554085,0.1383153444
5301,0.6927044214,-46.92,0.6024077525,182.3223304703,0.5048980522,94.8521723989,0.0008082769,25.4564108715,0.1383141101
5302,0.6501552251,-38.12,0.6024332419,175,0.5049240341,94.8570534773,0.0007586287,25.4542758597,0.1382957091
5303,0.5875769866,-35.09,0.6024707299,182.3223304703,0.5049622465,94.8642322096,0.0006856097,25.451135841,0.1382686463
5304,0.5425366782,-38.1,0.6024977116,200,0.5049897497,94.8693990588,0.0006330548,25.4488758315,0.138249168
5305,0.5309699064,-34.53,0.6025046408,217.6776695297,0.5049968127,94.8707259539,0.0006195582,25.4482954399,0.1382441658
5306,0.5311576786,-33.86,0.6025045283,225,0.5049966981,94.8707044134,0.0006197773,25.4483048619,0.138244247
5307,0.5334985729,-34.14,0.602503126,217.6776695297,0.5049952686,94.8704358751,0.0006225088,25.4484223221,0.1382452593
5308,0.5457162886,-33.96,0.6024958068,200,0.5049878081,94.8690343062,0.0006367649,25.4490353763,0.138250543
5309,0.5713409444,-35.01,0.6024804562,182.3223304703,0.5049721608,94.8660947453,0.0006666648,25.4503211572,0.1382616248
5310,0.6403284763,-36.07,0.6024391287,175,0.5049300347,94.8581807638,0.0007471624,25.4537827782,0.1382914594
5311,0.6996019228,-36.07,0.6024036205,182.3223304703,0.5048938403,94.8513811444,0.0008163252,25.4567569708,0.138317093
5312,0.7279805718,-36.01,0.60238662,200,0.5048765114,94.8481256561,0.0008494386,25.45818094,0.1383293657
5313,0.7410244855,-35.37,0.602378806,217.6776695297,0.5048685463,94.846629309,0.0008646588,25.4588354509,0.1383350068
5314,0.760177257,-37.29,0.6023673324,225,0.504856851,94.8444321775,0.0008870071,25.4597964888,0.1383432896
5315,0.7764258174,-39.15,0.6023575985,217.6776695297,0.504846929,94.8425682058,0.0009059666,25.4606118007,0.1383503166
5316,0.7756496921,-41.25,0.6023580635,200,0.504847403,94.8426572399,0.0009050609,25.4605728567,0.1383499809
5317,0.7724325272,-51.93,0.6023599908,182.3223304703,0.5048493675,94.8430263005,0.000901307,25.4604114275,0.1383485896
5318,0.7530544289,-45.37,0.6023715994,175,0.5048612004,94.8452492806,0.0008786958,25.4594390832,0.1383402093
5319,0.7397476341,-40.53,0.6023795709,182.3223304703,0.504869326,94.8467757844,0.0008631689,25.4587713817,0.1383344546
5320,0.7283060438,-39.73,0.6023864251,200,0.5048763126,94.8480883192,0.0008498184,25.4581972714,0.1383295065
5321,0.7318111261,-42.75,0.6023843253,217.6776695297,0.5048741723,94.8476862298,0.0008539083,25.4583731476,0.1383310223
5322,0.732299334,-53.87,0.6023840328,225,0.5048738742,94.8476302244,0.0008544779,25.4583976447,0.1383312335
5323,0.7224600671,-60.95,0.6023899271,217.6776695297,0.5048798824,94.8487589469,0.000842997,25.457903935,0.1383269783
5324,0.7016173452,-64.93,0.6024024131,200,0.5048926096,94.8511499429,0.0008186769,25.4568580996,0.1383179646
5325,0.7033198137,-58.91,0.6024013932,182.3223304703,0.50489157,94.8509546424,0.0008206634,25.4569435252,0.1383187009
