date;heat_demand;gas_price;el_spot_price;ef_om
2019-08-06 15:00:00;2.512;11.107;40.04;0.383972508
2019-08-06 16:00:00;2.491;11.107;43.84;0.433709593
2019-08-06 17:00:00;2.5;11.107;48.93;0.492069421
2019-08-06 18:00:00;2.513;11.107;51.78;0.538546704
2019-08-06 19:00:00;2.501;11.107;53.87;0.570498966
2019-08-06 20:00:00;2.5;11.107;52.99;0.581046366
2019-08-06 21:00:00;2.498;11.107;49.12;0.57660974
2019-08-06 22:00:00;2.499;11.107;40.97;0.563679233
2019-08-06 23:00:00;2.498;11.107;37.03;0.546844743
2019-08-07 00:00:00;2.504;11.107;35.41;0.53688567
2019-08-07 01:00:00;2.512;11.107;34.9;0.525550657
2019-08-07 02:00:00;2.503;11.107;34.9;0.518158123
2019-08-07 03:00:00;2.526;11.107;34.84;0.509825488
2019-08-07 04:00:00;3.003;11.107;36.86;0.512354758
2019-08-07 05:00:00;3.056;11.107;40.58;0.518529957
2019-08-07 06:00:00;3.035;11.107;44.96;0.509466898
2019-08-07 07:00:00;3.021;11.107;44.98;0.495727317
2019-08-07 08:00:00;2.995;11.107;44.98;0.462797412
2019-08-07 09:00:00;2.997;11.107;44.34;0.421641427
2019-08-07 10:00:00;3.026;11.107;44.47;0.404210062
2019-08-07 11:00:00;2.631;11.107;42.16;0.39778541
2019-08-07 12:00:00;2.429;11.107;42.84;0.396659963
2019-08-07 13:00:00;2.436;11.107;40.73;0.390840932
2019-08-07 14:00:00;2.399;11.107;41.15;0.397977886
2019-08-07 15:00:00;2.348;11.107;42.05;0.417507342
2019-08-07 16:00:00;2.419;11.107;44.22;0.434692504
2019-08-07 17:00:00;2.421;11.107;43.48;0.455207812
2019-08-07 18:00:00;2.706;11.107;43.15;0.483106205
2019-08-07 19:00:00;3.052;11.107;42.68;0.510417396
2019-08-07 20:00:00;2.553;11.107;41.94;0.522513989
2019-08-07 21:00:00;2.48;11.107;40.55;0.506850508
2019-08-07 22:00:00;2.493;11.107;37.64;0.47190765
2019-08-07 23:00:00;2.487;11.107;32.74;0.419008843
2019-08-08 00:00:00;2.49;11.107;31.35;0.395378339
2019-08-08 01:00:00;2.478;11.107;28.9;0.369796621
2019-08-08 02:00:00;2.448;11.107;27.97;0.352441544
2019-08-08 03:00:00;2.952;11.107;28.75;0.35236175
2019-08-08 04:00:00;3.087;11.107;32.25;0.370660989
2019-08-08 05:00:00;3.059;11.107;37.88;0.391617119
2019-08-08 06:00:00;3.026;11.107;42.76;0.389746581
2019-08-08 07:00:00;3.007;11.107;39.98;0.369728044
2019-08-08 08:00:00;2.999;11.107;37.47;0.331958316
2019-08-08 09:00:00;2.539;11.107;32.56;0.276179544
2019-08-08 10:00:00;2.394;11.107;30.46;0.234202654
2019-08-08 11:00:00;2.419;11.107;28.53;0.210532451
2019-08-08 12:00:00;2.411;11.107;28.5;0.200233923
2019-08-08 13:00:00;2.388;11.107;28.37;0.196655563
2019-08-08 14:00:00;2.426;11.107;28.7;0.20420099
2019-08-08 15:00:00;2.653;11.107;30.76;0.223432889
2019-08-08 16:00:00;3.071;11.107;35.99;0.273351216
2019-08-08 17:00:00;3.0;11.107;39.04;0.337365921
2019-08-08 18:00:00;3.072;11.107;43.05;0.396070258
2019-08-08 19:00:00;2.788;11.107;43.37;0.444754952
2019-08-08 20:00:00;2.537;11.107;43.63;0.467880828
2019-08-08 21:00:00;2.546;11.107;42.1;0.473665086
2019-08-08 22:00:00;2.56;11.107;38.12;0.479348458
2019-08-08 23:00:00;2.592;11.107;34.92;0.491186073
2019-08-09 00:00:00;3.141;11.107;34.57;0.483429609
2019-08-09 01:00:00;3.169;11.107;33.97;0.479492289
2019-08-09 02:00:00;3.131;11.107;34.06;0.482817897
2019-08-09 03:00:00;3.14;11.107;33.02;0.493830023
2019-08-09 04:00:00;3.178;11.107;35.99;0.515671228
2019-08-09 05:00:00;3.165;11.107;44.11;0.520902305
2019-08-09 06:00:00;3.165;11.107;53.92;0.496050589
2019-08-09 07:00:00;2.924;11.107;49.9;0.446595236
2019-08-09 08:00:00;2.428;11.107;43.93;0.413782145
2019-08-09 09:00:00;2.419;11.107;39.84;0.403959301
2019-08-09 10:00:00;2.42;11.107;38.38;0.38139981
2019-08-09 11:00:00;2.427;11.107;37.38;0.361944037
2019-08-09 12:00:00;2.656;11.107;35.64;0.357284761
2019-08-09 13:00:00;3.06;11.107;34.97;0.368726217
2019-08-09 14:00:00;3.0;11.107;34.96;0.381002322
2019-08-09 15:00:00;2.447;11.107;37.79;0.409413685
2019-08-09 16:00:00;2.434;11.107;40.81;0.439027209
2019-08-09 17:00:00;2.846;11.107;43.66;0.46630115
2019-08-09 18:00:00;3.042;11.107;43.4;0.478077119
2019-08-09 19:00:00;3.003;11.107;40.07;0.466060247
2019-08-09 20:00:00;3.03;11.107;37.7;0.436194877
2019-08-09 21:00:00;2.547;11.107;34.26;0.40516785
2019-08-09 22:00:00;2.396;11.107;31.26;0.367374994
2019-08-09 23:00:00;2.42;11.107;33.54;0.333026542
2019-08-10 00:00:00;2.402;11.107;29.09;0.31859941
2019-08-10 01:00:00;2.414;11.107;28.7;0.300170075
2019-08-10 02:00:00;2.425;11.107;26.9;0.29216983
2019-08-10 03:00:00;2.42;11.107;25.0;0.283052505
2019-08-10 04:00:00;2.453;11.107;20.66;0.271337543
2019-08-10 05:00:00;2.818;11.107;21.84;0.263707552
2019-08-10 06:00:00;3.031;11.107;28.41;0.251914264
2019-08-10 07:00:00;3.014;11.107;29.17;0.23904482
2019-08-10 08:00:00;3.005;11.107;26.15;0.212585151
2019-08-10 09:00:00;2.991;11.107;12.59;0.200546155
2019-08-10 10:00:00;3.0;11.107;5.34;0.1933268
2019-08-10 11:00:00;2.986;11.107;-4.84;0.180789383
2019-08-10 12:00:00;2.711;11.107;-24.75;0.157213491
2019-08-10 13:00:00;2.439;11.107;-49.62;0.15305924
2019-08-10 14:00:00;2.418;11.107;-44.98;0.152473595
2019-08-10 15:00:00;2.428;11.107;-19.22;0.158146544
2019-08-10 16:00:00;2.444;11.107;-0.02;0.169339352
2019-08-10 17:00:00;2.831;11.107;10.61;0.176884023
2019-08-10 18:00:00;2.756;11.107;26.3;0.215715561
2019-08-10 19:00:00;2.75;11.107;27.9;0.2725518
2019-08-10 20:00:00;2.769;11.107;29.09;0.290162697
2019-08-10 21:00:00;2.747;11.107;31.83;0.297731708
2019-08-10 22:00:00;2.746;11.107;28.84;0.272804066
2019-08-10 23:00:00;2.73;11.107;24.96;0.244159335
2019-08-11 00:00:00;2.419;11.107;18.58;0.23448524
2019-08-11 01:00:00;2.422;11.107;14.55;0.240427222
2019-08-11 02:00:00;2.419;11.107;12.7;0.24469197
2019-08-11 03:00:00;2.426;11.107;13.13;0.245182197
2019-08-11 04:00:00;2.683;11.107;13.62;0.245079623
2019-08-11 05:00:00;2.779;11.107;11.94;0.245079146
2019-08-11 06:00:00;2.757;11.107;9.2;0.245833908
2019-08-11 07:00:00;2.77;11.107;11.58;0.228706395
2019-08-11 08:00:00;2.783;11.107;9.48;0.204314098
2019-08-11 09:00:00;2.803;11.107;-0.09;0.185023681
2019-08-11 10:00:00;2.874;11.107;-12.01;0.174311439
2019-08-11 11:00:00;2.9;11.107;-32.25;0.17223649
2019-08-11 12:00:00;2.967;11.107;-35.75;0.173639153
2019-08-11 13:00:00;2.91;11.107;-9.98;0.182591741
2019-08-11 14:00:00;2.806;11.107;0.09;0.19858212
2019-08-11 15:00:00;2.766;11.107;14.14;0.231742406
2019-08-11 16:00:00;2.927;11.107;27.53;0.285904719
2019-08-11 17:00:00;3.01;11.107;35.97;0.357517985
2019-08-11 18:00:00;2.995;11.107;42.63;0.423928027
2019-08-11 19:00:00;3.014;11.107;48.71;0.44695392
2019-08-11 20:00:00;2.578;11.107;48.42;0.455228558
2019-08-11 21:00:00;2.407;11.107;40.0;0.446097307
2019-08-11 22:00:00;2.42;11.107;37.29;0.426574697
2019-08-11 23:00:00;2.422;11.107;28.79;0.404509911
2019-08-12 00:00:00;2.42;11.107;28.62;0.369178338
2019-08-12 01:00:00;2.428;11.107;28.1;0.347388467
2019-08-12 02:00:00;2.437;11.107;27.5;0.341774857
2019-08-12 03:00:00;2.809;11.107;28.1;0.355449104
2019-08-12 04:00:00;3.123;11.107;29.14;0.386507958
2019-08-12 05:00:00;3.074;11.107;39.14;0.407324786
2019-08-12 06:00:00;3.067;11.107;46.03;0.421011422
2019-08-12 07:00:00;3.04;11.107;40.52;0.413194599
2019-08-12 08:00:00;3.026;11.107;38.71;0.371403214
2019-08-12 09:00:00;3.058;11.107;36.7;0.333841236
2019-08-12 10:00:00;2.72;11.107;37.9;0.324773233
2019-08-12 11:00:00;2.422;11.107;36.18;0.323821033
2019-08-12 12:00:00;2.441;11.107;36.23;0.332613762
2019-08-12 13:00:00;2.438;11.107;37.2;0.347306775
2019-08-12 14:00:00;2.435;11.107;37.51;0.361342354
2019-08-12 15:00:00;2.738;11.107;38.71;0.380013854
2019-08-12 16:00:00;3.047;11.107;45.53;0.412763983
2019-08-12 17:00:00;3.034;11.107;60.54;0.459262988
2019-08-12 18:00:00;3.08;11.107;71.5;0.491239726
2019-08-12 19:00:00;3.071;11.107;70.6;0.511370298
2019-08-12 20:00:00;3.052;11.107;65.04;0.521566202
2019-08-12 21:00:00;2.966;11.107;44.86;0.511996573
2019-08-12 22:00:00;2.439;11.107;36.63;0.48492787
2019-08-12 23:00:00;2.435;11.107;34.97;0.459979073
2019-08-13 00:00:00;2.471;11.107;34.01;0.449121486
2019-08-13 01:00:00;2.484;11.107;33.07;0.436929785
2019-08-13 02:00:00;2.461;11.107;33.27;0.433835483
2019-08-13 03:00:00;2.991;11.107;33.19;0.439110482
2019-08-13 04:00:00;3.126;11.107;35.31;0.441703307
2019-08-13 05:00:00;3.467;11.107;43.24;0.451541637
2019-08-13 06:00:00;3.6;11.107;52.96;0.441155289
2019-08-13 07:00:00;3.576;11.107;49.97;0.41056547
2019-08-13 08:00:00;3.541;11.107;40.85;0.3568297
2019-08-13 09:00:00;3.285;11.107;37.26;0.316600945
2019-08-13 10:00:00;3.111;11.107;34.85;0.293822926
2019-08-13 11:00:00;2.99;11.107;32.1;0.27689235
2019-08-13 12:00:00;2.441;11.107;30.94;0.269179964
2019-08-13 13:00:00;2.388;11.107;29.34;0.264511566
2019-08-13 14:00:00;2.872;11.107;29.78;0.272489226
2019-08-13 15:00:00;3.035;11.107;30.87;0.295125462
2019-08-13 16:00:00;3.051;11.107;35.54;0.351401954
2019-08-13 17:00:00;3.093;11.107;38.53;0.413564292
2019-08-13 18:00:00;3.074;11.107;46.81;0.46553856
2019-08-13 19:00:00;3.084;11.107;49.94;0.502085652
2019-08-13 20:00:00;3.097;11.107;47.92;0.50332943
2019-08-13 21:00:00;3.093;11.107;41.82;0.491142381
2019-08-13 22:00:00;3.097;11.107;36.3;0.472065343
2019-08-13 23:00:00;3.081;11.107;32.39;0.445308359
2019-08-14 00:00:00;3.093;11.107;30.45;0.423448154
2019-08-14 01:00:00;3.09;11.107;28.43;0.417084136
2019-08-14 02:00:00;3.088;11.107;28.27;0.418628072
2019-08-14 03:00:00;3.5;11.107;29.68;0.426344866
2019-08-14 04:00:00;3.624;11.107;30.57;0.447286763
2019-08-14 05:00:00;3.657;11.107;38.7;0.473277471
2019-08-14 06:00:00;3.576;11.107;49.42;0.458199092
2019-08-14 07:00:00;3.48;11.107;45.84;0.42581081
2019-08-14 08:00:00;3.467;11.107;37.77;0.376295696
2019-08-14 09:00:00;3.139;11.107;35.67;0.312927835
2019-08-14 10:00:00;3.081;11.107;34.29;0.280620817
2019-08-14 11:00:00;3.05;11.107;32.02;0.273845044
2019-08-14 12:00:00;3.043;11.107;30.0;0.272011414
2019-08-14 13:00:00;2.683;11.107;31.01;0.270179674
2019-08-14 14:00:00;2.368;11.107;32.32;0.278795922
2019-08-14 15:00:00;2.393;11.107;34.05;0.323771383
2019-08-14 16:00:00;2.45;11.107;38.53;0.388630057
2019-08-14 17:00:00;3.13;11.107;49.26;0.447614951
2019-08-14 18:00:00;3.02;11.107;65.18;0.502951821
2019-08-14 19:00:00;3.018;11.107;67.93;0.531132263
2019-08-14 20:00:00;3.018;11.107;52.74;0.52073924
2019-08-14 21:00:00;3.003;11.107;39.97;0.495322711
2019-08-14 22:00:00;3.013;11.107;35.95;0.446408595
2019-08-14 23:00:00;2.992;11.107;29.15;0.39359166
2019-08-15 00:00:00;2.984;11.107;27.12;0.351090608
2019-08-15 01:00:00;2.994;11.107;25.96;0.329428404
2019-08-15 02:00:00;2.991;11.107;24.58;0.314994902
2019-08-15 03:00:00;2.994;11.107;23.18;0.312886658
2019-08-15 04:00:00;3.021;11.107;23.47;0.305854875
2019-08-15 05:00:00;3.471;11.107;26.47;0.301686617
2019-08-15 06:00:00;3.72;11.107;30.68;0.320380585
2019-08-15 07:00:00;3.688;11.107;34.47;0.335698819
2019-08-15 08:00:00;3.678;11.107;32.35;0.331590425
2019-08-15 09:00:00;3.474;11.107;30.89;0.314401864
2019-08-15 10:00:00;3.46;11.107;30.77;0.307430139
2019-08-15 11:00:00;3.458;11.107;29.93;0.30335291
2019-08-15 12:00:00;3.449;11.107;27.68;0.286492745
2019-08-15 13:00:00;3.187;11.107;27.69;0.278292154
2019-08-15 14:00:00;3.048;11.107;27.01;0.267163685
2019-08-15 15:00:00;3.046;11.107;27.01;0.266270826
2019-08-15 16:00:00;3.046;11.107;32.94;0.295358313
2019-08-15 17:00:00;3.05;11.107;36.28;0.3376521
2019-08-15 18:00:00;3.242;11.107;38.99;0.386444033
2019-08-15 19:00:00;3.48;11.107;40.91;0.410351438
2019-08-15 20:00:00;3.467;11.107;36.15;0.405242566
2019-08-15 21:00:00;3.461;11.107;35.07;0.393217581
2019-08-15 22:00:00;3.406;11.107;33.33;0.381904386
2019-08-15 23:00:00;3.017;11.107;29.83;0.364880279
2019-08-16 00:00:00;3.046;11.107;27.3;0.347476519
2019-08-16 01:00:00;3.053;11.107;26.38;0.342512691
2019-08-16 02:00:00;3.063;11.107;25.7;0.348025239
2019-08-16 03:00:00;3.071;11.107;25.65;0.364972506
2019-08-16 04:00:00;3.224;11.107;28.54;0.390069832
2019-08-16 05:00:00;3.592;11.107;34.88;0.428721455
2019-08-16 06:00:00;3.812;11.107;41.02;0.424376874
2019-08-16 07:00:00;4.533;11.107;43.93;0.410935952
2019-08-16 08:00:00;3.616;11.107;39.95;0.370246903
2019-08-16 09:00:00;3.614;11.107;36.91;0.335037964
2019-08-16 10:00:00;3.332;11.107;34.9;0.30882253
2019-08-16 11:00:00;3.173;11.107;33.06;0.287554601
2019-08-16 12:00:00;3.039;11.107;30.54;0.268270998
2019-08-16 13:00:00;2.966;11.107;28.71;0.263731126
2019-08-16 14:00:00;2.439;11.107;29.9;0.274947449
2019-08-16 15:00:00;2.457;11.107;31.04;0.300621158
2019-08-16 16:00:00;2.97;11.107;37.82;0.352698083
2019-08-16 17:00:00;3.053;11.107;46.97;0.419739544
2019-08-16 18:00:00;3.069;11.107;57.91;0.47720552
2019-08-16 19:00:00;3.082;11.107;52.37;0.494251405
2019-08-16 20:00:00;3.065;11.107;45.29;0.485467078
2019-08-16 21:00:00;3.058;11.107;36.76;0.451162388
2019-08-16 22:00:00;3.068;11.107;31.19;0.397762052
2019-08-16 23:00:00;3.052;11.107;27.58;0.350135566
2019-08-17 00:00:00;3.018;11.107;26.74;0.299095626
2019-08-17 01:00:00;2.905;11.107;22.98;0.278379176
2019-08-17 02:00:00;2.792;11.107;18.17;0.270486454
2019-08-17 03:00:00;2.774;11.107;12.77;0.26615197
2019-08-17 04:00:00;2.835;11.107;12.21;0.26245076
2019-08-17 05:00:00;3.064;11.107;18.51;0.257288731
2019-08-17 06:00:00;3.068;11.107;14.87;0.24965275
2019-08-17 07:00:00;3.432;11.107;25.13;0.245517331
2019-08-17 08:00:00;3.568;11.107;26.93;0.239989725
2019-08-17 09:00:00;3.639;11.107;26.97;0.2299324
2019-08-17 10:00:00;3.664;11.107;26.95;0.226857175
2019-08-17 11:00:00;3.64;11.107;26.8;0.217306798
2019-08-17 12:00:00;3.64;11.107;26.07;0.206144588
2019-08-17 13:00:00;3.408;11.107;24.07;0.203923096
2019-08-17 14:00:00;3.082;11.107;24.04;0.209871695
2019-08-17 15:00:00;3.028;11.107;22.97;0.229240739
2019-08-17 16:00:00;3.035;11.107;28.95;0.290025036
2019-08-17 17:00:00;3.015;11.107;33.29;0.348100653
2019-08-17 18:00:00;3.034;11.107;35.47;0.384333612
2019-08-17 19:00:00;3.031;11.107;37.95;0.401890713
2019-08-17 20:00:00;3.042;11.107;39.68;0.406314391
2019-08-17 21:00:00;3.029;11.107;36.92;0.410437537
2019-08-17 22:00:00;3.032;11.107;33.29;0.41129773
2019-08-17 23:00:00;2.997;11.107;31.8;0.396770708
2019-08-18 00:00:00;2.412;11.107;28.61;0.381349453
2019-08-18 01:00:00;2.563;11.107;28.73;0.382003619
2019-08-18 02:00:00;3.103;11.107;29.0;0.382841707
2019-08-18 03:00:00;3.034;11.107;28.94;0.39565236
2019-08-18 04:00:00;3.058;11.107;27.8;0.366084099
2019-08-18 05:00:00;3.052;11.107;28.05;0.360114197
2019-08-18 06:00:00;3.06;11.107;29.72;0.349719554
2019-08-18 07:00:00;3.048;11.107;29.04;0.330683553
2019-08-18 08:00:00;3.396;11.107;31.11;0.297262064
2019-08-18 09:00:00;3.474;11.107;28.87;0.251116294
2019-08-18 10:00:00;3.513;11.107;28.01;0.21839516
2019-08-18 11:00:00;3.528;11.107;26.66;0.198985771
2019-08-18 12:00:00;3.532;11.107;14.06;0.184342004
2019-08-18 13:00:00;3.535;11.107;8.53;0.183183878
2019-08-18 14:00:00;3.533;11.107;8.77;0.187719307
2019-08-18 15:00:00;3.509;11.107;18.25;0.203370729
2019-08-18 16:00:00;3.523;11.107;26.59;0.233961995
2019-08-18 17:00:00;3.474;11.107;31.58;0.291379812
2019-08-18 18:00:00;3.23;11.107;35.89;0.339940872
2019-08-18 19:00:00;3.209;11.107;36.69;0.373407736
2019-08-18 20:00:00;3.209;11.107;36.96;0.375010647
2019-08-18 21:00:00;3.204;11.107;36.97;0.378675509
2019-08-18 22:00:00;3.207;11.107;33.81;0.383630117
2019-08-18 23:00:00;3.198;11.107;28.64;0.358561397
2019-08-19 00:00:00;3.207;11.107;27.45;0.347189322
2019-08-19 01:00:00;3.209;11.107;26.86;0.335783841
2019-08-19 02:00:00;3.348;11.107;28.16;0.335830647
2019-08-19 03:00:00;3.581;11.107;27.06;0.34107118
2019-08-19 04:00:00;3.716;11.107;31.18;0.366775995
2019-08-19 05:00:00;3.731;11.107;36.08;0.40071409
2019-08-19 06:00:00;3.927;11.107;43.89;0.403564628
2019-08-19 07:00:00;3.991;11.107;41.87;0.381399956
2019-08-19 08:00:00;3.999;11.107;36.98;0.337144733
2019-08-19 09:00:00;3.696;11.107;34.32;0.292115191
2019-08-19 10:00:00;3.318;11.107;32.06;0.263850168
2019-08-19 11:00:00;3.056;11.107;29.9;0.240389193
2019-08-19 12:00:00;3.065;11.107;27.9;0.228284352
2019-08-19 13:00:00;3.094;11.107;27.8;0.230084911
2019-08-19 14:00:00;3.072;11.107;27.73;0.238362087
2019-08-19 15:00:00;3.083;11.107;27.28;0.266747269
2019-08-19 16:00:00;3.096;11.107;33.06;0.320260648
2019-08-19 17:00:00;3.436;11.107;38.0;0.382966979
2019-08-19 18:00:00;3.526;11.107;44.57;0.449436791
2019-08-19 19:00:00;3.385;11.107;52.19;0.49156401
2019-08-19 20:00:00;3.305;11.107;47.95;0.500491106
2019-08-19 21:00:00;3.287;11.107;40.5;0.497380664
2019-08-19 22:00:00;3.285;11.107;34.92;0.485529684
2019-08-19 23:00:00;3.26;11.107;31.38;0.442976985
2019-08-20 00:00:00;3.135;11.107;29.74;0.426610391
2019-08-20 01:00:00;3.09;11.107;29.58;0.417024388
2019-08-20 02:00:00;3.105;11.107;28.67;0.421558248
2019-08-20 03:00:00;3.128;11.107;30.08;0.435500469
2019-08-20 04:00:00;3.432;11.107;32.39;0.460574327
2019-08-20 05:00:00;3.887;11.107;38.59;0.481594948
2019-08-20 06:00:00;4.027;11.107;45.75;0.4826978
2019-08-20 07:00:00;3.855;11.107;48.31;0.461769124
2019-08-20 08:00:00;3.751;11.107;45.13;0.426922061
2019-08-20 09:00:00;3.449;11.107;39.51;0.396892957
2019-08-20 10:00:00;3.334;11.107;38.91;0.383963733
2019-08-20 11:00:00;3.444;11.107;37.93;0.378630813
2019-08-20 12:00:00;3.355;11.107;37.35;0.380914887
2019-08-20 13:00:00;3.077;11.107;37.55;0.390359625
2019-08-20 14:00:00;3.084;11.107;37.98;0.405849272
2019-08-20 15:00:00;3.093;11.107;37.82;0.430159954
2019-08-20 16:00:00;3.101;11.107;44.97;0.466014046
2019-08-20 17:00:00;3.432;11.107;50.05;0.502321561
2019-08-20 18:00:00;3.473;11.107;53.86;0.521634104
2019-08-20 19:00:00;3.435;11.107;54.28;0.530869889
2019-08-20 20:00:00;3.511;11.107;48.94;0.526955189
2019-08-20 21:00:00;3.246;11.107;40.61;0.517163352
2019-08-20 22:00:00;3.229;11.107;35.85;0.505018588
2019-08-20 23:00:00;3.223;11.107;33.07;0.475233558
2019-08-21 00:00:00;3.24;11.107;33.11;0.461096483
2019-08-21 01:00:00;3.24;11.107;32.01;0.456841516
2019-08-21 02:00:00;3.26;11.107;31.23;0.458131565
2019-08-21 03:00:00;3.272;11.107;31.93;0.473458206
2019-08-21 04:00:00;3.677;11.107;33.17;0.505140803
2019-08-21 05:00:00;3.92;11.107;42.36;0.52632798
2019-08-21 06:00:00;3.868;11.107;57.0;0.513204588
2019-08-21 07:00:00;3.667;11.107;56.11;0.478094227
2019-08-21 08:00:00;3.293;11.107;41.95;0.427737114
2019-08-21 09:00:00;3.238;11.107;38.0;0.371735128
2019-08-21 10:00:00;3.195;11.107;36.97;0.332682017
2019-08-21 11:00:00;3.131;11.107;35.72;0.318055118
2019-08-21 12:00:00;2.721;11.107;34.05;0.318684538
2019-08-21 13:00:00;2.531;11.107;33.17;0.32731207
2019-08-21 14:00:00;2.542;11.107;33.03;0.339651908
2019-08-21 15:00:00;3.012;11.107;35.79;0.379331211
2019-08-21 16:00:00;3.106;11.107;40.62;0.440043525
2019-08-21 17:00:00;3.123;11.107;50.04;0.510517024
2019-08-21 18:00:00;3.364;11.107;66.75;0.556136463
2019-08-21 19:00:00;3.444;11.107;68.91;0.572138146
2019-08-21 20:00:00;3.438;11.107;52.9;0.567041187
2019-08-21 21:00:00;3.386;11.107;44.58;0.554373173
2019-08-21 22:00:00;3.423;11.107;37.94;0.532778149
2019-08-21 23:00:00;3.386;11.107;33.26;0.485314266
2019-08-22 00:00:00;3.136;11.107;32.02;0.462980166
2019-08-22 01:00:00;3.111;11.107;30.2;0.440415121
2019-08-22 02:00:00;3.088;11.107;30.03;0.433540999
2019-08-22 03:00:00;3.102;11.107;29.41;0.426280018
2019-08-22 04:00:00;3.56;11.107;30.18;0.447581458
2019-08-22 05:00:00;3.671;11.107;36.64;0.471857085
2019-08-22 06:00:00;3.631;11.107;41.93;0.458807512
2019-08-22 07:00:00;3.605;11.107;40.64;0.420601357
2019-08-22 08:00:00;3.19;11.107;37.9;0.375067726
2019-08-22 09:00:00;3.077;11.107;34.91;0.33526998
2019-08-22 10:00:00;3.046;11.107;33.01;0.29754798
2019-08-22 11:00:00;2.609;11.107;32.01;0.274228105
2019-08-22 12:00:00;2.463;11.107;30.53;0.258701907
2019-08-22 13:00:00;2.465;11.107;31.21;0.259732273
2019-08-22 14:00:00;2.477;11.107;31.14;0.272791529
2019-08-22 15:00:00;2.473;11.107;31.94;0.315293565
2019-08-22 16:00:00;2.889;11.107;36.99;0.387691857
2019-08-22 17:00:00;3.123;11.107;42.47;0.477799335
2019-08-22 18:00:00;3.113;11.107;55.36;0.537444104
2019-08-22 19:00:00;3.135;11.107;51.81;0.5501226
2019-08-22 20:00:00;3.11;11.107;45.41;0.541893441
2019-08-22 21:00:00;3.099;11.107;38.48;0.522722439
2019-08-22 22:00:00;3.125;11.107;33.95;0.495913266
2019-08-22 23:00:00;3.063;11.107;30.28;0.474102427
2019-08-23 00:00:00;2.504;11.107;30.17;0.461246856
2019-08-23 01:00:00;2.502;11.107;30.07;0.462761004
2019-08-23 02:00:00;2.509;11.107;30.03;0.466200853
2019-08-23 03:00:00;3.185;11.107;30.38;0.4741596
2019-08-23 04:00:00;3.314;11.107;32.31;0.502612439
2019-08-23 05:00:00;3.36;11.107;40.0;0.51934358
2019-08-23 06:00:00;3.278;11.107;43.93;0.502835254
2019-08-23 07:00:00;3.273;11.107;41.0;0.455643494
2019-08-23 08:00:00;3.088;11.107;36.68;0.408843214
2019-08-23 09:00:00;3.106;11.107;34.8;0.365175216
2019-08-23 10:00:00;2.769;11.107;34.13;0.340129192
2019-08-23 11:00:00;2.968;11.107;31.95;0.322156558
2019-08-23 12:00:00;3.14;11.107;31.23;0.30821127
2019-08-23 13:00:00;2.611;11.107;30.81;0.308915408
2019-08-23 14:00:00;2.49;11.107;31.57;0.335744908
2019-08-23 15:00:00;2.485;11.107;32.28;0.380364147
2019-08-23 16:00:00;2.886;11.107;40.47;0.447296051
2019-08-23 17:00:00;3.091;11.107;48.75;0.512935261
2019-08-23 18:00:00;3.092;11.107;59.56;0.558083835
2019-08-23 19:00:00;2.702;11.107;57.77;0.560326502
2019-08-23 20:00:00;2.52;11.107;45.95;0.534143083
2019-08-23 21:00:00;2.509;11.107;36.97;0.504660355
2019-08-23 22:00:00;2.515;11.107;34.68;0.469936117
2019-08-23 23:00:00;2.518;11.107;34.07;0.453244064
2019-08-24 00:00:00;2.499;11.107;31.92;0.446708108
2019-08-24 01:00:00;2.501;11.107;30.86;0.452312307
2019-08-24 02:00:00;2.506;11.107;30.82;0.460618415
2019-08-24 03:00:00;2.995;11.107;30.03;0.458588415
2019-08-24 04:00:00;3.152;11.107;30.25;0.463218586
2019-08-24 05:00:00;3.14;11.107;32.97;0.461279562
2019-08-24 06:00:00;3.13;11.107;34.24;0.436682837
2019-08-24 07:00:00;3.121;11.107;36.29;0.401440957
2019-08-24 08:00:00;3.1;11.107;35.5;0.363984823
2019-08-24 09:00:00;2.496;11.107;29.51;0.299256356
2019-08-24 10:00:00;2.499;11.107;27.5;0.254856716
2019-08-24 11:00:00;2.498;11.107;26.83;0.237881059
2019-08-24 12:00:00;2.474;11.107;26.84;0.226932392
2019-08-24 13:00:00;2.449;11.107;27.01;0.230856979
2019-08-24 14:00:00;2.453;11.107;28.03;0.251668686
2019-08-24 15:00:00;2.457;11.107;28.03;0.281408593
2019-08-24 16:00:00;2.467;11.107;33.29;0.343607641
2019-08-24 17:00:00;2.454;11.107;36.93;0.40740736
2019-08-24 18:00:00;2.491;11.107;42.39;0.455586707
2019-08-24 19:00:00;2.495;11.107;38.75;0.45788292
2019-08-24 20:00:00;2.488;11.107;36.29;0.426416358
2019-08-24 21:00:00;2.474;11.107;34.95;0.400560257
2019-08-24 22:00:00;2.466;11.107;31.67;0.378615598
2019-08-24 23:00:00;2.424;11.107;29.08;0.380207216
2019-08-25 00:00:00;2.447;11.107;28.65;0.386664401
2019-08-25 01:00:00;2.454;11.107;27.8;0.401883178
2019-08-25 02:00:00;2.475;11.107;26.97;0.414690287
2019-08-25 03:00:00;3.021;11.107;26.12;0.424385322
2019-08-25 04:00:00;3.124;11.107;25.91;0.427722076
2019-08-25 05:00:00;3.11;11.107;25.87;0.429782348
2019-08-25 06:00:00;2.73;11.107;27.8;0.424611377
2019-08-25 07:00:00;2.559;11.107;29.07;0.388237857
2019-08-25 08:00:00;2.566;11.107;29.0;0.339312684
