datetime,CZ_PL_powerline,DE_PL_powerline,PL_pp_biomass,PL_pp_gas,PL_pp_hard_coal,PL_pp_lignite,PL_pp_mixed_fuels,PL_pp_oil,PL_pp_uranium,PL_run_of_river,PL_shortage,PL_solar,PL_storage_phs_out,PL_wind,SE_PL_powerline,PL_CZ_powerline,PL_DE_powerline,PL_SE_powerline,PL_excess,PL_load,PL_storage_phs_in,PL_storage_phs,duals
2025-01-01 10:00:00,800.0,2000.0,0.0,0.0,821.7101776,6239.0,0.0,0.0,1275.0,643.5,0.0,66.3516,0.0,1774.1304,600.0,0.0,0.0,0.0,0.0,14219.692177600002,0.0,11795.0437317,36.15
2025-01-01 11:00:00,800.0,2000.0,0.0,0.0,1286.598678,6239.0,0.0,0.0,1275.0,643.5,0.0,66.81989999999999,0.0,1678.2444,600.0,0.0,0.0,0.0,0.0,14589.162978000002,0.0,11795.0437317,36.15
2025-01-01 12:00:00,800.0,2000.0,790.5,0.0,1017.833839,6239.0,0.0,0.0,1275.0,643.5,0.0,52.9902,0.0,1589.1455999999998,600.0,0.0,0.0,0.0,0.0,15007.969639,0.0,11795.0437317,36.15
2025-01-01 13:00:00,800.0,2000.0,0.0,0.0,747.01873,6239.0,0.0,0.0,1275.0,643.5,0.0,25.5288,1207.0,1575.0756000000001,600.0,0.0,0.0,0.0,0.0,15112.12313,0.0,10453.9326205,36.15
2025-01-01 14:00:00,800.0,2000.0,0.0,0.0,2161.7320206,6239.0,0.0,0.0,1275.0,643.5,0.0,2.037,0.0,1670.424,600.0,0.0,0.0,0.0,0.0,15391.693020599998,0.0,10453.9326205,36.15
2025-01-01 15:00:00,800.0,2000.0,790.5,0.0,2698.2973344,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,1852.8804,600.0,0.0,0.0,0.0,0.0,16899.1777344,0.0,10453.9326205,36.15
2025-01-01 16:00:00,800.0,2000.0,0.0,0.0,3755.0183028,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2007.6588,600.0,0.0,0.0,0.0,0.0,17320.1771028,0.0,10453.9326205,36.15
2025-01-01 17:00:00,800.0,2000.0,790.5,0.0,3001.3348702,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2087.0556,600.0,0.0,0.0,0.0,0.0,17436.3904702,0.0,10453.9326205,36.15
2025-01-01 18:00:00,800.0,2000.0,0.0,0.0,3943.8007738,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2066.652,600.0,0.0,0.0,0.0,0.0,17567.9527738,0.0,10453.9326205,36.15
2025-01-01 19:00:00,800.0,2000.0,790.5,0.0,1683.4346782,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,1207.0,1962.24,600.0,0.0,0.0,0.0,0.0,17200.6746782,0.0,9112.82150944,36.15
2025-01-01 20:00:00,800.0,2000.0,0.0,0.0,3021.5645312,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,1839.9108,600.0,0.0,0.0,0.0,0.0,16418.975331200003,0.0,9112.82150944,36.15
2025-01-01 21:00:00,800.0,2000.0,790.5,0.0,1506.9557494,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,1723.1172000000001,600.0,0.0,0.0,0.0,0.0,15578.0729494,0.0,9112.82150944,36.15
2025-01-01 22:00:00,800.0,2000.0,0.0,0.0,1218.086281,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,1663.3764,600.0,0.0,0.0,0.0,0.0,14438.962681,0.0,9112.82150944,36.15
2025-01-01 23:00:00,800.0,2000.0,0.0,0.0,247.3722336,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,1656.144,600.0,0.0,0.0,0.0,0.0,13461.0162336,0.0,9112.82150944,36.15
2025-01-02 00:00:00,800.0,2000.0,0.0,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,1700.1516,600.0,0.0,0.0,0.0,0.0,12915.0326786,342.6189214,9421.1785387,29.2815
2025-01-02 01:00:00,800.0,2000.0,0.0,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,1806.1848,600.0,0.0,0.0,0.0,0.0,12735.2308668,628.4539332,9986.78707858,29.2815
2025-01-02 02:00:00,800.0,2000.0,0.0,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,1976.4696000000001,600.0,0.0,0.0,0.0,0.0,12718.785578199999,815.1840218,10720.4526982,29.2815
2025-01-02 03:00:00,800.0,2000.0,0.0,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2147.6616,600.0,0.0,0.0,0.0,0.0,13068.522032800001,636.6395672,11293.4283087,29.2815
2025-01-02 04:00:00,800.0,2000.0,176.6183916,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2295.9048000000003,600.0,0.0,0.0,0.0,0.0,14030.0231916,0.0,11293.4283087,36.15
2025-01-02 05:00:00,800.0,2000.0,790.5,0.0,1792.3977142,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2445.2232000000004,600.0,0.0,0.0,0.0,0.0,16585.6209142,0.0,11293.4283087,36.15
2025-01-02 06:00:00,800.0,2000.0,0.0,0.0,4235.845767,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0201,0.0,2599.0440000000003,600.0,0.0,0.0,0.0,0.0,18392.409867,0.0,11293.4283087,36.15
2025-01-02 07:00:00,800.0,2000.0,790.5,0.0,4193.473956,6239.0,0.0,0.0,1275.0,643.5,0.0,11.6376,0.0,2770.1016,600.0,0.0,0.0,0.0,0.0,19323.213155999998,0.0,11293.4283087,36.15
2025-01-02 08:00:00,800.0,2000.0,0.0,0.0,5594.2796428,6239.0,0.0,0.0,1275.0,643.5,0.0,39.404399999999995,0.0,2887.4159999999997,600.0,0.0,0.0,0.0,0.0,20078.600042799997,0.0,11293.4283087,36.15
2025-01-02 09:00:00,800.0,2000.0,790.5,0.0,5146.172666,6239.0,0.0,0.0,1275.0,643.5,0.0,66.528,0.0,2854.4795999999997,600.0,0.0,0.0,0.0,0.0,20415.180266000003,0.0,11293.4283087,36.15
2025-01-02 10:00:00,800.0,2000.0,0.0,0.0,6286.4246754,6239.0,0.0,0.0,1275.0,643.5,0.0,76.77810000000001,0.0,2759.7947999999997,600.0,0.0,0.0,0.0,0.0,20680.4975754,0.0,11293.4283087,36.15
2025-01-02 11:00:00,800.0,2000.0,790.5,0.0,5595.9266706,6239.0,0.0,0.0,1275.0,643.5,0.0,69.4782,0.0,2664.8999999999996,600.0,0.0,0.0,0.0,0.0,20678.304870599997,0.0,11293.4283087,36.15
2025-01-02 12:00:00,800.0,2000.0,790.5,0.0,5935.743077,6239.0,0.0,0.0,1275.0,643.5,0.0,48.0429,0.0,2588.8128,600.0,0.0,0.0,0.0,0.0,20920.598777,0.0,11293.4283087,36.15
2025-01-02 13:00:00,800.0,2000.0,0.0,0.0,5412.7662048,6239.0,0.0,0.0,1275.0,643.5,0.0,19.305300000000003,1207.0,2605.6212,600.0,0.0,0.0,0.0,0.0,20802.1927048,0.0,9952.31719757,36.15
2025-01-02 14:00:00,800.0,2000.0,790.5,0.0,5920.7517956,6239.0,0.0,0.0,1275.0,643.5,0.0,0.981,0.0,2724.3216,600.0,0.0,0.0,0.0,0.0,20994.0543956,0.0,9952.31719757,36.15
2025-01-02 15:00:00,800.0,2000.0,0.0,0.0,8110.3868522,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2830.3632000000002,600.0,0.0,0.0,0.0,0.0,22498.2500522,0.0,9952.31719757,36.15
2025-01-02 16:00:00,495.297329577,0.0,790.5,0.0,9812.80004182,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2824.1472,600.0,0.0,0.0,0.0,0.0,22680.2445714,0.0,9952.31719757,36.15
2025-01-02 17:00:00,0.0,0.0,790.5,0.0,10184.3429632,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2726.4384,600.0,0.0,0.0,0.0,0.0,22458.7813632,0.0,9952.31719757,36.15
2025-01-02 18:00:00,800.0,2000.0,0.0,0.0,8025.3459308,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2557.9932,600.0,0.0,0.0,0.0,0.0,22140.8391308,0.0,9952.31719757,36.15
2025-01-02 19:00:00,800.0,2000.0,790.5,0.0,6827.5126362,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2357.9472,600.0,0.0,0.0,0.0,0.0,21533.4598362,0.0,9952.31719757,36.15
2025-01-02 20:00:00,800.0,2000.0,790.5,0.0,5795.8613746,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2144.1420000000003,600.0,0.0,0.0,0.0,0.0,20288.0033746,0.0,9952.31719757,36.15
2025-01-02 21:00:00,800.0,2000.0,0.0,0.0,4057.3457498,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,1207.0,1998.1416,600.0,0.0,0.0,0.0,0.0,18819.9873498,0.0,8611.20608646,36.15
2025-01-02 22:00:00,800.0,2000.0,790.5,0.0,3049.0693474,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,1898.9879999999998,600.0,0.0,0.0,0.0,0.0,17296.0573474,0.0,8611.20608646,36.15
2025-01-02 23:00:00,800.0,2000.0,0.0,0.0,2691.3621268,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,1819.2803999999999,600.0,0.0,0.0,0.0,0.0,16068.1425268,0.0,8611.20608646,36.15
2025-01-03 00:00:00,800.0,2000.0,790.5,0.0,1210.2871164,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,1766.5284,600.0,0.0,0.0,0.0,0.0,15324.815516399998,0.0,8611.20608646,36.15
2025-01-03 01:00:00,800.0,2000.0,0.0,0.0,1717.544677,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,1727.4432,600.0,0.0,0.0,0.0,0.0,15002.487877,0.0,8611.20608646,36.15
2025-01-03 02:00:00,800.0,2000.0,0.0,0.0,1718.9535186,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,1678.8912,600.0,0.0,0.0,0.0,0.0,14955.3447186,0.0,8611.20608646,36.15
2025-01-03 03:00:00,800.0,2000.0,790.5,0.0,1259.8104088,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,1604.0808,600.0,0.0,0.0,0.0,0.0,15211.8912088,0.0,8611.20608646,36.15
2025-01-03 04:00:00,800.0,2000.0,0.0,0.0,2716.1075162,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,1485.3636,600.0,0.0,0.0,0.0,0.0,15758.9711162,0.0,8611.20608646,36.15
2025-01-03 05:00:00,800.0,2000.0,790.5,0.0,4148.3212608,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,1392.8627999999999,600.0,0.0,0.0,0.0,0.0,17889.184060800002,0.0,8611.20608646,36.15
2025-01-03 06:00:00,800.0,2000.0,0.0,0.0,6429.7743494,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0012,0.0,1354.5756000000001,600.0,0.0,0.0,0.0,0.0,19341.851149399998,0.0,8611.20608646,36.15
2025-01-03 07:00:00,800.0,2000.0,790.5,0.0,5064.9054736,6239.0,0.0,0.0,1275.0,643.5,0.0,4.1583,1207.0,1359.1536,600.0,0.0,0.0,0.0,0.0,19983.2173736,0.0,7270.09497534,36.15
2025-01-03 08:00:00,800.0,2000.0,790.5,0.0,6832.7277346,6239.0,0.0,0.0,1275.0,643.5,0.0,16.668,0.0,1377.852,600.0,0.0,0.0,0.0,0.0,20575.247734599998,0.0,7270.09497534,36.15
2025-01-03 09:00:00,800.0,2000.0,0.0,0.0,7939.216009,6239.0,0.0,0.0,1275.0,643.5,0.0,32.4954,0.0,1339.8588,600.0,0.0,0.0,0.0,0.0,20869.070208999998,0.0,7270.09497534,36.15
2025-01-03 10:00:00,800.0,2000.0,790.5,0.0,7339.07716,6239.0,0.0,0.0,1275.0,643.5,0.0,46.7928,0.0,1353.3744000000002,600.0,0.0,0.0,0.0,0.0,21087.24436,0.0,7270.09497534,36.15
2025-01-03 11:00:00,800.0,2000.0,0.0,0.0,8030.0901588,6239.0,0.0,0.0,1275.0,643.5,0.0,50.9841,0.0,1404.816,600.0,0.0,0.0,0.0,0.0,21043.390258800002,0.0,7270.09497534,36.15
2025-01-03 12:00:00,800.0,2000.0,790.5,0.0,7319.8351466,6239.0,0.0,0.0,1275.0,643.5,0.0,42.7926,0.0,1501.6008,600.0,0.0,0.0,0.0,0.0,21212.2285466,0.0,7270.09497534,36.15
2025-01-03 13:00:00,800.0,2000.0,790.5,0.0,6881.7348498,6239.0,0.0,0.0,1275.0,643.5,0.0,22.8036,0.0,1721.7815999999998,600.0,0.0,0.0,0.0,0.0,20974.3200498,0.0,7270.09497534,36.15
2025-01-03 14:00:00,800.0,2000.0,0.0,0.0,7430.1015396,6239.0,0.0,0.0,1275.0,643.5,0.0,2.4074999999999998,0.0,2044.6104,600.0,0.0,0.0,0.0,0.0,21034.6194396,0.0,7270.09497534,36.15
2025-01-03 15:00:00,800.0,2000.0,790.5,0.0,7810.1366388,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2465.0976,600.0,0.0,0.0,0.0,0.0,22623.2342388,0.0,7270.09497534,36.15
2025-01-03 16:00:00,800.0,2000.0,790.5,0.0,7689.806288,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2824.4328,600.0,0.0,0.0,0.0,0.0,22862.239088,0.0,7270.09497534,36.15
2025-01-03 17:00:00,800.0,2000.0,0.0,0.0,6711.7939154,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,1207.0,3071.292,600.0,0.0,0.0,0.0,0.0,22547.5859154,0.0,5928.98386423,36.15
2025-01-03 18:00:00,800.0,2000.0,790.5,0.0,6779.8512626,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,3222.3912,600.0,0.0,0.0,0.0,0.0,22350.2424626,0.0,5928.98386423,36.15
2025-01-03 19:00:00,800.0,2000.0,0.0,0.0,6884.070848,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,3271.6908000000003,600.0,0.0,0.0,0.0,0.0,21713.261648,0.0,5928.98386423,36.15
2025-01-03 20:00:00,800.0,2000.0,790.5,0.0,4839.4185576,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,3267.2304000000004,600.0,0.0,0.0,0.0,0.0,20454.648957600002,0.0,5928.98386423,36.15
2025-01-03 21:00:00,800.0,2000.0,0.0,0.0,4070.4100376,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,3360.9156,600.0,0.0,0.0,0.0,0.0,18988.8256376,0.0,5928.98386423,36.15
2025-01-03 22:00:00,800.0,2000.0,790.5,0.0,1746.2705292,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,3497.802,600.0,0.0,0.0,0.0,0.0,17592.072529200002,0.0,5928.98386423,36.15
2025-01-03 23:00:00,800.0,2000.0,0.0,0.0,1295.8892988,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,3594.0912000000003,600.0,0.0,0.0,0.0,0.0,16447.4804988,0.0,5928.98386423,36.15
2025-01-04 00:00:00,800.0,2000.0,366.1863868,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,3713.5896,600.0,0.0,0.0,0.0,0.0,15637.2759868,0.0,5928.98386423,36.15
2025-01-04 01:00:00,800.0,2000.0,0.0,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,3868.6284,600.0,0.0,0.0,0.0,0.0,15196.5422726,229.5861274,6135.61137889,29.2815
2025-01-04 02:00:00,800.0,2000.0,0.0,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,4109.7504,600.0,0.0,0.0,0.0,0.0,15075.943495599999,591.3069044,6667.78759285,29.2815
2025-01-04 03:00:00,800.0,2000.0,0.0,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,4238.01,600.0,0.0,0.0,0.0,0.0,15106.641365399999,688.8686346,7287.76936399,29.2815
2025-01-04 04:00:00,800.0,2000.0,0.0,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,4268.8044,600.0,0.0,0.0,0.0,0.0,15375.2477346,451.0566654,7693.72036285,29.2815
2025-01-04 05:00:00,800.0,2000.0,0.0,0.0,577.1028688,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,4082.6436,600.0,0.0,0.0,0.0,0.0,16217.2464688,0.0,7693.72036285,36.15
2025-01-04 06:00:00,800.0,2000.0,0.0,0.0,1531.2072742,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,3784.158,600.0,0.0,0.0,0.0,0.0,16872.865274199998,0.0,7693.72036285,36.15
2025-01-04 07:00:00,800.0,2000.0,790.5,0.0,1787.191011,6239.0,0.0,0.0,1275.0,643.5,0.0,2.2569,0.0,3404.1924,600.0,0.0,0.0,0.0,0.0,17541.640311,0.0,7693.72036285,36.15
2025-01-04 08:00:00,800.0,2000.0,0.0,0.0,2824.7958096,6239.0,0.0,0.0,1275.0,643.5,0.0,7.9449,1207.0,3052.812,600.0,0.0,0.0,0.0,0.0,18650.0527096,0.0,6352.60925174,36.15
2025-01-04 09:00:00,800.0,2000.0,790.5,0.0,4040.68550657,6239.0,0.0,0.0,1275.0,643.5,0.0,15.4125,10.053227232,2704.044,600.0,0.0,0.0,0.0,0.0,19118.1952338,0.0,6341.43899926,36.15
2025-01-04 10:00:00,800.0,2000.0,790.5,0.0,4561.6514518,6239.0,0.0,0.0,1275.0,643.5,0.0,22.1175,0.0,2497.7904,600.0,0.0,0.0,0.0,0.0,19429.5593518,0.0,6341.43899926,36.15
2025-01-04 11:00:00,800.0,2000.0,0.0,0.0,5403.1834416,6239.0,0.0,0.0,1275.0,643.5,0.0,23.0784,0.0,2332.8732,600.0,0.0,0.0,0.0,0.0,19316.6350416,0.0,6341.43899926,36.15
2025-01-04 12:00:00,800.0,2000.0,790.5,0.0,4996.9072836,6239.0,0.0,0.0,1275.0,643.5,0.0,16.9509,0.0,2103.8808000000004,600.0,0.0,0.0,0.0,0.0,19465.7389836,0.0,6341.43899926,36.15
2025-01-04 13:00:00,800.0,2000.0,0.0,0.0,5636.9078568,6239.0,0.0,0.0,1275.0,643.5,0.0,6.637499999999999,0.0,1969.7748000000001,600.0,0.0,0.0,0.0,0.0,19170.8201568,0.0,6341.43899926,36.15
2025-01-04 14:00:00,800.0,2000.0,790.5,0.0,5045.520368,6239.0,0.0,0.0,1275.0,643.5,0.0,0.2592,0.0,2021.5272,600.0,0.0,0.0,0.0,0.0,19415.306768000002,0.0,6341.43899926,36.15
2025-01-04 15:00:00,800.0,2000.0,0.0,0.0,7327.2306178,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2141.118,600.0,0.0,0.0,0.0,0.0,21025.8486178,0.0,6341.43899926,36.15
2025-01-04 16:00:00,800.0,2000.0,790.5,0.0,6689.3965268,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2230.746,600.0,0.0,0.0,0.0,0.0,21268.1425268,0.0,6341.43899926,36.15
2025-01-04 17:00:00,800.0,2000.0,790.5,0.0,6304.9395764,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2332.344,600.0,0.0,0.0,0.0,0.0,20985.2835764,0.0,6341.43899926,36.15
2025-01-04 18:00:00,800.0,2000.0,0.0,0.0,5428.141467,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,1207.0,2527.3248,600.0,0.0,0.0,0.0,0.0,20719.966267,0.0,5000.32788815,36.15
2025-01-04 19:00:00,800.0,2000.0,790.5,0.0,4898.5033922,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2810.1696,600.0,0.0,0.0,0.0,0.0,20056.672992199998,0.0,5000.32788815,36.15
2025-01-04 20:00:00,800.0,2000.0,0.0,0.0,4157.6764414,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,3144.2796000000003,600.0,0.0,0.0,0.0,0.0,18859.4560414,0.0,5000.32788815,36.15
2025-01-04 21:00:00,800.0,2000.0,790.5,0.0,1829.364608,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,3514.4759999999997,600.0,0.0,0.0,0.0,0.0,17691.840608000002,0.0,5000.32788815,36.15
2025-01-04 22:00:00,800.0,2000.0,0.0,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,1013.015636,3850.6524,600.0,0.0,0.0,0.0,0.0,16421.168036,0.0,3874.75495926,36.15
2025-01-04 23:00:00,800.0,2000.0,0.0,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,4107.7344,600.0,0.0,0.0,0.0,0.0,15230.5292022,434.7051978,4265.98963728,29.2815
2025-01-05 00:00:00,662.3918268,2000.0,0.0,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,4245.805200000001,600.0,0.0,0.0,0.0,0.0,14458.697026799999,1207.0,5352.28963728,28.403055
2025-01-05 01:00:00,267.9793754,2000.0,0.0,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,4225.7964,600.0,0.0,0.0,0.0,0.0,14044.275775400001,1207.0,6438.58963728,28.403055
2025-01-05 02:00:00,219.8868978,2000.0,0.0,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,4044.7512,600.0,0.0,0.0,0.0,0.0,13815.1380978,1207.0,7524.88963728,28.403055
2025-01-05 03:00:00,386.4028666,2000.0,0.0,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,3777.3708,600.0,0.0,0.0,0.0,0.0,13714.2736666,1207.0,8611.18963728,28.403055
2025-01-05 04:00:00,800.0,2000.0,0.0,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,3442.7736,600.0,0.0,0.0,0.0,0.0,13816.2344502,1184.0391498,9676.8248721,29.2815
2025-01-05 05:00:00,800.0,2000.0,0.0,0.0,0.0,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,3087.0335999999998,600.0,0.0,0.0,0.0,0.0,14292.0514438,352.4821562,9994.05881268,29.2815
2025-01-05 06:00:00,800.0,2000.0,0.0,0.0,144.041963,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,0.0,2772.5040000000004,600.0,0.0,0.0,0.0,0.0,14474.045963,0.0,9994.05881268,36.15
2025-01-05 07:00:00,800.0,2000.0,0.0,0.0,786.4506288,6239.0,0.0,0.0,1275.0,643.5,0.0,2.9882999999999997,0.0,2548.1064,600.0,0.0,0.0,0.0,0.0,14895.0453288,0.0,9994.05881268,36.15
2025-01-05 08:00:00,800.0,2000.0,790.5,0.0,1208.411704,6239.0,0.0,0.0,1275.0,643.5,0.0,14.273700000000002,0.0,2357.1240000000003,600.0,0.0,0.0,0.0,0.0,15927.809404,0.0,9994.05881268,36.15
2025-01-05 09:00:00,800.0,2000.0,0.0,0.0,3055.3639574,6239.0,0.0,0.0,1275.0,643.5,0.0,31.216199999999997,0.0,2134.4988000000003,600.0,0.0,0.0,0.0,0.0,16778.5789574,0.0,9994.05881268,36.15
2025-01-05 10:00:00,800.0,2000.0,790.5,0.0,2810.8404782,6239.0,0.0,0.0,1275.0,643.5,0.0,45.8682,0.0,1995.966,600.0,0.0,0.0,0.0,0.0,17200.6746782,0.0,9994.05881268,36.15
2025-01-05 11:00:00,800.0,2000.0,0.0,0.0,3801.8236666,6239.0,0.0,0.0,1275.0,643.5,0.0,49.5993,0.0,1895.9052,600.0,0.0,0.0,0.0,0.0,17304.8281666,0.0,9994.05881268,36.15
2025-01-05 12:00:00,800.0,2000.0,790.5,0.0,3307.6145666,6239.0,0.0,0.0,1275.0,643.5,0.0,39.243300000000005,0.0,1783.194,600.0,0.0,0.0,0.0,0.0,17478.0518666,0.0,9994.05881268,36.15
2025-01-05 13:00:00,800.0,2000.0,0.0,0.0,4016.0545426,6239.0,0.0,0.0,1275.0,643.5,0.0,16.6053,0.0,1703.7048,600.0,0.0,0.0,0.0,0.0,17293.864642599998,0.0,9994.05881268,36.15
2025-01-05 14:00:00,800.0,2000.0,790.5,0.0,3267.233477,6239.0,0.0,0.0,1275.0,643.5,0.0,0.6144,0.0,1714.1964,600.0,0.0,0.0,0.0,0.0,17330.044277,0.0,9994.05881268,36.15
2025-01-05 15:00:00,800.0,2000.0,0.0,0.0,4150.5292716,6239.0,0.0,0.0,1275.0,643.5,0.0,0.0,1207.0,1740.5052,600.0,0.0,0.0,0.0,0.0,18655.5344716,0.0,8652.94770157,36.15
