datetime,BE_NL_powerline,DE_NL_powerline,DK_NL_powerline,NL_pp_biomass,NL_pp_gas,NL_pp_hard_coal,NL_pp_lignite,NL_pp_mixed_fuels,NL_pp_oil,NL_pp_uranium,NL_run_of_river,NL_shortage,NL_solar,NL_storage_phs_out,NL_wind,NO_NL_powerline,NL_BE_powerline,NL_DE_powerline,NL_DK_powerline,NL_NO_powerline,NL_excess,NL_load,NL_storage_phs_in,NL_storage_phs,duals
2025-01-28 12:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,1801.7,-9e-09,4351.320000000001,700.0,779.696597146,0.0,0.0,0.0,0.0,16539.823402854,0.0,1e-08,68.5903947699
2025-01-28 13:00:00,0.0,4766.34439933,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,1291.68,0.0,4309.259999999999,700.0,0.0,0.0,0.0,0.0,0.0,16533.784399336,0.0,1e-08,68.5903947699
2025-01-28 14:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,400.378861583,646.13,9e-09,4253.339999999999,700.0,0.0,0.0,0.0,0.0,0.0,16466.3488616,0.0,0.0,75.0
2025-01-28 15:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,1059.41339837,107.685,0.0,4201.1925,700.0,0.0,0.0,0.0,0.0,0.0,16534.790898373998,0.0,0.0,75.0
2025-01-28 16:00:00,0.0,0.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,7006.67130205,0.0,0.0,4111.4625,700.0,0.0,0.0,0.0,0.0,0.0,17284.633802058,0.0,0.0,75.0
2025-01-28 17:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,1907.84816992,0.0,0.0,3961.6800000000003,700.0,0.0,0.0,0.0,0.0,0.0,17036.02816993,0.0,0.0,75.0
2025-01-28 18:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,1560.41337215,0.0,0.0,3757.5525,700.0,0.0,0.0,0.0,0.0,0.0,16484.465872154,0.0,0.0,75.0
2025-01-28 19:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,898.254396706,0.0,0.0,3534.9975,700.0,0.0,0.0,0.0,0.0,0.0,15599.751896714,0.0,0.0,75.0
2025-01-28 20:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,230.173410712,0.0,0.0,3300.2475,700.0,0.0,0.0,0.0,0.0,0.0,14696.92091072,0.0,0.0,75.0
2025-01-28 21:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3116.0775,700.0,787.418237346,0.0,0.0,0.0,0.0,13495.159262662,0.0,0.0,70.7117471855
2025-01-28 22:00:00,0.0,3203.94962963,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2946.0975000000003,700.0,0.0,0.0,0.0,0.0,0.0,12316.547129638,0.0,0.0,60.75
2025-01-28 23:00:00,0.0,3838.20246861,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2804.355,700.0,1380.24381711,0.0,0.0,0.0,0.0,11428.81365151,0.0,0.0,58.9275
2025-01-29 00:00:00,0.0,3046.88974564,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2706.2325,700.0,1123.89743476,0.0,0.0,0.0,0.0,10795.724810885999,0.0,0.0,58.8883161512
2025-01-29 01:00:00,0.0,1696.5371742,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2681.0625,700.0,0.0,0.0,0.0,0.0,0.0,10544.099674212,0.0,0.0,46.1065292096
2025-01-29 02:00:00,0.0,1559.70862867,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2733.345,700.0,0.0,0.0,0.0,0.0,0.0,10459.553628676002,0.0,0.0,41.1673741662
2025-01-29 03:00:00,0.0,1514.63514268,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,-9e-09,2804.5875,700.0,0.0,0.0,0.0,0.0,0.0,10485.722642682,0.0,1e-08,41.1673741662
2025-01-29 04:00:00,0.0,1892.48540105,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2904.825,700.0,0.0,0.0,0.0,0.0,0.0,10963.810401062,0.0,1e-08,58.9275
2025-01-29 05:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3002.5125,700.0,1664.24976971,0.0,0.0,0.0,0.0,12504.762730302002,0.0,1e-08,72.75
2025-01-29 06:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,882.483144456,0.0,9e-09,3083.7525,700.0,0.0,0.0,0.0,0.0,0.0,15132.735644474,0.0,0.0,75.0
2025-01-29 07:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,2150.6989054,65.16499999999999,0.0,3164.5049999999997,700.0,0.0,0.0,0.0,0.0,0.0,16546.86890541,0.0,0.0,75.0
2025-01-29 08:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,1892.75467683,831.3199999999999,0.0,3161.5575,700.0,0.0,0.0,0.0,0.0,0.0,17052.132176834,0.0,0.0,75.0
2025-01-29 09:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,1154.90973112,1781.1599999999999,0.0,3050.2124999999996,700.0,0.0,0.0,0.0,0.0,0.0,17152.782231132,0.0,0.0,75.0
2025-01-29 10:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,731.608711044,2181.4,0.0,3034.02,700.0,0.0,0.0,0.0,0.0,0.0,17113.528711052,0.0,0.0,75.0
2025-01-29 11:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,398.763610313,2345.87,0.0,3016.1925,700.0,0.0,0.0,0.0,0.0,0.0,16927.326110322,0.0,0.0,75.0
2025-01-29 12:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,629.209619906,2181.91,0.0,2968.83,700.0,0.0,0.0,0.0,0.0,0.0,16946.449619914,0.0,0.0,75.0
2025-01-29 13:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,1071.20109196,1734.0700000000002,0.0,2920.3275,700.0,0.0,0.0,0.0,0.0,0.0,16892.098591968,0.0,0.0,75.0
2025-01-29 14:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,1794.73954463,1007.29,0.0,2837.0099999999998,700.0,0.0,0.0,0.0,0.0,0.0,16805.53954464,0.0,0.0,75.0
2025-01-29 15:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,2670.65760072,223.205,0.0,2847.84,700.0,0.0,0.0,0.0,0.0,0.0,16908.20260073,0.0,0.0,75.0
2025-01-29 16:00:00,0.0,0.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,8589.64400351,0.0,0.0,2900.895,700.0,0.0,0.0,0.0,0.0,0.0,17657.039003518,0.0,0.0,75.0
2025-01-29 17:00:00,0.0,3068.88239592,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,5296.3194596,0.0,0.0,2850.5625,700.0,0.0,0.0,0.0,0.0,0.0,17382.264355526,0.0,0.0,75.0
2025-01-29 18:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,2991.39408141,0.0,0.0,2716.0875,700.0,0.0,0.0,0.0,0.0,0.0,16873.981581414,0.0,0.0,75.0
2025-01-29 19:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,2284.55159714,0.0,0.0,2524.125,700.0,0.0,0.0,0.0,0.0,0.0,15975.176597146,0.0,0.0,75.0
2025-01-29 20:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,1442.20353766,0.0,0.0,2324.7450000000003,700.0,0.0,0.0,0.0,0.0,0.0,14933.44853767,0.0,0.0,75.0
2025-01-29 21:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,327.263382633,0.0,0.0,2223.8325,700.0,0.0,0.0,0.0,0.0,0.0,13717.595882642,0.0,0.0,75.0
2025-01-29 22:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2161.395,700.0,615.793157593,0.0,0.0,0.0,0.0,12712.101842416,0.0,0.0,72.75
2025-01-29 23:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2081.88,700.0,1454.20665145,0.0,0.0,0.0,0.0,11794.173348556,0.0,0.0,60.75
2025-01-30 00:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2011.6725,700.0,2106.66654209,0.0,0.0,0.0,0.0,11071.505957916,0.0,0.0,60.75
2025-01-30 01:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,1966.4699999999998,700.0,2396.62872155,0.0,0.0,0.0,0.0,10736.341278459999,0.0,0.0,58.9275
2025-01-30 02:00:00,0.0,4984.04145972,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,1904.04,700.0,2405.80572763,0.0,0.0,0.0,0.0,10648.775732094,0.0,0.0,58.8883161512
2025-01-30 03:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,-9e-09,1771.77,700.0,2252.25374776,0.0,0.0,0.0,0.0,10686.016252239999,0.0,1e-08,58.9275
2025-01-30 04:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,1650.045,700.0,1641.36948511,0.0,0.0,0.0,0.0,11175.175514902,0.0,1e-08,60.75
2025-01-30 05:00:00,0.0,3880.311016,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,1013.91979922,0.0,9e-09,1602.0525,700.0,0.0,0.0,0.0,0.0,0.0,12662.783315234,0.0,0.0,75.0
2025-01-30 06:00:00,0.0,0.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,7451.05417951,0.0,0.0,1579.5974999999999,700.0,0.0,0.0,0.0,0.0,0.0,15197.151679522,0.0,0.0,75.0
2025-01-30 07:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,3864.06098599,128.14499999999998,0.0,1537.125,700.0,0.0,0.0,0.0,0.0,0.0,16695.830985994,0.0,0.0,75.0
2025-01-30 08:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,3616.4257452,996.9350000000001,0.0,1397.0774999999999,700.0,0.0,0.0,0.0,0.0,0.0,17176.938245204,0.0,0.0,75.0
2025-01-30 09:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,3087.29326093,1764.2150000000001,0.0,1189.125,700.0,0.0,0.0,0.0,0.0,0.0,17207.133260936,0.0,0.0,75.0
2025-01-30 10:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,2718.99472326,2213.1400000000003,0.0,1039.05,700.0,0.0,0.0,0.0,0.0,0.0,17137.684723266,0.0,0.0,75.0
2025-01-30 11:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,2446.80557968,2357.34,0.0,899.3100000000001,700.0,0.0,0.0,0.0,0.0,0.0,16869.955579687998,0.0,0.0,75.0
2025-01-30 12:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,2686.0475674,2189.3,0.0,805.965,700.0,0.0,0.0,0.0,0.0,0.0,16847.812567408,0.0,0.0,75.0
2025-01-30 13:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,3003.44297895,1725.455,0.0,788.355,700.0,0.0,0.0,0.0,0.0,0.0,16683.752978958,0.0,0.0,75.0
2025-01-30 14:00:00,0.0,291.997308097,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,8327.90011138,949.0450000000001,0.0,835.5825,700.0,0.0,0.0,0.0,0.0,0.0,16571.024919482,0.0,0.0,75.0
2025-01-30 15:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,4267.81245094,168.44000000000003,0.0,1028.6625,700.0,0.0,0.0,0.0,0.0,0.0,16631.414950946,0.0,0.0,75.0
2025-01-30 16:00:00,0.0,3197.15874416,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,6753.18759646,0.0,0.0,1238.2425,700.0,0.0,0.0,0.0,0.0,0.0,17355.088840624,0.0,0.0,75.0
2025-01-30 17:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,4914.76335904,0.0,0.0,1307.04,700.0,0.0,0.0,0.0,0.0,0.0,17388.303359044,0.0,0.0,75.0
2025-01-30 18:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,4452.30108934,0.0,0.0,1268.265,700.0,0.0,0.0,0.0,0.0,0.0,16887.066089346,0.0,0.0,75.0
2025-01-30 19:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,3654.67112342,0.0,0.0,1202.3175,700.0,0.0,0.0,0.0,0.0,0.0,16023.488623432,0.0,0.0,75.0
2025-01-30 20:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,2545.88099385,0.0,0.0,1140.5475000000001,700.0,0.0,0.0,0.0,0.0,0.0,14852.928493860001,0.0,0.0,75.0
2025-01-30 21:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,1379.47283627,0.0,0.0,1084.0575000000001,700.0,0.0,0.0,0.0,0.0,0.0,13630.030336276,0.0,0.0,75.0
2025-01-30 22:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,409.531765276,0.0,0.0,995.16,700.0,0.0,0.0,0.0,0.0,0.0,12571.191765284,0.0,0.0,75.0
2025-01-30 23:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,864.81,700.0,355.903716305,0.0,0.0,0.0,0.0,11675.406283703998,0.0,0.0,72.75
2025-01-31 00:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,732.7349999999999,700.0,838.800546375,0.0,0.0,0.0,0.0,11060.434453634,0.0,0.0,72.75
2025-01-31 01:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,638.385,700.0,1050.42671099,0.0,0.0,0.0,0.0,10754.458289014,0.0,0.0,62.6288659794
2025-01-31 02:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,-9e-09,592.6949999999999,700.0,1106.39326618,0.0,0.0,0.0,0.0,10652.80173382,0.0,1e-08,60.75
2025-01-31 03:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,605.5500000000001,700.0,1076.97524342,0.0,0.0,0.0,0.0,10695.074756588,0.0,1e-08,60.75
2025-01-31 04:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,646.1400000000001,700.0,594.184961442,0.0,0.0,0.0,0.0,11218.455038566,0.0,1e-08,72.75
2025-01-31 05:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,825.814805624,0.0,9e-09,651.345,700.0,0.0,0.0,0.0,0.0,0.0,12643.659805641999,0.0,0.0,75.0
2025-01-31 06:00:00,0.0,0.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,8312.41264715,0.0,0.0,656.8425000000001,700.0,0.0,0.0,0.0,0.0,0.0,15135.755147161999,0.0,0.0,75.0
2025-01-31 07:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,4603.26190982,103.895,0.0,680.2575,700.0,0.0,0.0,0.0,0.0,0.0,16553.914409824,0.0,0.0,75.0
2025-01-31 08:00:00,0.0,3873.95119662,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,5490.52746012,812.765,0.0,669.135,700.0,0.0,0.0,0.0,0.0,0.0,17012.878656754,0.0,0.0,75.0
2025-01-31 09:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,3600.45112605,1578.3,0.0,612.27,700.0,0.0,0.0,0.0,0.0,0.0,16957.521126054,0.0,0.0,75.0
2025-01-31 10:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,3063.41260072,2005.6599999999999,0.0,672.63,700.0,0.0,0.0,0.0,0.0,0.0,16908.20260073,0.0,0.0,75.0
2025-01-31 11:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,2445.00542465,2110.065,0.0,861.5325,700.0,0.0,0.0,0.0,0.0,0.0,16583.10292466,0.0,0.0,75.0
2025-01-31 12:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,2199.72384586,1983.0900000000001,0.0,1086.8400000000001,700.0,0.0,0.0,0.0,0.0,0.0,16436.153845868,0.0,0.0,75.0
2025-01-31 13:00:00,610.588058833,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,1502.96417753,1605.9850000000001,0.0,1347.81,700.0,0.0,0.0,0.0,0.0,0.0,16233.847236376001,0.0,0.0,75.0
2025-01-31 14:00:00,0.0,3722.22213272,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,3721.4165757,828.645,0.0,1740.7124999999999,700.0,0.0,0.0,0.0,0.0,0.0,16179.49620843,0.0,0.0,75.0
2025-01-31 15:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,2611.91923119,102.16499999999999,0.0,2341.185,700.0,0.0,0.0,0.0,0.0,0.0,16221.769231197999,0.0,0.0,75.0
2025-01-31 16:00:00,0.0,4503.73251705,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,3295.85812742,0.0,0.0,3024.645,700.0,0.0,0.0,0.0,0.0,0.0,16990.735644474,0.0,0.0,75.0
2025-01-31 17:00:00,0.0,4526.03114235,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,2573.7779443,0.0,0.0,3617.7374999999997,700.0,0.0,0.0,0.0,0.0,0.0,16884.046586658,0.0,0.0,75.0
2025-01-31 18:00:00,0.0,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,874.827706695,0.0,0.0,4134.1425,700.0,0.0,0.0,0.0,0.0,0.0,16175.470206704,0.0,0.0,75.0
2025-01-31 19:00:00,1192.27434217,3325.71738378,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,4598.2125,700.0,0.0,0.0,0.0,0.0,0.0,15282.704225954,0.0,0.0,68.5903947699
2025-01-31 20:00:00,2400.0,701.643160198,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,4965.7875,700.0,0.0,0.0,0.0,0.0,0.0,14233.930660206,0.0,0.0,39.6089289373
2025-01-31 21:00:00,1729.43054839,33.2265295627,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5220.7725,700.0,0.0,0.0,0.0,0.0,0.0,13149.929577961999,0.0,0.0,38.4206610692
2025-01-31 22:00:00,0.0,2970.05042879,700.0,0.0,0.0,2089.6836938,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5421.735000000001,700.0,0.0,0.0,0.0,0.0,0.0,12304.469122602,0.0,0.0,36.15
2025-01-31 23:00:00,0.0,4040.32315233,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5568.51,700.0,0.0,0.0,0.0,0.0,0.0,11431.83315234,0.0,0.0,34.1114383898
2025-02-01 00:00:00,196.473942928,3064.97233815,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5656.9275,700.0,0.0,0.0,0.0,0.0,0.0,10741.373781082,0.0,0.0,34.1114383898
2025-02-01 01:00:00,1168.95236398,1588.15318238,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5726.46,700.0,0.0,0.0,0.0,0.0,0.0,10306.565546366,0.0,0.0,34.1114383898
2025-02-01 02:00:00,1710.21841605,756.911521773,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5813.1224999999995,700.0,0.0,0.0,0.0,0.0,0.0,10103.252437836,0.0,0.0,31.5038099507
2025-02-01 03:00:00,1766.9721927,547.445700488,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5882.294999999999,700.0,0.0,0.0,0.0,0.0,0.0,10019.712893196001,0.0,0.0,31.5038099507
2025-02-01 04:00:00,1794.01487769,615.939583814,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,-9e-09,5913.5775,700.0,0.0,0.0,0.0,0.0,0.0,10146.5319615,0.0,1e-08,17.3370713531
2025-02-01 05:00:00,1381.17456429,1580.99619139,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5908.8975,700.0,0.0,0.0,0.0,0.0,0.0,10694.068255692,0.0,1e-08,31.5038099507
2025-02-01 06:00:00,395.060978327,3669.00583862,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5850.7425,700.0,0.0,0.0,0.0,0.0,0.0,11737.80931696,0.0,1e-08,34.1114383898
2025-02-01 07:00:00,384.962944863,5000.0,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5694.367499999999,700.0,0.0,0.0,0.0,0.0,0.0,12902.330444872,0.0,1e-08,35.1664313297
2025-02-01 08:00:00,121.993124154,5000.0,700.0,0.0,0.0,1756.35299926,8.5e-09,0.0,0.0,416.5,6.5,0.0,22.044999999999998,9e-09,5442.0975,700.0,0.0,0.0,0.0,0.0,0.0,14165.488623432,0.0,0.0,36.15
2025-02-01 09:00:00,0.0,5000.0,700.0,0.0,0.0,2732.28195363,8.5e-09,0.0,0.0,416.5,6.5,0.0,80.57,0.0,5140.5824999999995,700.0,0.0,0.0,0.0,0.0,0.0,14776.434453634,0.0,0.0,36.15
2025-02-01 10:00:00,0.0,5000.0,700.0,0.0,0.0,3372.00018534,8.5e-09,0.0,0.0,416.5,6.5,0.0,138.5,0.0,4790.8275,700.0,206.983156445,0.0,0.0,0.0,0.0,14917.344528908001,0.0,0.0,36.15
2025-02-01 11:00:00,0.0,5000.0,700.0,0.0,0.0,3632.70336362,8.5e-09,0.0,0.0,416.5,6.5,0.0,198.76000000000002,0.0,4476.5025000000005,700.0,346.47940654,0.0,0.0,0.0,0.0,14784.486457086,0.0,0.0,36.15
2025-02-01 12:00:00,0.0,5000.0,700.0,0.0,0.0,3066.50677052,8.5e-09,0.0,0.0,416.5,6.5,0.0,241.345,0.0,4308.405,700.0,0.0,0.0,0.0,0.0,0.0,14439.256770528,0.0,0.0,36.15
2025-02-01 13:00:00,0.0,5000.0,700.0,0.0,0.0,2743.39107437,8.5e-09,0.0,0.0,416.5,6.5,0.0,238.815,0.0,4269.6975,700.0,0.0,0.0,0.0,0.0,0.0,14074.903574378,0.0,0.0,36.15
2025-02-01 14:00:00,0.0,5000.0,700.0,0.0,0.0,2540.12144921,8.5e-09,0.0,0.0,416.5,6.5,0.0,178.41,0.0,4298.8575,700.0,0.0,0.0,0.0,0.0,0.0,13840.388949220001,0.0,0.0,36.15
2025-02-01 15:00:00,0.0,5000.0,700.0,0.0,0.0,2563.40395184,8.5e-09,0.0,0.0,416.5,6.5,0.0,51.8,-9e-09,4407.2175,700.0,0.0,0.0,0.0,0.0,0.0,13845.421451842,0.0,1e-08,36.15
2025-02-01 16:00:00,343.993753942,3608.77664711,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,4560.54,700.0,0.0,0.0,0.0,0.0,0.0,14679.810401061999,0.0,1e-08,38.4206610692
2025-02-01 17:00:00,0.0,4278.55716371,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,9e-09,4723.9125,700.0,0.0,0.0,0.0,0.0,0.0,15168.969663724001,0.0,0.0,41.1673741662
2025-02-01 18:00:00,0.0,3661.42239402,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,4839.8099999999995,700.0,0.0,0.0,0.0,0.0,0.0,14667.732394026,0.0,0.0,41.1673741662
2025-02-01 19:00:00,0.0,2919.15303587,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,4916.7825,700.0,0.0,0.0,0.0,0.0,0.0,14002.435535878,0.0,0.0,38.4206610692
2025-02-01 20:00:00,0.0,1980.7405587,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,4966.455,700.0,0.0,0.0,0.0,0.0,0.0,13113.695558712,0.0,0.0,37.2680412371
2025-02-01 21:00:00,0.0,1356.05023816,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,4997.31,700.0,0.0,0.0,0.0,0.0,0.0,12519.860238168,0.0,0.0,37.2680412371
2025-02-01 22:00:00,0.0,2309.30778938,700.0,0.0,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,4978.86,700.0,1336.59249167,0.0,0.0,0.0,0.0,11701.57529771,0.0,0.0,36.15
