datetime,DE_NO_powerline,DK_NO_powerline,NL_NO_powerline,NO_pp_biomass,NO_pp_gas,NO_pp_hard_coal,NO_pp_lignite,NO_pp_mixed_fuels,NO_pp_oil,NO_pp_uranium,NO_run_of_river,NO_shortage,NO_solar,NO_storage_phs_out,NO_wind,SE_NO_powerline,NO_DE_powerline,NO_DK_powerline,NO_NL_powerline,NO_SE_powerline,NO_excess,NO_load,NO_storage_phs_in,NO_storage_phs,duals
2025-07-05 01:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.14e-12,680.0,623.9358000000001,1762.91399699,1443.29896907,1752.57731959,721.649484536,3809.27835052,16099.8924303,10.153243020000001,680.0,4736.0,-1e-08
2025-07-05 02:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.15e-11,680.0,638.514,2033.96928564,1443.29896907,1752.57731959,721.649484536,3809.27835052,16385.804004,9.8751579048,680.0,4592.44444444,-1e-08
2025-07-05 03:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.8812e-10,680.0,624.4920000000001,2061.43031998,1443.29896907,1752.57731959,721.649484536,3809.27835052,16399.2503564,9.8678398752,680.0,4448.88888889,-1e-08
2025-07-05 04:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,6.119900000000001e-10,680.0,597.7692,1685.33552661,1443.29896907,1752.57731959,721.649484536,3809.27835052,15996.2038133,10.0967896512,680.0,4305.33333333,-1e-08
2025-07-05 05:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.34524e-09,0.0,570.4128000000001,1164.91437116,1443.29896907,1752.57731959,721.649484536,3809.27835052,14767.9108595,10.6121880048,680.0,4917.33333333,-1e-08
2025-07-05 06:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.2558800000000003e-09,680.0,547.6518,613.449105284,1443.29896907,1752.57731959,721.649484536,3809.27835052,14873.4315989,10.865182732800001,680.0,4773.77777778,-1e-08
2025-07-05 07:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.11279e-09,680.0,532.5696,157.20436033,1443.29896907,1752.57731959,721.649484536,3809.27835052,14401.5599834,11.409853204800001,680.0,4630.22222222,-1e-08
2025-07-05 08:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.8162400000000005e-09,680.0,524.3022,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14235.7819113,11.7161650032,680.0,4486.66666667,-1e-08
2025-07-05 09:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.35777e-09,680.0,526.8186000000001,61.4489503179,1443.29896907,1752.57731959,721.649484536,3809.27835052,14299.7347164,11.7287101968,680.0,4343.11111111,-1e-08
2025-07-05 10:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.66862e-09,680.0,531.099,280.999175847,1443.29896907,1752.57731959,721.649484536,3809.27835052,14523.681385,11.612667160800001,680.0,4199.55555556,-1e-08
2025-07-05 11:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.77558e-09,0.0,532.9098,526.839658889,1443.29896907,1752.57731959,721.649484536,3809.27835052,14091.5250277,11.4203075304,680.0,4811.55555556,-1e-08
2025-07-05 12:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.61632e-09,680.0,539.145,727.384681654,1443.29896907,1752.57731959,721.649484536,3809.27835052,14978.4171117,11.308446225600001,680.0,4668.0,-1e-08
2025-07-05 13:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.1497e-09,680.0,548.028,786.200475115,1443.29896907,1752.57731959,721.649484536,3809.27835052,15046.3051285,11.119222896,680.0,4524.44444444,-1e-08
2025-07-05 14:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.3738800000000003e-09,680.0,557.6508,710.082976292,1443.29896907,1752.57731959,721.649484536,3809.27835052,14979.8031117,11.1265409232,680.0,4380.88888889,-1e-08
2025-07-05 15:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.5220300000000002e-09,680.0,545.1282,532.574422697,1443.29896907,1752.57731959,721.649484536,3809.27835052,14789.6820509,11.216448141599999,680.0,4237.33333333,-1e-08
2025-07-05 16:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.6399800000000002e-09,0.0,531.7074,510.745714163,1443.29896907,1752.57731959,721.649484536,3809.27835052,14074.4189517,11.230038768,680.0,4849.33333333,-1e-08
2025-07-05 17:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,9.43e-10,680.0,539.8902,661.300924908,1443.29896907,1752.57731959,721.649484536,3809.27835052,14913.1851891,11.2018120824,680.0,4705.77777778,-1e-08
2025-07-05 18:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.1736000000000005e-10,680.0,573.2856,899.187806735,1443.29896907,1752.57731959,721.649484536,3809.27835052,15184.5636508,11.105632269600001,680.0,4562.22222222,-1e-08
2025-07-05 19:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.0528e-10,680.0,611.6454,1071.57413784,1443.29896907,1752.57731959,721.649484536,3809.27835052,15395.5021415,10.9132726392,680.0,4418.66666667,-1e-08
2025-07-05 20:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.32e-12,680.0,632.3094,1115.56407519,1443.29896907,1752.57731959,721.649484536,3809.27835052,15460.2919851,10.77736638,680.0,4275.11111111,-1e-08
2025-07-05 21:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,0.0,643.437,1276.85920033,1443.29896907,1752.57731959,721.649484536,3809.27835052,14952.936342,10.5557346336,680.0,4887.11111111,-1e-08
2025-07-05 22:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,640.9854,1570.95203341,1443.29896907,1752.57731959,721.649484536,3809.27835052,15924.8880686,10.245241104,680.0,4743.55555556,-1e-08
2025-07-05 23:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,618.7194000000001,1838.98022878,1443.29896907,1752.57731959,721.649484536,3809.27835052,16170.9900296,9.905475453600001,680.0,4600.0,-1e-08
2025-07-06 00:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,585.1782000000001,2026.51389836,1443.29896907,1752.57731959,721.649484536,3809.27835052,16325.0755427,9.8124319368,680.0,4456.44444444,-1e-08
2025-07-06 01:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,7.600000000000001e-13,680.0,546.1361999999999,2152.46692969,1443.29896907,1752.57731959,721.649484536,3809.27835052,16412.2615229,9.53748312,680.0,4312.88888889,-1e-08
2025-07-06 02:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.831e-11,0.0,508.16880000000003,2353.12469701,1443.29896907,1752.57731959,721.649484536,3809.27835052,15895.2017486,9.2876246904,680.0,4924.88888889,-1e-08
2025-07-06 03:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.8123e-10,680.0,451.97279999999995,2335.75583297,1443.29896907,1752.57731959,721.649484536,3809.27835052,16501.8344714,9.090037896,680.0,4781.33333333,-1e-08
2025-07-06 04:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,5.6747e-10,680.0,397.7946,2060.38861935,1443.29896907,1752.57731959,721.649484536,3809.27835052,16172.067426,9.3116696424,680.0,4637.77777778,-1e-08
2025-07-06 05:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.1367600000000001e-09,680.0,358.2864,1654.92088535,1443.29896907,1752.57731959,721.649484536,3809.27835052,15726.5928206,9.8103410736,680.0,4494.22222222,-1e-08
2025-07-06 06:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.77771e-09,680.0,331.5528,1096.23422353,1443.29896907,1752.57731959,721.649484536,3809.27835052,15140.8118845,10.1710153776,680.0,4350.66666667,-1e-08
2025-07-06 07:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.3631e-09,680.0,311.5188,598.891479154,1443.29896907,1752.57731959,721.649484536,3809.27835052,14622.6249297,10.9812257688,680.0,4207.11111111,-1e-08
2025-07-06 08:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.90867e-09,0.0,293.2884,360.386745031,1443.29896907,1752.57731959,721.649484536,3809.27835052,13685.5353939,11.335627478400001,680.0,4819.11111111,-1e-08
2025-07-06 09:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.29847e-09,680.0,280.21500000000003,272.263898348,1443.29896907,1752.57731959,721.649484536,3809.27835052,14264.2774666,11.3973080112,680.0,4675.55555556,-1e-08
2025-07-06 10:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.52261e-09,680.0,258.7518,318.526523926,1443.29896907,1752.57731959,721.649484536,3809.27835052,14289.0162571,11.457943111199999,680.0,4532.0,-1e-08
2025-07-06 11:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.5514499999999998e-09,680.0,235.83239999999998,368.664015933,1443.29896907,1752.57731959,721.649484536,3809.27835052,14316.2698938,11.422398396,680.0,4388.44444444,-1e-08
2025-07-06 12:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.4710800000000004e-09,680.0,219.6504,466.278687376,1443.29896907,1752.57731959,721.649484536,3809.27835052,14397.8499713,11.274992376,680.0,4244.88888889,-1e-08
2025-07-06 13:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.08495e-09,0.0,204.7374,496.436391138,1443.29896907,1752.57731959,721.649484536,3809.27835052,13733.1229017,11.2467656928,680.0,4856.88888889,-1e-08
2025-07-06 14:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.4948500000000003e-09,680.0,191.51999999999998,314.199477735,1443.29896907,1752.57731959,721.649484536,3809.27835052,14217.6466343,11.268719781600002,680.0,4713.33333333,-1e-08
2025-07-06 15:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.90651e-09,680.0,170.58599999999998,74.5983413875,1443.29896907,1752.57731959,721.649484536,3809.27835052,13957.3289479,11.0512697664,680.0,4569.77777778,-1e-08
2025-07-06 16:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.32313e-09,680.0,163.4922,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13875.5531719,11.1349043856,680.0,4426.22222222,-1e-08
2025-07-06 17:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,7.7777e-10,680.0,187.5564,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13899.5995996,11.1526767432,680.0,4282.66666667,-1e-08
2025-07-06 18:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.6604e-10,0.0,232.5096,156.655269042,1443.29896907,1752.57731959,721.649484536,3809.27835052,13421.163115,11.1976303512,680.0,4894.66666667,-1e-08
2025-07-06 19:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.0236000000000001e-10,680.0,285.7356,481.033708501,1443.29896907,1752.57731959,721.649484536,3809.27835052,14478.8637343,11.1014505384,680.0,4751.11111111,-1e-08
2025-07-06 20:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.01e-12,680.0,343.5894,679.446986158,1443.29896907,1752.57731959,721.649484536,3809.27835052,14735.4538506,10.7784118128,680.0,4607.55555556,-1e-08
2025-07-06 21:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,442.8072,1015.58895267,1443.29896907,1752.57731959,721.649484536,3809.27835052,15171.211927,10.3801019304,680.0,4464.0,-1e-08
2025-07-06 22:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,549.7974,1488.65780824,1443.29896907,1752.57731959,721.649484536,3809.27835052,15751.3107091,10.340375483999999,680.0,4320.44444444,-1e-08
2025-07-06 23:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,0.0,631.9044,1824.08327412,1443.29896907,1752.57731959,721.649484536,3809.27835052,15489.1641228,10.0194276264,680.0,4932.44444444,-1e-08
2025-07-07 00:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,687.573,1969.96033412,1443.29896907,1752.57731959,721.649484536,3809.27835052,16370.8080535,9.9211569456,680.0,4788.88888889,-1e-08
2025-07-07 01:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,7.8e-13,680.0,715.7718,2053.75494374,1443.29896907,1752.57731959,721.649484536,3809.27835052,16482.8756888,9.8469312192,680.0,4645.33333333,-1e-08
2025-07-07 02:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.639e-11,680.0,722.9808,2206.61683353,1443.29896907,1752.57731959,721.649484536,3809.27835052,16643.0584399,9.7350699144,680.0,4501.77777778,-1e-08
2025-07-07 03:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.8509999999999999e-10,680.0,693.2304,1790.37343347,1443.29896907,1752.57731959,721.649484536,3809.27835052,16196.8754165,9.924293244,680.0,4358.22222222,-1e-08
2025-07-07 04:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,5.7428e-10,680.0,649.134,592.551050523,1443.29896907,1752.57731959,721.649484536,3809.27835052,14954.0188804,10.8620464344,680.0,4214.66666667,-1e-08
2025-07-07 05:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.15794e-09,0.0,604.7352,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13636.2420925,11.688983752799999,680.0,4826.66666667,-1e-08
2025-07-07 06:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.86492e-09,680.0,561.9834000000001,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14272.8870778,12.292198456799998,680.0,4683.11111111,-1e-08
2025-07-07 07:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.68932e-09,680.0,534.1356,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14244.6158776,12.7155987288,680.0,4539.55555556,-1e-08
2025-07-07 08:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.31485e-09,680.0,518.4324,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14228.8530879,12.775188395999999,680.0,4396.0,-1e-08
2025-07-07 09:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.75453e-09,680.0,491.19840000000005,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14201.5877249,12.806551377600002,680.0,4252.44444444,-1e-08
2025-07-07 10:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.00432e-09,0.0,460.92240000000004,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13491.4026776,12.7155987288,680.0,4864.44444444,-1e-08
2025-07-07 11:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.02594e-09,680.0,432.8874,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14143.4241309,12.6591453576,680.0,4720.88888889,-1e-08
2025-07-07 12:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.77403e-09,680.0,399.63059999999996,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14110.220648,12.6058282872,680.0,4577.33333333,-1e-08
2025-07-07 13:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.3051900000000002e-09,680.0,357.70500000000004,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14068.4748624,12.426013852799999,680.0,4433.77777778,-1e-08
2025-07-07 14:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.78468e-09,680.0,325.512,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14036.3905875,12.317288844,680.0,4290.22222222,-1e-08
2025-07-07 15:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.1128e-09,0.0,287.928,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13318.8912675,12.2326087896,680.0,4902.22222222,-1e-08
2025-07-07 16:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.4443e-09,680.0,251.1378,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13962.2244286,12.109247724000001,680.0,4758.66666667,-1e-08
2025-07-07 17:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,8.2765e-10,680.0,223.7652,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13934.9176908,12.04338546,680.0,4615.11111111,-1e-08
2025-07-07 18:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.5196e-10,680.0,195.23880000000003,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13906.5742416,11.860434724800001,680.0,4471.55555556,-1e-08
2025-07-07 19:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,7.870000000000001e-11,680.0,173.40120000000002,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13885.0439988,11.5530774936,680.0,4328.0,-1e-08
2025-07-07 20:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.25e-12,0.0,154.818,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13186.6876577,11.3262185832,680.0,4940.0,-1e-08
2025-07-07 21:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,136.66320000000002,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13848.9311676,10.9279086984,680.0,4796.44444444,-1e-08
2025-07-07 22:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,122.6682,484.827512158,1443.29896907,1752.57731959,721.649484536,3809.27835052,14320.1159906,10.5755978568,680.0,4652.88888889,-1e-08
2025-07-07 23:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,116.13779999999998,779.703897928,1443.29896907,1752.57731959,721.649484536,3809.27835052,14608.8101055,10.2274687464,680.0,4509.33333333,-1e-08
2025-07-08 00:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,118.4706,959.694691474,1443.29896907,1752.57731959,721.649484536,3809.27835052,14791.2100156,10.1511521544,680.0,4365.77777778,-1e-08
2025-07-08 01:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,129.2832,1165.84625935,1443.29896907,1752.57731959,721.649484536,3809.27835052,15008.3529525,9.9723831504,680.0,4222.22222222,-1e-08
2025-07-08 02:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.8500000000000005e-12,0.0,145.7172,1332.46894029,1443.29896907,1752.57731959,721.649484536,3809.27835052,14511.5654029,9.816613668,680.0,4834.22222222,-1e-08
2025-07-08 03:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.1262e-10,680.0,156.258,1067.32726524,1443.29896907,1752.57731959,721.649484536,3809.27835052,14936.8014404,9.97970118,680.0,4690.66666667,-1e-08
2025-07-08 04:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.1443000000000004e-10,680.0,159.624,47.3396435265,1443.29896907,1752.57731959,721.649484536,3809.27835052,13919.5807857,10.5787341552,680.0,4547.11111111,-1e-08
2025-07-08 05:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,8.955200000000001e-10,680.0,165.1842,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13876.909588,11.4704883048,680.0,4403.55555556,-1e-08
2025-07-08 06:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.54868e-09,680.0,179.0874,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13890.2482543,12.035021997600001,680.0,4260.0,-1e-08
2025-07-08 07:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.35735e-09,0.0,187.6644,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13218.4049903,12.455285968799998,680.0,4872.0,-1e-08
2025-07-08 08:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.1202000000000005e-09,680.0,189.5472,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13900.1215665,12.6215097792,680.0,4728.44444444,-1e-08
2025-07-08 09:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.63806e-09,680.0,185.5692,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13896.221974,12.543102321600001,680.0,4584.88888889,-1e-08
2025-07-08 10:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.93932e-09,680.0,180.95579999999998,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13891.4705769,12.681099446400001,680.0,4441.33333333,-1e-08
2025-07-08 11:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.0881600000000005e-09,680.0,179.9892,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13890.6461557,12.5389205904,680.0,4297.77777778,-1e-08
2025-07-08 12:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.01143e-09,0.0,185.22,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13215.8361838,12.579692469600001,680.0,4909.77777778,-1e-08
2025-07-08 13:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.62102e-09,680.0,199.1052,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13910.0057415,12.2953347552,680.0,4766.22222222,-1e-08
2025-07-08 14:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.05062e-09,680.0,221.72039999999998,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13932.7108488,12.2054275392,680.0,4622.66666667,-1e-08
2025-07-08 15:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.2883899999999998e-09,680.0,248.93460000000002,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13960.0818637,12.048612624,680.0,4479.11111111,-1e-08
2025-07-08 16:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.53612e-09,680.0,271.4454,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13982.7149793,11.9262969912,680.0,4335.55555556,-1e-08
2025-07-08 17:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,8.884300000000001e-10,680.0,285.42060000000004,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13996.8689483,11.7475279872,680.0,4192.0,-1e-08
2025-07-08 18:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.1234e-10,0.0,295.9722,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13327.5543637,11.613712593599999,680.0,4804.0,-1e-08
2025-07-08 19:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.0939000000000001e-10,680.0,305.03520000000003,332.212742248,1443.29896907,1752.57731959,721.649484536,3809.27835052,14349.008875,11.4349435896,680.0,4660.44444444,-1e-08
2025-07-08 20:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.2600000000000002e-12,680.0,311.21999999999997,607.157333007,1443.29896907,1752.57731959,721.649484536,3809.27835052,14630.3494431,11.223766171200001,680.0,4516.88888889,-1e-08
2025-07-08 21:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,324.13140000000004,902.804131072,1443.29896907,1752.57731959,721.649484536,3809.27835052,14939.0864102,11.0449971696,680.0,4373.33333333,-1e-08
2025-07-08 22:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,329.7006,1466.10563098,1443.29896907,1752.57731959,721.649484536,3809.27835052,15508.5279164,10.4741908776,680.0,4229.77777778,-1e-08
