datetime,DK_NO_powerline,NL_NO_powerline,NO_pp_biomass,NO_pp_gas,NO_pp_hard_coal,NO_pp_lignite,NO_pp_mixed_fuels,NO_pp_oil,NO_pp_uranium,NO_run_of_river,NO_shortage,NO_solar,NO_storage_phs_out,NO_wind,SE_NO_powerline,NO_DK_powerline,NO_NL_powerline,NO_SE_powerline,NO_excess,NO_load,NO_storage_phs_in,NO_storage_phs,duals
2035-04-14 12:00:00,987.637367376,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,4.26226e-09,0.0,2994.5,0.0,1752.57731959,721.649484536,3809.27835052,5513.69080165,15684.9414111,680.0,3588.88888889,-1e-08
2035-04-14 13:00:00,1228.73700561,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,3.90276e-09,680.0,3066.16,3901.83162194,1752.57731959,721.649484536,3809.27835052,10630.4887941,15462.73467882,680.0,3445.33333333,-1e-08
2035-04-14 14:00:00,1239.87296948,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,3.15373e-09,680.0,3121.575,0.0,1752.57731959,721.649484536,3809.27835052,7019.45346461,15238.489350240001,680.0,3301.77777778,-1e-08
2035-04-14 15:00:00,1700.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,2.20662e-09,680.0,3123.06,0.0,1752.57731959,721.649484536,3809.27835052,7430.10064847,15289.4541969,680.0,3158.22222222,-1e-08
2035-04-14 16:00:00,207.330520349,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.24494e-09,680.0,3057.23,0.0,1752.57731959,721.649484536,3809.27835052,5908.29585776,15252.75950796,680.0,3014.66666667,-1e-08
2035-04-14 17:00:00,126.415967955,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,3.9789e-10,0.0,2943.85,3995.0,1752.57731959,721.649484536,3809.27835052,8995.36450736,15286.396305960001,680.0,3626.66666667,-1e-08
2035-04-14 18:00:00,74.0966390335,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,7.370000000000001e-12,680.0,2841.5449999999996,0.0,1752.57731959,721.649484536,3809.27835052,5274.99312838,15537.14335602,680.0,3483.11111111,-1e-08
2035-04-14 19:00:00,1700.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,2750.14,166.097710195,1752.57731959,721.649484536,3809.27835052,6757.45965518,15755.27290038,680.0,3339.55555556,-1e-08
2035-04-14 20:00:00,89.4623010259,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,2706.9700000000003,3995.0,1752.57731959,721.649484536,3809.27835052,9354.6431817,15333.2839647,680.0,3196.0,-1e-08
2035-04-14 21:00:00,281.796907929,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,2754.045,2292.33947125,1752.57731959,721.649484536,3809.27835052,8540.68441271,14683.99181184,680.0,3052.44444444,-1e-08
2035-04-14 22:00:00,386.766827953,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,0.0,2819.69,3069.4798835,1752.57731959,721.649484536,3809.27835052,9315.03032767,14177.40122916,680.0,3664.44444444,-1e-08
2035-04-14 23:00:00,382.322085661,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,2881.425,3995.0,1752.57731959,721.649484536,3809.27835052,11200.0474365,13955.19449454,680.0,3520.88888889,-1e-08
2035-04-15 00:00:00,352.943432438,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,2918.1800000000003,3995.0,1752.57731959,721.649484536,3809.27835052,11410.2638753,13752.35440254,680.0,3377.33333333,-1e-08
2035-04-15 01:00:00,269.494736523,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,2876.475,3995.0,1752.57731959,721.649484536,3809.27835052,11275.9365065,13761.52807536,680.0,3233.77777778,-1e-08
2035-04-15 02:00:00,40.2012486658,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,2755.57,3995.0,1752.57731959,721.649484536,3809.27835052,10600.5822938,14086.68380028,680.0,3090.22222222,-1e-08
2035-04-15 03:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,2582.04,3995.0,1752.57731959,721.649484536,3809.27835052,9973.01648525,14500.518360119999,680.0,2946.66666667,-1e-08
2035-04-15 04:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,6.135e-11,0.0,2380.485,1044.83850915,1752.57731959,721.649484536,3809.27835052,5436.96580462,15204.852549899999,680.0,3558.66666667,-1e-08
2035-04-15 05:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,6.5116e-10,680.0,2153.555,3794.92779792,1752.57731959,721.649484536,3809.27835052,7591.26853607,16253.70910722,680.0,3415.11111111,-1e-08
2035-04-15 06:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.6691900000000001e-09,680.0,1906.165,0.0,1752.57731959,721.649484536,3809.27835052,3231.94938673,16570.710458640002,680.0,3271.55555556,-1e-08
2035-04-15 07:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,2.86263e-09,680.0,1731.6799999999998,3438.46475591,1752.57731959,721.649484536,3809.27835052,6459.23445136,16607.40514992,680.0,3128.0,-1e-08
2035-04-15 08:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,3.99531e-09,680.0,1600.6899999999998,0.0,1752.57731959,721.649484536,3809.27835052,2882.64461893,16614.54022644,680.0,2984.44444444,-1e-08
2035-04-15 09:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,4.84758e-09,0.0,1460.58,3995.0,1752.57731959,721.649484536,3809.27835052,6222.66072267,16449.4141227,680.0,3596.44444444,-1e-08
2035-04-15 10:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,5.398810000000001e-09,680.0,1368.155,0.0,1752.57731959,721.649484536,3809.27835052,3150.58441973,16114.06542564,680.0,3452.88888889,-1e-08
2035-04-15 11:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,5.5739e-09,680.0,1338.785,486.248348882,1752.57731959,721.649484536,3809.27835052,3932.61849354,15788.909700720002,680.0,3309.33333333,-1e-08
2035-04-15 12:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,5.21066e-09,680.0,1343.4550000000002,3995.0,1752.57731959,721.649484536,3809.27835052,7659.07320645,15575.87663892,680.0,3165.77777778,-1e-08
2035-04-15 13:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,4.44749e-09,680.0,1339.155,0.0,1752.57731959,721.649484536,3809.27835052,3853.43962563,15382.210219739998,680.0,3022.22222222,-1e-08
2035-04-15 14:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,3.4299600000000004e-09,0.0,1317.32,747.679744474,1752.57731959,721.649484536,3809.27835052,4139.83845037,15141.65613948,680.0,3634.22222222,-1e-08
2035-04-15 15:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,2.15581e-09,680.0,1252.585,3995.0,1752.57731959,721.649484536,3809.27835052,8259.28653549,14884.79330988,680.0,3490.66666667,-1e-08
2035-04-15 16:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.0592799999999999e-09,680.0,1185.4950000000001,3658.62718215,1752.57731959,721.649484536,3809.27835052,7777.33785252,14963.279175,680.0,3347.11111111,-1e-08
2035-04-15 17:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,3.051e-10,680.0,1183.53,0.0,1752.57731959,721.649484536,3809.27835052,3928.17573609,15151.849109280001,680.0,3203.55555556,-1e-08
2035-04-15 18:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,2.94e-12,680.0,1229.365,0.0,1752.57731959,721.649484536,3809.27835052,3809.90392699,15315.95591838,680.0,3060.0,-1e-08
2035-04-15 19:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,0.0,1291.865,1327.60156148,1752.57731959,721.649484536,3809.27835052,4314.10750553,15521.85390132,680.0,3672.0,-1e-08
2035-04-15 20:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,1364.305,0.0,1752.57731959,721.649484536,3809.27835052,4085.50690555,15175.292939820001,680.0,3528.44444444,-1e-08
2035-04-15 21:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,1478.8799999999999,0.0,1752.57731959,721.649484536,3809.27835052,4660.80412647,14714.570718899999,680.0,3384.88888889,-1e-08
2035-04-15 22:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,1605.2649999999999,0.0,1752.57731959,721.649484536,3809.27835052,5287.66392727,14214.0959181,680.0,3241.33333333,-1e-08
2035-04-15 23:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,1725.3950000000002,1393.74332158,1752.57731959,721.649484536,3809.27835052,7063.49656335,13952.1366036,680.0,3097.77777778,-1e-08
2035-04-16 00:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,1849.245,0.0,1752.57731959,721.649484536,3809.27835052,5931.20832939,13814.531515980001,680.0,2954.22222222,-1e-08
2035-04-16 01:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,0.0,1986.775,2586.26905544,1752.57731959,721.649484536,3809.27835052,7961.75652409,13827.782376719999,680.0,3566.22222222,-1e-08
2035-04-16 02:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,2141.595,0.0,1752.57731959,721.649484536,3809.27835052,6156.28473105,13881.805114320001,680.0,3422.66666667,-1e-08
2035-04-16 03:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,2271.2,1245.64140694,1752.57731959,721.649484536,3809.27835052,7203.31752213,14210.01873018,680.0,3279.11111111,-1e-08
2035-04-16 04:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,4.359e-11,680.0,2430.005,0.0,1752.57731959,721.649484536,3809.27835052,5589.50459291,14736.995252460001,680.0,3135.55555556,-1e-08
2035-04-16 05:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,5.0173e-10,680.0,2603.905,0.0,1752.57731959,721.649484536,3809.27835052,5015.24063533,15485.15921004,680.0,2992.0,-1e-08
2035-04-16 06:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.30306e-09,0.0,2752.4300000000003,0.0,1752.57731959,721.649484536,3809.27835052,3930.28739391,16038.63745146,680.0,3604.0,-1e-08
2035-04-16 07:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,2.07774e-09,680.0,2896.67,0.0,1752.57731959,721.649484536,3809.27835052,4553.72589353,16239.43895184,680.0,3460.44444444,-1e-08
2035-04-16 08:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,2.51286e-09,680.0,3048.6150000000002,0.0,1752.57731959,721.649484536,3809.27835052,4708.72878447,16236.3810609,680.0,3316.88888889,-1e-08
2035-04-16 09:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,2.59809e-09,680.0,3200.08,605.589717034,1752.57731959,721.649484536,3809.27835052,5715.51125459,15986.653307820001,680.0,3173.33333333,-1e-08
2035-04-16 10:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,2.50613e-09,680.0,3335.77,0.0,1752.57731959,721.649484536,3809.27835052,5660.46539437,15571.799450999999,680.0,3029.77777778,-1e-08
2035-04-16 11:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,2.21595e-09,0.0,3429.4049999999997,2451.4190384,1752.57731959,721.649484536,3809.27835052,7957.70133825,15139.617545520001,680.0,3641.77777778,-1e-08
2035-04-16 12:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.90055e-09,680.0,3476.925,0.0,1752.57731959,721.649484536,3809.27835052,6358.15652673,15015.26331864,680.0,3498.22222222,-1e-08
2035-04-16 13:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.6039400000000002e-09,680.0,3495.3450000000003,3057.7833082,1752.57731959,721.649484536,3809.27835052,9535.27023361,14914.352919960002,680.0,3354.66666667,-1e-08
2035-04-16 14:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.2356000000000002e-09,680.0,3484.565,0.0,1752.57731959,721.649484536,3809.27835052,6554.36646101,14826.69338436,680.0,3211.11111111,-1e-08
2035-04-16 15:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,8.5508e-10,680.0,3431.8700000000003,0.0,1752.57731959,721.649484536,3809.27835052,6545.50123115,14782.86361422,680.0,3067.55555556,-1e-08
2035-04-16 16:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,5.186e-10,0.0,3343.4900000000002,2380.45634681,1752.57731959,721.649484536,3809.27835052,8145.3460142,14795.09517798,680.0,3679.55555556,-1e-08
2035-04-16 17:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.8513e-10,680.0,3244.91,0.0,1752.57731959,721.649484536,3809.27835052,6369.75349793,14771.65134744,680.0,3536.0,-1e-08
2035-04-16 18:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,2.43e-12,680.0,3145.085,2079.98280827,1752.57731959,721.649484536,3809.27835052,8331.56396055,14789.998693079999,680.0,3392.44444444,-1e-08
2035-04-16 19:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,3069.58,0.0,1752.57731959,721.649484536,3809.27835052,6242.33045365,14723.74439172,680.0,3248.88888889,-1e-08
2035-04-16 20:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,3023.17,3995.0,1752.57731959,721.649484536,3809.27835052,10647.5654866,14267.09935872,680.0,3105.33333333,-1e-08
2035-04-16 21:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,3022.7999999999997,0.0,1752.57731959,721.649484536,3809.27835052,7006.91082399,13912.38402138,680.0,2961.77777778,-1e-08
2035-04-16 22:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,0.0,3042.915,1920.56745982,1752.57731959,721.649484536,3809.27835052,8649.82963726,13530.14766792,680.0,3573.77777778,-1e-08
2035-04-16 23:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,3054.6600000000003,675.94380379,1752.57731959,721.649484536,3809.27835052,8373.18045346,13253.918195700002,680.0,3430.22222222,-1e-08
2035-04-17 00:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,3064.965,1261.86114248,1752.57731959,721.649484536,3809.27835052,9100.89209789,13122.428889960001,680.0,3286.66666667,-1e-08
2035-04-17 01:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,3074.23,3995.0,1752.57731959,721.649484536,3809.27835052,11994.1519038,12971.5729416,680.0,3143.11111111,-1e-08
2035-04-17 02:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,3075.985,1494.859216,1752.57731959,721.649484536,3809.27835052,9447.85916405,13019.47989732,680.0,2999.55555556,-1e-08
2035-04-17 03:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,0.0,3033.23,3995.0,1752.57731959,721.649484536,3809.27835052,11182.4344772,13062.29036814,680.0,3611.55555556,-1e-08
2035-04-17 04:00:00,1700.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,7.64e-12,680.0,2935.12,572.641089506,1752.57731959,721.649484536,3809.27835052,9835.04828682,13269.20764806,680.0,3468.0,-1e-08
2035-04-17 05:00:00,199.188367026,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.4646e-10,680.0,2790.68,3641.19546778,1752.57731959,721.649484536,3809.27835052,10811.8989689,13715.659711260001,680.0,3324.44444444,-1e-08
2035-04-17 06:00:00,403.071625795,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,3.8813000000000003e-10,680.0,2596.02,0.0,1752.57731959,721.649484536,3809.27835052,6697.79930474,14197.787166420001,680.0,3180.88888889,-1e-08
2035-04-17 07:00:00,737.076790207,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,7.1299e-10,680.0,2352.395,0.0,1752.57731959,721.649484536,3809.27835052,6132.77153208,14853.1951035,680.0,3037.33333333,-1e-08
2035-04-17 08:00:00,1208.14037238,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.12744e-09,0.0,2100.535,30.2910598902,1752.57731959,721.649484536,3809.27835052,5410.74724722,15144.714030419998,680.0,3649.33333333,-1e-08
2035-04-17 09:00:00,1700.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.4354400000000002e-09,680.0,1883.515,3995.0,1752.57731959,721.649484536,3809.27835052,10227.3468223,15247.663023059999,680.0,3505.77777778,-1e-08
2035-04-17 10:00:00,1700.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.58332e-09,680.0,1705.2649999999999,1610.52062437,1752.57731959,721.649484536,3809.27835052,7696.21565306,15216.064816679998,680.0,3362.22222222,-1e-08
2035-04-17 11:00:00,1700.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.63339e-09,680.0,1535.78,2214.42331401,1752.57731959,721.649484536,3809.27835052,8075.59130812,15271.106851260001,680.0,3218.66666667,-1e-08
2035-04-17 12:00:00,1700.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.57492e-09,680.0,1379.32,2627.73936409,1752.57731959,721.649484536,3809.27835052,8433.35775455,15170.19645492,680.0,3075.11111111,-1e-08
2035-04-17 13:00:00,1700.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.43893e-09,0.0,1271.585,2832.53378128,1752.57731959,721.649484536,3809.27835052,7979.86788351,15040.745743140002,680.0,3687.11111111,-1e-08
2035-04-17 14:00:00,1700.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.2895899999999999e-09,680.0,1214.045,2593.40561581,1752.57731959,721.649484536,3809.27835052,8474.30308653,14929.642374660001,680.0,3543.55555556,-1e-08
2035-04-17 15:00:00,1700.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.01807e-09,680.0,1228.735,3995.0,1752.57731959,721.649484536,3809.27835052,10031.2504493,14788.9793961,680.0,3400.0,-1e-08
2035-04-17 16:00:00,714.16964215,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,5.6892e-10,680.0,1319.49,1987.71718165,1752.57731959,721.649484536,3809.27835052,7185.97290161,14731.89876756,680.0,3256.44444444,-1e-08
2035-04-17 17:00:00,287.612858064,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.7425e-10,680.0,1502.8700000000001,3995.0,1752.57731959,721.649484536,3809.27835052,9138.64887015,14543.328833279998,680.0,3112.88888889,-1e-08
2035-04-17 18:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,2.41e-12,680.0,1719.58,1597.86123364,1752.57731959,721.649484536,3809.27835052,6818.40530315,14395.530775860001,680.0,2969.33333333,-1e-08
2035-04-17 19:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,0.0,1887.7150000000001,1656.26513939,1752.57731959,721.649484536,3809.27835052,6327.23022298,14433.244761779999,680.0,3581.33333333,-1e-08
2035-04-17 20:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,1966.7299999999998,3995.0,1752.57731959,721.649484536,3809.27835052,9621.70439371,14236.52045166,680.0,3437.77777778,-1e-08
2035-04-17 21:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,2033.085,1183.33844659,1752.57731959,721.649484536,3809.27835052,7167.91676722,13945.00152474,680.0,3294.22222222,-1e-08
2035-04-17 22:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,2067.5299999999997,2681.41799117,1752.57731959,721.649484536,3809.27835052,9093.88993438,13551.55290216,680.0,3150.66666667,-1e-08
2035-04-17 23:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,2019.51,3995.0,1752.57731959,721.649484536,3809.27835052,10579.6200815,13331.38476384,680.0,3007.11111111,-1e-08
2035-04-18 00:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,0.0,1910.435,2481.10324287,1752.57731959,721.649484536,3809.27835052,8394.88677174,13213.1463165,680.0,3619.11111111,-1e-08
2035-04-18 01:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,1771.9099999999999,909.101886025,1752.57731959,721.649484536,3809.27835052,7312.37627125,13265.13046014,680.0,3475.55555556,-1e-08
2035-04-18 02:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,0.0,680.0,1651.885,3995.0,1752.57731959,721.649484536,3809.27835052,10170.2039077,13373.175937679998,680.0,3332.0,-1e-08
2035-04-18 03:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.5000000000000002e-13,680.0,1572.0049999999999,282.881324435,1752.57731959,721.649484536,3809.27835052,6296.66147606,13454.71969374,680.0,3188.44444444,-1e-08
2035-04-18 04:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.3013e-10,680.0,1489.0800000000002,0.0,1752.57731959,721.649484536,3809.27835052,5642.39411565,13743.180729720001,680.0,3044.88888889,-1e-08
2035-04-18 05:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,9.0013e-10,0.0,1359.1200000000001,3995.0,1752.57731959,721.649484536,3809.27835052,8453.35213569,14117.262709679999,680.0,3656.88888889,-1e-08
2035-04-18 06:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,2.23785e-09,680.0,1207.7,3995.0,1752.57731959,721.649484536,3809.27835052,8662.89219265,14436.302652720002,680.0,3513.33333333,-1e-08
2035-04-18 07:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,3.7170199999999996e-09,680.0,1114.725,0.0,1752.57731959,721.649484536,3809.27835052,4421.00335335,14590.216492020001,680.0,3369.77777778,-1e-08
2035-04-18 08:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,5.153950000000001e-09,680.0,1084.195,0.0,1752.57731959,721.649484536,3809.27835052,4493.42234599,14487.267499380001,680.0,3226.22222222,-1e-08
2035-04-18 09:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,6.2485000000000005e-09,680.0,1106.735,2858.02754426,1752.57731959,721.649484536,3809.27835052,7555.42474567,14305.83264396,680.0,3082.66666667,-1e-08
2035-04-18 10:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,6.8563e-09,680.0,1161.175,0.0,1752.57731959,721.649484536,3809.27835052,4970.9860451,14086.68380028,680.0,2939.11111111,-1e-08
2035-04-18 11:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,6.99291e-09,0.0,1239.635,3752.39701887,1752.57731959,721.649484536,3809.27835052,8446.99878889,13761.52807536,680.0,3551.11111111,-1e-08
2035-04-18 12:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,6.70324e-09,680.0,1354.985,0.0,1752.57731959,721.649484536,3809.27835052,5660.174361,13591.30548438,680.0,3407.55555556,-1e-08
2035-04-18 13:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,5.966430000000001e-09,680.0,1509.325,3995.0,1752.57731959,721.649484536,3809.27835052,9965.46679426,13435.35305112,680.0,3264.0,-1e-08
2035-04-18 14:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,4.81079e-09,680.0,1665.655,0.0,1752.57731959,721.649484536,3809.27835052,6307.21235269,13254.93749268,680.0,3120.44444444,-1e-08
2035-04-18 15:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,3.3748899999999997e-09,680.0,1763.67,3995.0,1752.57731959,721.649484536,3809.27835052,10460.3658745,13194.798970860002,680.0,2976.88888889,-1e-08
2035-04-18 16:00:00,0.0,0.0,8.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,0.0,1.91658e-09,0.0,1831.385,0.0,1752.57731959,721.649484536,3809.27835052,5790.90375873,13256.976086640001,680.0,3588.88888889,-1e-08
