class,demand_el,pv,wind,demand_th,price_el
,0.7644494813,0.102491,0.227884,0.068032466,-42.93
,0.7954842647,0.185788,0.293768,0.064587743,-46.66
,0.8162322378,0.298329,0.386466,0.0577565861,-49.5
,0.8407287944,0.398022,0.44042,0.0535837291,-74.73
,0.8609537094,0.425716,0.445347,0.0485097973,-80.09
,0.8229448174,0.411167,0.416969,0.0450591809,-76
,0.8158835324,0.384221,0.373087,0.0395409966,-66.39
,0.8187603522,0.344538,0.334317,0.0371390157,-58.99
,0.8083863656,0.302814,0.311216,0.0349211281,-56.77
,0.7967047337,0.254532,0.282201,0.0343836949,-58.12
,0.7901665068,0.184036,0.231518,0.0367445474,-63.61
,0.7645366577,0.112849,0.18083,0.0431087424,-66.31
,0.7286199983,0.042741,0.154106,0.0480689132,-72.97
,0.7022055619,0.002436,0.150443,0.053467195,-89.25
,0.67544242,0,0.152641,0.0522602645,-82.71
,0.6492895127,0,0.154832,0.04582084,-75.39
,0.5995989888,0,0.165978,0.036246108,-62.76
,0.5613285677,0,0.181982,0.030238188,-46.98
,0.5282015517,0,0.200139,0.027996332,-39.47
,0.5153866271,0,0.213394,0.0299658587,-36.08
,0.5054485224,0,0.217454,0.0299462633,-33.09
,0.5266323773,0,0.20626,0.0342430384,-32.77
,0.5875686514,0.002096,0.180583,0.0444429754,-31.91
,0.6855548775,0.0337,0.145338,0.059984349,-31.41
,0.75634208,0.094101,0.125718,0.076182648,-31.07
,0.7792694621,0.176498,0.117577,0.0723252526,-32.43
,0.7976636736,0.263265,0.115382,0.064675734,-38
,0.8207654084,0.352066,0.111896,0.0600029753,-45.28
,0.8285241043,0.432318,0.107677,0.0543211944,-47.96
,0.7915613286,0.47691,0.109933,0.0504571996,-46.95
,0.781187342,0.480557,0.115428,0.0442779455,-46.98
,0.7825821637,0.44382,0.118743,0.0415882111,-44.89
,0.7743004097,0.385235,0.122409,0.0391046241,-40
,0.7660186557,0.30805,0.133043,0.0385028073,-39.13
,0.7581727835,0.211263,0.173988,0.0411464862,-39.11
,0.7433528027,0.124124,0.217598,0.0482731017,-41.12
,0.7050823817,0.04909,0.233905,0.0538274931,-44.47
,0.6855548775,0.004061,0.249578,0.0598724805,-45.28
,0.6596634993,0,0.28752,0.0585209617,-38.39
,0.6369104699,0,0.314275,0.0513101043,-36.03
,0.5805073664,0,0.336235,0.0405883346,-34.14
,0.5521750501,0,0.346058,0.0338606751,-32.03
,0.5118995728,0,0.340269,0.0313502484,-30.85
,0.5030075843,0,0.325739,0.0299658587,-27.03
,0.4930694796,0,0.314419,0.0299462633,-22.46
,0.5131200418,0,0.304709,0.0342430384,-13.7
,0.5679539709,0.003881,0.280058,0.0444429754,-11.57
,0.6670734897,0.055053,0.243601,0.059984349,-11.79
,0.7434399791,0.156256,0.237329,0.076182648,-13.33
,0.7812745184,0.274773,0.207778,0.0723252526,-17.94
,0.7988841426,0.382895,0.15914,0.064675734,-29.36
,0.8230319937,0.467787,0.124337,0.0600029753,-33.56
,0.8308778659,0.509402,0.104888,0.0543211944,-36.01
,0.8068171912,0.51191,0.086493,0.0504571996,-36.34
,0.7904280359,0.494879,0.069318,0.0442779455,-32.88
,0.7828436928,0.470197,0.055375,0.0415882111,-31.97
,0.7697672391,0.416498,0.047147,0.0391046241,-30.83
,0.7566907855,0.332633,0.047941,0.0385028073,-32.46
,0.7521576149,0.222474,0.053465,0.0411464862,-36.33
,0.7368145759,0.124701,0.069394,0.0482731017,-42.33
,0.7044721472,0.046027,0.101661,0.0538274931,-43.97
,0.6797140615,0.003862,0.16395,0.0598724805,-46.99
,0.6479818673,0,0.247255,0.0585209617,-43.41
,0.6200854328,0,0.306266,0.0513101043,-39.96
,0.5722256124,0,0.349174,0.0405883346,-35
,0.5398831837,0,0.365843,0.0338606751,-30.7
,0.5135559236,0,0.367458,0.0313502484,-29.9
,0.5040537006,0,0.366603,0.0217338438,-27.27
,0.4960334757,0,0.372173,0.0211353779,-27.59
,0.5191352105,0,0.37946,0.0228294855,-25.56
,0.5815534827,0.001366,0.374693,0.0290929532,-25.12
,0.6740475983,0.029893,0.362527,0.0356658468,-25.52
,0.7581727835,0.077404,0.362184,0.0449703151,-27.46
,0.7869409816,0.135466,0.385728,0.0460034719,-27.55
,0.8028070787,0.215563,0.41045,0.0443599881,-31.57
,0.8150989452,0.290366,0.427537,0.0421255416,-44.47
,0.8177142359,0.355064,0.428678,0.0384307538,-46.99
,0.7838898091,0.388901,0.427337,0.0358059824,-43.68
,0.764623834,0.393045,0.422947,0.0308717473,-45.93
,0.7528550257,0.371423,0.423514,0.0292426164,-42.51
,0.7366402232,0.336765,0.42025,0.0272212165,-39.02
,0.7379478685,0.279854,0.416608,0.0278645465,-37.5
,0.7362043414,0.210862,0.439162,0.0284271403,-37.44
,0.7160666027,0.136661,0.454864,0.031998298,-40.82
,0.6859035829,0.058988,0.456184,0.0340165954,-41.91
,0.6526893906,0.006941,0.474744,0.0369278091,-41.96
,0.6241827216,0,0.475886,0.0363736157,-39.15
,0.6053526284,0,0.455021,0.0332202812,-40.86
,0.5536570482,0,0.436877,0.0276600196,-35
,0.5237555575,0,0.41716,0.0243698671,-32.46
,0.5022229971,0,0.397215,0.0228726458,-31.24
,0.4788597332,0,0.380592,0.0178752329,-29
,0.4668293959,0,0.367683,0.0173830181,-25.98
,0.4638653997,0,0.355143,0.0187763551,-24.02
,0.4828698457,0.002536,0.319643,0.0239278112,-23.95
,0.523145323,0.044215,0.245293,0.029333758,-20.3
,0.570917967,0.130831,0.207251,0.0369863178,-20.55
,0.6202597855,0.24012,0.24791,0.0378360486,-23.25
,0.6430999913,0.370217,0.274356,0.0364843478,-23.08
,0.6646325517,0.469428,0.271596,0.0346466032,-24.13
,0.6696887804,0.531846,0.244922,0.0316077854,-28.49
,0.6433615204,0.5466,0.223222,0.0294490141,-31.08
,0.62182896,0.532618,0.219485,0.0253907995,-31.86
,0.6156394386,0.493446,0.231818,0.0240509034,-33.77
,0.6144189696,0.414651,0.24787,0.0223883813,-33
,0.607444861,0.312021,0.2521,0.0229174949,-32.35
,0.6092755645,0.20827,0.238922,0.0233802063,-35.02
,0.5887891204,0.115211,0.20051,0.0263173432,-41.92
,0.5703077325,0.042881,0.139802,0.0279773135,-43.67
,0.56725656,0.003229,0.116763,0.0303716725,-50.03
,0.5636823294,0,0.10596,0.0299158702,-45.12
,0.5514776393,0,0.0967,0.0273223764,-40.17
,0.5084996949,0,0.104262,0.0227492796,-39.94
,0.4789469096,0,0.120947,0.0200432584,-34.72
,0.4502658879,0,0.13367,0.0188118528,-34.94
,0.4381483742,0,0.139673,0.0188639601,-31.4
,0.4230668643,0,0.138705,0.0183445196,-30.58
,0.4240258042,0,0.128675,0.0198149259,-28.44
,0.422282277,0.001728,0.095392,0.0252513229,-28.95
,0.450788946,0.037953,0.049921,0.0309562871,-28.08
,0.4942899486,0.110385,0.020248,0.0390321306,-27.56
,0.5286374335,0.191376,0.018079,0.0399288623,-27.94
,0.5601080987,0.287715,0.01735,0.0385023953,-26.16
,0.5891378258,0.368204,0.023591,0.0365630002,-26.51
,0.6024758086,0.412569,0.032966,0.0333560971,-26.84
,0.5810304245,0.459378,0.045964,0.0310779183,-29.51
,0.5619388022,0.453213,0.061451,0.026795233,-29.75
,0.5465085869,0.413699,0.080658,0.0253812236,-30.42
,0.5427600035,0.337525,0.100756,0.023626743,-29.03
,0.5413651818,0.248967,0.11759,0.0241851233,-25.1
,0.5509545811,0.170968,0.130999,0.0246734285,-24.01
,0.5628105658,0.098759,0.130401,0.0277730264,-24.7
,0.5605439805,0.036143,0.108962,0.0295248141,-34.57
,0.5603696278,0.00242,0.098503,0.0320516114,-32.83
,0.5662104437,0,0.091395,0.0315705975,-34.07
,0.5614157441,0,0.079192,0.0288336506,-32.9
,0.5290733153,0,0.066749,0.0240076035,-32.01
,0.4925464214,0,0.055399,0.021151905,-29.09
,0.4720599773,0,0.046751,0.019852387,-30.44
,0.4655217505,0,0.040893,0.0240625018,-25.92
,0.4542760003,0,0.036935,0.0240467667,-23.98
,0.4786853805,0,0.034719,0.0274970652,-28.82
,0.5481649377,0.002185,0.030731,0.0356875865,-28.24
,0.6562636213,0.046966,0.020452,0.0481672666,-27.49
,0.7332403452,0.13618,0.011239,0.0611744559,-26.6
,0.7620085433,0.230849,0.009404,0.0580769781,-28.78
,0.7852846308,0.327355,0.007912,0.0519344357,-43.7
,0.8041147241,0.406835,0.007982,0.0481822234,-57.36
,0.8171040014,0.462677,0.010615,0.0436197691,-47.93
,0.7930433266,0.489147,0.013253,0.0405169919,-50.09
,0.7920843867,0.47839,0.014755,0.0355550679,-52.32
,0.7806642838,0.436985,0.017459,0.0333952187,-59.54
,0.7749978206,0.368458,0.021354,0.0314009052,-53.91
,0.7582599599,0.262137,0.024972,0.0309176479,-63.67
,0.7546857292,0.174109,0.024613,0.0330405148,-63.81
,0.7349838724,0.096186,0.024546,0.0387631673,-56.29
,0.6981954494,0.037082,0.024109,0.0432233282,-70.25
,0.6761398309,0.00264,0.025127,0.0480774365,-80.62
,0.6473716328,0,0.028428,0.0469921706,-65.2
,0.6132856769,0,0.034229,0.041201872,-57.18
,0.5643797402,0,0.053936,0.0325923205,-46.96
,0.5377909511,0,0.092626,0.0271900286,-37.73
,0.5130328655,0,0.136421,0.0251741629,-35.07
,0.5021358208,0,0.177203,0.0337224717,-33.33
,0.4942899486,0,0.210852,0.0337004197,-35.88
,0.5121611019,0,0.236574,0.0385358519,-33.04
,0.5775433702,0.00276,0.243309,0.0500144846,-33.04
,0.6821549996,0.051399,0.204383,0.0675041731,-33.02
,0.7570394909,0.143757,0.163516,0.0857331411,-34.97
,0.787289687,0.264655,0.192307,0.0813921706,-32.84
,0.8048993113,0.404109,0.190992,0.0727836846,-47.41
,0.826257519,0.507088,0.171901,0.0675251343,-49.9
,0.8273036353,0.568808,0.145882,0.0611310678,-54.39
,0.8040275477,0.611173,0.134734,0.0567826706,-58.12
,0.7942637957,0.615755,0.142136,0.0498287661,-62.76
,0.7804899311,0.583767,0.158221,0.0468018383,-60.09
,0.7755208787,0.517197,0.170642,0.0440069011,-58
,0.7637520704,0.415491,0.173545,0.0433296386,-59.39
,0.7545113765,0.287064,0.176619,0.0463047373,-59.6
,0.7318455235,0.156685,0.18029,0.0543247675,-61.6
,0.6992415657,0.06027,0.171512,0.0605754745,-63.02
,0.6833754686,0.00552,0.185494,0.0673782804,-70.42
,0.6641094935,0,0.200505,0.0658573309,-60.09
,0.6274954232,0,0.203008,0.0577424981,-57.76
,0.5776305466,0,0.212411,0.0456766141,-45.66
,0.5463342342,0,0.223213,0.0381055544,-40.19
,0.5318629588,0,0.227292,0.0352804127,-37.02
,0.5136431,0,0.226656,0.0240625018,-32.53
,0.5105047511,0,0.224105,0.0240467667,-33.09
,0.5368320112,0,0.223337,0.0274970652,-33.28
,0.607444861,0.00291,0.224254,0.0356875865,-33
,0.6954929823,0.055246,0.188512,0.0481672666,-32.64
,0.7471885625,0.15683,0.141875,0.0611744559,-32.66
,0.7648853631,0.280319,0.184057,0.0580769781,-36.9
,0.7806642838,0.410467,0.216348,0.0519344357,-49.91
,0.7952227356,0.511611,0.215109,0.0481822234,-75.06
,0.7941766193,0.576463,0.203165,0.0436197691,-82.26
,0.7879870979,0.607789,0.201165,0.0405169919,-78.58
,0.7761311132,0.602859,0.202024,0.0355550679,-77.17
,0.768285241,0.579121,0.198719,0.0333952187,-75.94
,0.7554703165,0.507898,0.18735,0.0314009052,-70.55
,0.7457065644,0.407419,0.172893,0.0309176479,-69.91
,0.7410862174,0.289178,0.16866,0.0330405148,-69.69
,0.7127539011,0.160592,0.158249,0.0387631673,-72.52
,0.6922674571,0.069411,0.146816,0.0432233282,-75.15
,0.6786679453,0.007447,0.167053,0.0480774365,-91.81
,0.6744834801,0,0.190423,0.0469921706,-79.9
,0.6292389504,0,0.201207,0.041201872,-78.62
,0.5780664284,0,0.203235,0.0325923205,-67.54
,0.5510417575,0,0.190746,0.0271900286,-47.94
,0.5282887281,0,0.168092,0.0251741629,-41.71
,0.5175660361,0,0.145798,0.0201328093,-35.57
,0.5074535786,0,0.131457,0.0195784296,-35.05
,0.5241042629,0,0.127324,0.02114774,-33.31
,0.5816406591,0.002951,0.130665,0.0269498062,-34.2
,0.6740475983,0.057939,0.121887,0.0330385043,-33.51
,0.7627059541,0.164803,0.088134,0.0416575543,-34.53
,0.79679191,0.293483,0.113073,0.042614603,-35.61
,0.802632726,0.415724,0.147273,0.0410921873,-49.55
,0.8327957458,0.520144,0.156596,0.0390223424,-67.91
,0.8431697324,0.586431,0.156735,0.035599733,-67.07
,0.8205910557,0.617068,0.15858,0.0331683167,-62.27
,0.8140528289,0.615708,0.161632,0.0285975646,-59.13
,0.8051608404,0.576038,0.165048,0.0270884444,-57.69
,0.7912997995,0.511164,0.167536,0.0252159519,-53.72
,0.7814488711,0.411556,0.172326,0.0258118907,-54.95
,0.7789207567,0.292867,0.171773,0.0263330408,-55
,0.7543370238,0.168203,0.165292,0.0296411273,-60.24
,0.7143230756,0.076584,0.142099,0.0315107458,-62.05
,0.6923546334,0.012835,0.148604,0.0342075035,-70.03
,0.6688170168,0,0.161962,0.0336941351,-58.95
,0.6355156482,0,0.164494,0.0307730925,-54.65
,0.5832098335,0,0.165629,0.0256224304,-45.37
,0.5564466917,0,0.167357,0.0225746486,-40
,0.5296835498,0,0.175507,0.0211877209,-37.53
,0.5136431,0,0.190659,0.0237221859,-33.98
,0.5070176968,0,0.210789,0.0230689686,-34.25
,0.5270682591,0,0.234637,0.0249180634,-33.29
,0.582599599,0.002723,0.242523,0.0317545505,-32
,0.677883358,0.060865,0.199773,0.0389287717,-31.92
,0.7570394909,0.169257,0.157714,0.0490844685,-33.15
,0.7817104001,0.30303,0.193304,0.0502121446,-35.51
,0.7981867318,0.432583,0.204332,0.0484183051,-46.76
,0.8163194142,0.54034,0.192411,0.045979438,-58.99
,0.8297445733,0.612725,0.171888,0.041946629,-62.65
,0.791910034,0.648861,0.157059,0.0390817278,-59.99
,0.7730799407,0.644518,0.146111,0.0336960794,-59.04
,0.7596547816,0.60915,0.136132,0.0319179058,-59.56
,0.7435271554,0.533984,0.128523,0.0297115762,-56.96
,0.7369017522,0.434619,0.122919,0.0304137618,-57.98
,0.7444860954,0.315575,0.120641,0.0310278251,-64.88
,0.7219945951,0.196048,0.112786,0.0349256937,-65.1
,0.6852933484,0.087064,0.091044,0.037128637,-69.46
,0.6623659663,0.016536,0.083409,0.0403061859,-80.99
,0.6449306948,0,0.079855,0.0397012916,-68
,0.6278441287,0,0.074924,0.0362594712,-71.71
,0.5724871415,0,0.076998,0.0301905236,-63.6
,0.5452881179,0,0.083083,0.0265993682,-48.09
,0.5113765147,0,0.088456,0.0249651723,-42.49
,0.4940284195,0,0.089066,0.0299658587,-37.06
,0.4753726789,0,0.08667,0.0299462633,-42.1
,0.4781623224,0,0.084768,0.0342430384,-39.44
,0.4894952489,0.003175,0.076142,0.0444429754,-38.36
,0.5379653038,0.068283,0.055291,0.059984349,-38.28
,0.5913172348,0.178092,0.027589,0.076182648,-39.07
,0.6349054137,0.307929,0.028311,0.0723252526,-39.01
,0.6572225612,0.439428,0.035438,0.064675734,-36
,0.6737860692,0.547902,0.035752,0.0600029753,-39.01
,0.6779705344,0.625049,0.030411,0.0543211944,-47.84
,0.6495510418,0.665091,0.022298,0.0504571996,-54.97
,0.637433528,0.669103,0.017195,0.0442779455,-54.91
,0.6220033127,0.636891,0.015633,0.0415882111,-54.35
,0.6193008456,0.565871,0.015865,0.0391046241,-50.1
,0.6209571964,0.464622,0.017985,0.0385028073,-47.65
,0.6214802546,0.33247,0.022734,0.0411464862,-49.68
,0.6032603958,0.180856,0.031086,0.0482731017,-50.68
,0.5882660622,0.066869,0.045905,0.0538274931,-54.8
,0.5810304245,0.007062,0.070222,0.0598724805,-61.01
,0.5832098335,0,0.101122,0.0585209617,-63.53
,0.5610670386,0,0.129451,0.0513101043,-54.98
,0.5190480342,0,0.145069,0.0405883346,-46.22
,0.4916746578,0,0.147004,0.0338606751,-40.93
,0.4636038706,0,0.142149,0.0313502484,-40.98
,0.4522709441,0,0.135076,0.0237221859,-39.1
,0.4337023799,0,0.131474,0.0230689686,-35.78
,0.4307383838,0,0.137826,0.0249180634,-35.23
,0.4387586087,0.002812,0.159588,0.0317545505,-33.96
,0.4665678668,0.058046,0.167612,0.0389287717,-34.32
,0.509981693,0.159009,0.159244,0.0490844685,-33.96
,0.5408421236,0.277595,0.276469,0.0502121446,-33.93
,0.569697498,0.410283,0.408741,0.0484183051,-34.36
,0.5934094674,0.522223,0.498126,0.045979438,-38.37
,0.6023014558,0.590688,0.542137,0.041946629,-36.88
,0.5812919536,0.609562,0.549035,0.0390817278,-44.72
,0.568477029,0.551775,0.536703,0.0336960794,-45.94
,0.5632464476,0.478587,0.512313,0.0319179058,-52.29
,0.5610670386,0.396891,0.470615,0.0297115762,-52
,0.5715282016,0.297954,0.411083,0.0304137618,-49.78
,0.5937581728,0.19633,0.358454,0.0310278251,-45.82
,0.6059628629,0.105827,0.299739,0.0349256937,-47.43
,0.5912300584,0.041505,0.259713,0.037128637,-49.98
,0.5891378258,0.002499,0.280806,0.0403061859,-54.92
,0.5832970099,0,0.306296,0.0397012916,-53.98
,0.5696103217,0,0.31272,0.0362594712,-50.13
,0.5274169645,0,0.290385,0.0301905236,-49.92
,0.501699939,0,0.262349,0.0265993682,-45.73
,0.4830441984,0,0.239267,0.0249651723,-47.14
,0.4739778572,0,0.219585,0.0237221859,-42.06
,0.4700549211,0,0.199058,0.0230689686,-39.9
,0.4939412431,0,0.180398,0.0249180634,-39.08
,0.5626362131,0.000821,0.154942,0.0317545505,-39.02
,0.6677709005,0.039513,0.104987,0.0389287717,-38.56
,0.7544242002,0.127371,0.072575,0.0490844685,-39.01
,0.8010635516,0.206923,0.070178,0.0502121446,-39.05
,0.8193705867,0.22987,0.075974,0.0484183051,-54.11
,0.8450004359,0.231647,0.08407,0.045979438,-66.7
,0.8610408857,0.226322,0.097589,0.041946629,-65.38
,0.8354110365,0.24622,0.112148,0.0390817278,-75.1
,0.8248626972,0.255109,0.108426,0.0336960794,-74.99
,0.8159707087,0.221194,0.082962,0.0319179058,-72.19
,0.8039403714,0.17606,0.059271,0.0297115762,-70.8
,0.7878999215,0.131913,0.05157,0.0304137618,-71.48
,0.7810129893,0.093161,0.055009,0.0310278251,-70.82
,0.7605265452,0.060784,0.065099,0.0349256937,-72.99
,0.7208613024,0.024102,0.080632,0.037128637,-69.24
,0.6900880481,0.000381,0.107,0.0403061859,-79.46
,0.6561764449,0,0.132589,0.0397012916,-66
,0.6199110801,0,0.151122,0.0362594712,-67
,0.5733589051,0,0.144488,0.0301905236,-50.94
,0.5468572923,0,0.134618,0.0265993682,-40.16
,0.5211402668,0,0.131102,0.0249651723,-40.05
,0.5094586348,0,0.131006,0.0299658587,-35.74
,0.5011768808,0,0.132659,0.0299462633,-37.49
,0.5165199198,0,0.131475,0.0342430384,-37.06
,0.5773690175,0.000478,0.125103,0.0444429754,-37.06
,0.67544242,0.024846,0.107759,0.059984349,-34.96
,0.7547729056,0.083889,0.097007,0.076182648,-37
,0.7980995554,0.153683,0.100166,0.0723252526,-38.14
,0.8166681196,0.213514,0.117414,0.064675734,-43.27
,0.8376776218,0.257811,0.141932,0.0600029753,-55.94
,0.8473541975,0.251074,0.154548,0.0543211944,-55.95
,0.8115247145,0.238211,0.159289,0.0504571996,-58.13
,0.8095196583,0.223602,0.162809,0.0442779455,-54.97
,0.8036788423,0.201629,0.164527,0.0415882111,-58.92
,0.8000174353,0.168958,0.169641,0.0391046241,-54.91
,0.7878999215,0.138415,0.178564,0.0385028073,-58.53
,0.7835411037,0.110419,0.182755,0.0411464862,-58.17
,0.7604393688,0.071089,0.174341,0.0482731017,-54.97
,0.7230407114,0.02867,0.169898,0.0538274931,-57.82
,0.7001133293,0.001651,0.205352,0.0598724805,-66.33
,0.6559149159,0,0.250858,0.0585209617,-58.91
,0.6232237817,0,0.278255,0.0513101043,-55.09
,0.5728358469,0,0.29181,0.0405883346,-43.53
,0.5447650597,0,0.299739,0.0338606751,-39.27
,0.5171301543,0,0.309888,0.0313502484,-39.04
,0.5068433441,0,0.324968,0.038063422,-36.34
,0.5014384099,0,0.344904,0.0380385314,-31.88
,0.5184377997,0,0.367902,0.0434964082,-31.35
,0.5769331357,0.001292,0.405002,0.0564526365,-31.74
,0.6758783018,0.045568,0.417975,0.0761936982,-31.35
,0.7449219772,0.143904,0.426346,0.0967692037,-31.34
,0.7813616947,0.264486,0.478114,0.0918694386,-31.34
,0.8016737861,0.382229,0.547637,0.0821528187,-36.09
,0.8157091797,0.497974,0.595419,0.0762173577,-46.97
,0.8215499956,0.565148,0.602012,0.0690002102,-49.97
,0.7960944992,0.593704,0.592922,0.0640920623,-46.27
,0.7828436928,0.573411,0.591558,0.0562430112,-46.9
,0.7816232238,0.520371,0.593005,0.0528264399,-43.96
,0.771685119,0.435399,0.59325,0.0496717223,-39.53
,0.7688954755,0.349452,0.581517,0.0489072787,-39.38
,0.7591317235,0.249245,0.547279,0.0522653492,-41.97
,0.7380350449,0.141361,0.482741,0.0613177638,-47.95
,0.6925289861,0.054925,0.421344,0.0683730977,-47.95
,0.6771859472,0.004142,0.395873,0.0760515999,-48.95
,0.6566123267,0,0.374168,0.074334865,-47
,0.6256647197,0,0.351564,0.0651754444,-44.62
,0.568477029,0,0.342852,0.0515563703,-39.05
,0.5370935402,0,0.341072,0.0430107203,-37.22
,0.5104175748,0,0.335576,0.0398219102,-34.57
,0.5033562898,0,0.326033,0.0337224717,-33.94
,0.4890593671,0,0.312009,0.0337004197,-34.34
,0.5105919275,0,0.295025,0.0385358519,-32.72
,0.5715282016,0.001626,0.266162,0.0500144846,-33.34
,0.6601865574,0.052352,0.214803,0.0675041731,-34.42
,0.727573882,0.148486,0.198791,0.0857331411,-34.9
,0.7632290123,0.263467,0.204783,0.0813921706,-36.03
,0.7821462819,0.382237,0.186218,0.0727836846,-41.88
,0.7980995554,0.478213,0.168025,0.0675251343,-51.84
,0.8100427164,0.544277,0.137677,0.0611310678,-51.78
,0.7884229797,0.571168,0.098341,0.0567826706,-50.99
,0.7818847529,0.562012,0.068143,0.0498287661,-55.62
,0.7762182896,0.511081,0.050078,0.0468018383,-54.26
,0.7663673612,0.422315,0.039745,0.0440069011,-51.4
,0.7565164327,0.316567,0.033896,0.0433296386,-50.94
,0.7542498474,0.209135,0.026279,0.0463047373,-50.93
,0.7319326999,0.112056,0.021207,0.0543247675,-51.97
,0.699328742,0.038613,0.017673,0.0605754745,-56.7
,0.677621829,0.002113,0.018091,0.0673782804,-54.46
,0.6606224392,0,0.018477,0.0658573309,-54.92
,0.6251416616,0,0.016538,0.0577424981,-51
,0.5721384361,0,0.013,0.0456766141,-39.94
,0.5446778834,0,0.008837,0.0381055544,-37.66
,0.5101560457,0,0.005575,0.0352804127,-38.62
,0.5030075843,0,0.004012,0.038063422,-34.95
,0.4915874815,0,0.004202,0.0380385314,-29.02
,0.5118995728,0,0.006509,0.0434964082,-29.58
,0.5732717287,0.000712,0.0101,0.0564526365,-27.58
,0.6601865574,0.042408,0.011567,0.0761936982,-26.78
,0.7402144538,0.139469,0.007029,0.0967692037,-29.02
,0.7693313573,0.253466,0.006385,0.0918694386,-30
,0.7904280359,0.354531,0.006478,0.0821528187,-36.3
,0.7976636736,0.444572,0.007315,0.0762173577,-45.91
,0.8052480167,0.508519,0.009325,0.0690002102,-50.91
,0.766803243,0.557274,0.012447,0.0640920623,-51.15
,0.7483218551,0.553693,0.015363,0.0562430112,-50.98
,0.7397785721,0.515856,0.0177,0.0528264399,-48.89
,0.72905588,0.443938,0.019548,0.0496717223,-45.91
,0.7230407114,0.35219,0.020297,0.0489072787,-45.12
,0.7199023625,0.238548,0.017099,0.0522653492,-44.95
,0.6982826258,0.128142,0.011144,0.0613177638,-44.96
,0.6599250283,0.041516,0.009221,0.0683730977,-46.96
,0.6397872897,0.001417,0.013337,0.0760515999,-48.39
,0.6216546073,0,0.019025,0.074334865,-40.84
,0.5968965217,0,0.022704,0.0651754444,-38.15
,0.5465957632,0,0.02091,0.0515563703,-36.28
,0.5150379217,0,0.017223,0.0430107203,-33
,0.4880132508,0,0.015025,0.0398219102,-27.57
,0.4728445646,0,0.016526,0.0237221859,-7.82
,0.4581989364,0,0.023316,0.0230689686,-10.38
,0.4598552872,0,0.036973,0.0249180634,-3.71
,0.4766803243,0.001152,0.05221,0.0317545505,7.62
,0.5233196757,0.053214,0.057867,0.0389287717,2.57
,0.5819021881,0.15527,0.043037,0.0490844685,-8.47
,0.6263621306,0.271476,0.077284,0.0502121446,-8.59
,0.6538226833,0.37948,0.10459,0.0484183051,-3.97
,0.6716938366,0.457346,0.116096,0.045979438,-8.69
,0.6784935925,0.489316,0.112266,0.041946629,-15.99
,0.6489408073,0.485217,0.113975,0.0390817278,-20.36
,0.6335105919,0.453496,0.131931,0.0336960794,-21
,0.6258390724,0.395055,0.151215,0.0319179058,-20.02
,0.6226135472,0.335831,0.162733,0.0297115762,-18.04
,0.6258390724,0.253168,0.165479,0.0304137618,-15.3
,0.6205213146,0.177162,0.152522,0.0310278251,-10.41
,0.6016912213,0.099906,0.130077,0.0349256937,-10.51
,0.5814663063,0.0311,0.121842,0.037128637,-13.79
,0.5798099555,0.000343,0.133545,0.0403061859,-13.69
,0.5610670386,0,0.141562,0.0397012916,-8.67
,0.541190829,0,0.140055,0.0362594712,-2.16
,0.4974282974,0,0.125853,0.0301905236,-2.93
,0.4758085607,0,0.106467,0.0265993682,-0.11
,0.4501787115,0,0.084363,0.0249651723,-8.31
,0.4385842559,0,0.063416,0.0217338438,12.05
,0.4221079243,0,0.049558,0.0211353779,18.07
,0.4235027461,0,0.042582,0.0228294855,36.1
,0.4270769767,0.00076,0.036968,0.0290929532,38.78
,0.4512248278,0.047445,0.027898,0.0356658468,26.87
,0.4940284195,0.146996,0.016202,0.0449703151,15.06
,0.5282015517,0.259469,0.018778,0.0460034719,12.1
,0.5612413913,0.377283,0.030652,0.0443599881,30.07
,0.5900095894,0.473589,0.04432,0.0421255416,4.02
,0.6016912213,0.536561,0.051401,0.0384307538,-0.1
,0.5860866533,0.556869,0.049364,0.0358059824,-10.6
,0.5737076105,0.532644,0.044163,0.0308717473,-13.49
,0.5558364572,0.457771,0.041461,0.0292426164,-13.67
,0.547990585,0.353683,0.039966,0.0272212165,-8.76
,0.5538314009,0.265553,0.038312,0.0278645465,-0.13
,0.563595153,0.173936,0.038253,0.0284271403,0.1
,0.5685642054,0.095967,0.041323,0.031998298,-0.08
,0.5638566821,0.032115,0.044806,0.0340165954,-8.67
,0.573097376,0.000823,0.048826,0.0369278091,-13.63
,0.5639438584,0,0.047,0.0363736157,-10.7
,0.5500828175,0,0.039847,0.0332202812,-8.98
,0.5093714585,0,0.035798,0.0276600196,-10.67
,0.4779007933,0,0.034235,0.0243698671,-9.94
,0.4561067039,0,0.035923,0.0228726458,-10.02
,0.4443378956,0,0.040561,0.0188639601,2.95
,0.4398919013,0,0.045182,0.0183445196,-0.04
,0.4647371633,0,0.047629,0.0198149259,9.92
,0.5313399006,0.000092,0.039047,0.0252513229,14.9
,0.6320285938,0.023583,0.025859,0.0309562871,16.09
,0.7155435446,0.082105,0.016171,0.0390321306,15.05
,0.7607008979,0.152974,0.014956,0.0399288623,51.49
,0.7752593497,0.210619,0.015193,0.0385023953,67.07
,0.7932176794,0.267925,0.01648,0.0365630002,67.09
,0.8048121349,0.317466,0.026123,0.0333560971,54.2
,0.7797925203,0.353566,0.041533,0.0310779183,3.08
,0.7751721733,0.361623,0.056516,0.026795233,-0.11
