class,label,source,target,conversion_factors,nominal_value,actual_value,fixed_costs,variable_costs,fixed,nominal_capacity,capacity_loss,inflow_conversion_factor,outflow_conversion_factor,initial_capacity,capacity_min,capacity_max,balanced
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
### TODOS,,,,,,,,,,,,,,,,,
Replace load (nominal value) with maximum of ENTSO-E load for all countries,,,,,,,,,,,,,,,,,
If time: replace solar and wind feedin for 2014 with real values from OPSD dataset,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
### GLOBAL RESOURCES,,,,,,,,,,,,,,,,,
LinearTransformer,BNA0213,GL_bus_gas,BNA0213,,,,,,,,,,,,,,
LinearTransformer,BNA0214,BNA0214,DE_bus_el,0.5625,234,,,1.5,,,,,,,,,
LinearTransformer,BNA0214,GL_bus_gas,BNA0214,,,,,,,,,,,,,,
LinearTransformer,BNA0220,BNA0220,DE_bus_el,0.54,100,,,1.5,,,,,,,,,
LinearTransformer,BNA0220,GL_bus_gas,BNA0220,,,,,,,,,,,,,,
LinearTransformer,BNA0221a,BNA0221a,DE_bus_el,0.3124,64.7,,,1.5,,,,,,,,,
LinearTransformer,BNA0221a,GL_bus_gas,BNA0221a,,,,,,,,,,,,,,
LinearTransformer,BNA0221b,BNA0221b,DE_bus_el,0.3124,66.7,,,1.5,,,,,,,,,
LinearTransformer,BNA0221b,GL_bus_gas,BNA0221b,,,,,,,,,,,,,,
LinearTransformer,BNA0221c,BNA0221c,DE_bus_el,0.3586,293,,,1.5,,,,,,,,,
LinearTransformer,BNA0221c,GL_bus_gas,BNA0221c,,,,,,,,,,,,,,
LinearTransformer,BNA0232c,BNA0232c,DE_bus_el,0.3586,4,,,1.5,,,,,,,,,
LinearTransformer,BNA0232c,GL_bus_gas,BNA0232c,,,,,,,,,,,,,,
LinearTransformer,BNA0233,BNA0233,DE_bus_el,0.3773,46.6,,,1.5,,,,,,,,,
LinearTransformer,BNA0233,GL_bus_gas,BNA0233,,,,,,,,,,,,,,
LinearTransformer,BNA0239,BNA0239,DE_bus_el,0.3956,321,,,1.5,,,,,,,,,
LinearTransformer,BNA0239,GL_bus_gas,BNA0239,,,,,,,,,,,,,,
LinearTransformer,BNA0243,BNA0243,DE_bus_el,0.3938,57,,,1.5,,,,,,,,,
LinearTransformer,BNA0243,GL_bus_gas,BNA0243,,,,,,,,,,,,,,
LinearTransformer,BNA0245a,BNA0245a,DE_bus_el,0.3553,50,,,1.5,,,,,,,,,
LinearTransformer,BNA0245a,GL_bus_gas,BNA0245a,,,,,,,,,,,,,,
LinearTransformer,BNA0245b,BNA0245b,DE_bus_el,0.3553,380,,,1.5,,,,,,,,,
LinearTransformer,BNA0245b,GL_bus_gas,BNA0245b,,,,,,,,,,,,,,
LinearTransformer,BNA0255,BNA0255,DE_bus_el,0.3806,11,,,1.5,,,,,,,,,
LinearTransformer,BNA0255,GL_bus_gas,BNA0255,,,,,,,,,,,,,,
LinearTransformer,BNA0256a,BNA0256a,DE_bus_el,0.54,76.5,,,1.5,,,,,,,,,
LinearTransformer,BNA0256a,GL_bus_gas,BNA0256a,,,,,,,,,,,,,,
LinearTransformer,BNA0256b,BNA0256b,DE_bus_el,0.603,32.6,,,1.5,,,,,,,,,
LinearTransformer,BNA0256b,GL_bus_gas,BNA0256b,,,,,,,,,,,,,,
LinearTransformer,BNA0261a,BNA0261a,DE_bus_el,0.5625,21.6,,,1.5,,,,,,,,,
LinearTransformer,BNA0261a,GL_bus_gas,BNA0261a,,,,,,,,,,,,,,
LinearTransformer,BNA0261c,BNA0261c,DE_bus_el,0.603,6.7,,,1.5,,,,,,,,,
LinearTransformer,BNA0261c,GL_bus_gas,BNA0261c,,,,,,,,,,,,,,
LinearTransformer,BNA0285,BNA0285,DE_bus_el,0.5625,70,,,1.5,,,,,,,,,
LinearTransformer,BNA0285,GL_bus_gas,BNA0285,,,,,,,,,,,,,,
LinearTransformer,BNA0286,BNA0286,DE_bus_el,0.3644,99,,,1.5,,,,,,,,,
LinearTransformer,BNA0286,GL_bus_gas,BNA0286,,,,,,,,,,,,,,
LinearTransformer,BNA0288,BNA0288,DE_bus_el,0.4185,56,,,1.5,,,,,,,,,
LinearTransformer,BNA0288,GL_bus_gas,BNA0288,,,,,,,,,,,,,,
LinearTransformer,BNA0293,BNA0293,DE_bus_el,0.531,60.1,,,1.5,,,,,,,,,
LinearTransformer,BNA0293,GL_bus_gas,BNA0293,,,,,,,,,,,,,,
LinearTransformer,BNA0343,BNA0343,DE_bus_el,0.3806,74,,,1.5,,,,,,,,,
LinearTransformer,BNA0343,GL_bus_gas,BNA0343,,,,,,,,,,,,,,
LinearTransformer,BNA0354,BNA0354,DE_bus_el,0.3828,18.8,,,1.5,,,,,,,,,
LinearTransformer,BNA0354,GL_bus_gas,BNA0354,,,,,,,,,,,,,,
LinearTransformer,BNA0360,BNA0360,DE_bus_el,0.3696,14.7,,,1.5,,,,,,,,,
LinearTransformer,BNA0360,GL_bus_gas,BNA0360,,,,,,,,,,,,,,
LinearTransformer,BNA0361,BNA0361,DE_bus_el,0.3894,40,,,1.5,,,,,,,,,
LinearTransformer,BNA0361,GL_bus_gas,BNA0361,,,,,,,,,,,,,,
LinearTransformer,BNA0374,BNA0374,DE_bus_el,0.3597,622,,,1.5,,,,,,,,,
LinearTransformer,BNA0374,GL_bus_gas,BNA0374,,,,,,,,,,,,,,
LinearTransformer,BNA0386,BNA0386,DE_bus_el,0.3784,22,,,1.5,,,,,,,,,
LinearTransformer,BNA0386,GL_bus_gas,BNA0386,,,,,,,,,,,,,,
LinearTransformer,BNA0389,BNA0389,DE_bus_el,0.558,230,,,1.5,,,,,,,,,
LinearTransformer,BNA0389,GL_bus_gas,BNA0389,,,,,,,,,,,,,,
LinearTransformer,BNA0392a,BNA0392a,DE_bus_el,0.3905,97,,,1.5,,,,,,,,,
LinearTransformer,BNA0392a,GL_bus_gas,BNA0392a,,,,,,,,,,,,,,
LinearTransformer,BNA0392b,BNA0392b,DE_bus_el,0.5985,54,,,1.5,,,,,,,,,
LinearTransformer,BNA0392b,GL_bus_gas,BNA0392b,,,,,,,,,,,,,,
LinearTransformer,BNA0400,BNA0400,DE_bus_el,0.5805,127,,,1.5,,,,,,,,,
LinearTransformer,BNA0400,GL_bus_gas,BNA0400,,,,,,,,,,,,,,
LinearTransformer,BNA0401,BNA0401,DE_bus_el,0.3762,22.5,,,1.5,,,,,,,,,
LinearTransformer,BNA0401,GL_bus_gas,BNA0401,,,,,,,,,,,,,,
LinearTransformer,BNA0410,BNA0410,DE_bus_el,0.576,417.1,,,1.5,,,,,,,,,
LinearTransformer,BNA0410,GL_bus_gas,BNA0410,,,,,,,,,,,,,,
LinearTransformer,BNA0411,BNA0411,DE_bus_el,0.576,420.9,,,1.5,,,,,,,,,
LinearTransformer,BNA0411,GL_bus_gas,BNA0411,,,,,,,,,,,,,,
LinearTransformer,BNA0418,BNA0418,DE_bus_el,0.5985,230,,,1.5,,,,,,,,,
LinearTransformer,BNA0418,GL_bus_gas,BNA0418,,,,,,,,,,,,,,
LinearTransformer,BNA0419,BNA0419,DE_bus_el,0.3575,102,,,1.5,,,,,,,,,
LinearTransformer,BNA0419,GL_bus_gas,BNA0419,,,,,,,,,,,,,,
LinearTransformer,BNA0442,BNA0442,DE_bus_el,0.5715,417,,,1.5,,,,,,,,,
LinearTransformer,BNA0442,GL_bus_gas,BNA0442,,,,,,,,,,,,,,
LinearTransformer,BNA0444,BNA0444,DE_bus_el,0.3915,109.5,,,1.5,,,,,,,,,
LinearTransformer,BNA0444,GL_bus_gas,BNA0444,,,,,,,,,,,,,,
LinearTransformer,BNA0497,BNA0497,DE_bus_el,0.4112,96.5,,,1.5,,,,,,,,,
LinearTransformer,BNA0497,GL_bus_gas,BNA0497,,,,,,,,,,,,,,
LinearTransformer,BNA0499,BNA0499,DE_bus_el,0.5535,86,,,1.5,,,,,,,,,
LinearTransformer,BNA0499,GL_bus_gas,BNA0499,,,,,,,,,,,,,,
LinearTransformer,BNA0504,BNA0504,DE_bus_el,0.522,182,,,1.5,,,,,,,,,
LinearTransformer,BNA0504,GL_bus_gas,BNA0504,,,,,,,,,,,,,,
LinearTransformer,BNA0510a,BNA0510a,DE_bus_el,0.3729,11.6,,,1.5,,,,,,,,,
LinearTransformer,BNA0510a,GL_bus_gas,BNA0510a,,,,,,,,,,,,,,
LinearTransformer,BNA0514,BNA0514,DE_bus_el,0.531,353,,,1.5,,,,,,,,,
LinearTransformer,BNA0514,GL_bus_gas,BNA0514,,,,,,,,,,,,,,
LinearTransformer,BNA0515,BNA0515,DE_bus_el,0.3674,37,,,1.5,,,,,,,,,
LinearTransformer,BNA0515,GL_bus_gas,BNA0515,,,,,,,,,,,,,,
LinearTransformer,BNA0521,BNA0521,DE_bus_el,0.3707,50,,,1.5,,,,,,,,,
LinearTransformer,BNA0521,GL_bus_gas,BNA0521,,,,,,,,,,,,,,
LinearTransformer,BNA0527,BNA0527,DE_bus_el,0.4004,31,,,1.5,,,,,,,,,
LinearTransformer,BNA0527,GL_bus_gas,BNA0527,,,,,,,,,,,,,,
LinearTransformer,BNA0531,BNA0531,DE_bus_el,0.45,201.5,,,1.5,,,,,,,,,
LinearTransformer,BNA0531,GL_bus_gas,BNA0531,,,,,,,,,,,,,,
LinearTransformer,BNA0544,BNA0544,DE_bus_el,0.513,35,,,1.5,,,,,,,,,
LinearTransformer,BNA0544,GL_bus_gas,BNA0544,,,,,,,,,,,,,,
LinearTransformer,BNA0545,BNA0545,DE_bus_el,0.576,413,,,1.5,,,,,,,,,
LinearTransformer,BNA0545,GL_bus_gas,BNA0545,,,,,,,,,,,,,,
LinearTransformer,BNA0546,BNA0546,DE_bus_el,0.558,108,,,1.5,,,,,,,,,
LinearTransformer,BNA0546,GL_bus_gas,BNA0546,,,,,,,,,,,,,,
LinearTransformer,BNA0548a,BNA0548a,DE_bus_el,0.567,800,,,1.5,,,,,,,,,
LinearTransformer,BNA0548a,GL_bus_gas,BNA0548a,,,,,,,,,,,,,,
LinearTransformer,BNA0548b,BNA0548b,DE_bus_el,0.5985,430,,,1.5,,,,,,,,,
LinearTransformer,BNA0548b,GL_bus_gas,BNA0548b,,,,,,,,,,,,,,
LinearTransformer,BNA0556a,BNA0556a,DE_bus_el,0.3894,25.8,,,1.5,,,,,,,,,
LinearTransformer,BNA0556a,GL_bus_gas,BNA0556a,,,,,,,,,,,,,,
LinearTransformer,BNA0556b,BNA0556b,DE_bus_el,0.4476,14,,,1.5,,,,,,,,,
LinearTransformer,BNA0556b,GL_bus_gas,BNA0556b,,,,,,,,,,,,,,
LinearTransformer,BNA0574,BNA0574,DE_bus_el,0.3553,500,,,1.5,,,,,,,,,
LinearTransformer,BNA0574,GL_bus_gas,BNA0574,,,,,,,,,,,,,,
LinearTransformer,BNA0588,BNA0588,DE_bus_el,0.585,167,,,1.5,,,,,,,,,
LinearTransformer,BNA0588,GL_bus_gas,BNA0588,,,,,,,,,,,,,,
LinearTransformer,BNA0592,BNA0592,DE_bus_el,0.531,52,,,1.5,,,,,,,,,
LinearTransformer,BNA0592,GL_bus_gas,BNA0592,,,,,,,,,,,,,,
LinearTransformer,BNA0593,BNA0593,DE_bus_el,0.513,35,,,1.5,,,,,,,,,
LinearTransformer,BNA0593,GL_bus_gas,BNA0593,,,,,,,,,,,,,,
LinearTransformer,BNA0594,BNA0594,DE_bus_el,0.513,35,,,1.5,,,,,,,,,
LinearTransformer,BNA0594,GL_bus_gas,BNA0594,,,,,,,,,,,,,,
LinearTransformer,BNA0595,BNA0595,DE_bus_el,0.513,37,,,1.5,,,,,,,,,
LinearTransformer,BNA0595,GL_bus_gas,BNA0595,,,,,,,,,,,,,,
LinearTransformer,BNA0600a,BNA0600a,DE_bus_el,0.3641,27,,,1.5,,,,,,,,,
LinearTransformer,BNA0600a,GL_bus_gas,BNA0600a,,,,,,,,,,,,,,
LinearTransformer,BNA0602,BNA0602,DE_bus_el,0.5895,116,,,1.5,,,,,,,,,
LinearTransformer,BNA0602,GL_bus_gas,BNA0602,,,,,,,,,,,,,,
LinearTransformer,BNA0603,BNA0603,DE_bus_el,0.5895,116,,,1.5,,,,,,,,,
LinearTransformer,BNA0603,GL_bus_gas,BNA0603,,,,,,,,,,,,,,
LinearTransformer,BNA0604,BNA0604,DE_bus_el,0.4185,359,,,1.5,,,,,,,,,
LinearTransformer,BNA0604,GL_bus_gas,BNA0604,,,,,,,,,,,,,,
LinearTransformer,BNA0605,BNA0605,DE_bus_el,0.423,359,,,1.5,,,,,,,,,
LinearTransformer,BNA0605,GL_bus_gas,BNA0605,,,,,,,,,,,,,,
LinearTransformer,BNA0606,BNA0606,DE_bus_el,0.585,887,,,1.5,,,,,,,,,
LinearTransformer,BNA0606,GL_bus_gas,BNA0606,,,,,,,,,,,,,,
LinearTransformer,BNA0614a,BNA0614a,DE_bus_el,0.3592,43,,,1.5,,,,,,,,,
LinearTransformer,BNA0614a,GL_bus_gas,BNA0614a,,,,,,,,,,,,,,
LinearTransformer,BNA0614b,BNA0614b,DE_bus_el,0.5625,490,,,1.5,,,,,,,,,
LinearTransformer,BNA0614b,GL_bus_gas,BNA0614b,,,,,,,,,,,,,,
LinearTransformer,BNA0615,BNA0615,DE_bus_el,0.5265,390,,,1.5,,,,,,,,,
LinearTransformer,BNA0615,GL_bus_gas,BNA0615,,,,,,,,,,,,,,
LinearTransformer,BNA0626,BNA0626,DE_bus_el,0.5445,434.2,,,1.5,,,,,,,,,
LinearTransformer,BNA0626,GL_bus_gas,BNA0626,,,,,,,,,,,,,,
LinearTransformer,BNA0627,BNA0627,DE_bus_el,0.4365,335,,,1.5,,,,,,,,,
LinearTransformer,BNA0627,GL_bus_gas,BNA0627,,,,,,,,,,,,,,
LinearTransformer,BNA0658,BNA0658,DE_bus_el,0.5535,61.1,,,1.5,,,,,,,,,
LinearTransformer,BNA0658,GL_bus_gas,BNA0658,,,,,,,,,,,,,,
LinearTransformer,BNA0659,BNA0659,DE_bus_el,0.5535,77.6,,,1.5,,,,,,,,,
LinearTransformer,BNA0659,GL_bus_gas,BNA0659,,,,,,,,,,,,,,
LinearTransformer,BNA0681,BNA0681,DE_bus_el,0.315,78.6,,,1.5,,,,,,,,,
LinearTransformer,BNA0681,GL_bus_gas,BNA0681,,,,,,,,,,,,,,
LinearTransformer,BNA0682,BNA0682,DE_bus_el,0.315,78.6,,,1.5,,,,,,,,,
LinearTransformer,BNA0682,GL_bus_gas,BNA0682,,,,,,,,,,,,,,
LinearTransformer,BNA0683a,BNA0683a,DE_bus_el,0.45,79.7,,,1.5,,,,,,,,,
LinearTransformer,BNA0683a,GL_bus_gas,BNA0683a,,,,,,,,,,,,,,
LinearTransformer,BNA0683b,BNA0683b,DE_bus_el,0.45,97.9,,,1.5,,,,,,,,,
LinearTransformer,BNA0683b,GL_bus_gas,BNA0683b,,,,,,,,,,,,,,
LinearTransformer,BNA0683c,BNA0683c,DE_bus_el,0.45,97.9,,,1.5,,,,,,,,,
LinearTransformer,BNA0683c,GL_bus_gas,BNA0683c,,,,,,,,,,,,,,
LinearTransformer,BNA0684a,BNA0684a,DE_bus_el,0.558,124.9,,,1.5,,,,,,,,,
LinearTransformer,BNA0684a,GL_bus_gas,BNA0684a,,,,,,,,,,,,,,
LinearTransformer,BNA0684b,BNA0684b,DE_bus_el,0.558,123.9,,,1.5,,,,,,,,,
LinearTransformer,BNA0684b,GL_bus_gas,BNA0684b,,,,,,,,,,,,,,
LinearTransformer,BNA0684c,BNA0684c,DE_bus_el,0.558,127.6,,,1.5,,,,,,,,,
LinearTransformer,BNA0684c,GL_bus_gas,BNA0684c,,,,,,,,,,,,,,
LinearTransformer,BNA0685,BNA0685,DE_bus_el,0.5625,100.2,,,1.5,,,,,,,,,
LinearTransformer,BNA0685,GL_bus_gas,BNA0685,,,,,,,,,,,,,,
LinearTransformer,BNA0688,BNA0688,DE_bus_el,0.5265,75,,,1.5,,,,,,,,,
LinearTransformer,BNA0688,GL_bus_gas,BNA0688,,,,,,,,,,,,,,
LinearTransformer,BNA0702,BNA0702,DE_bus_el,0.3806,25.4,,,1.5,,,,,,,,,
LinearTransformer,BNA0702,GL_bus_gas,BNA0702,,,,,,,,,,,,,,
LinearTransformer,BNA0734,BNA0734,DE_bus_el,0.3514,37.5,,,1.5,,,,,,,,,
LinearTransformer,BNA0734,GL_bus_gas,BNA0734,,,,,,,,,,,,,,
LinearTransformer,BNA0735,BNA0735,DE_bus_el,0.3514,37.5,,,1.5,,,,,,,,,
LinearTransformer,BNA0735,GL_bus_gas,BNA0735,,,,,,,,,,,,,,
LinearTransformer,BNA0736,BNA0736,DE_bus_el,0.3514,37.5,,,1.5,,,,,,,,,
LinearTransformer,BNA0736,GL_bus_gas,BNA0736,,,,,,,,,,,,,,
LinearTransformer,BNA0737,BNA0737,DE_bus_el,0.3514,37.5,,,1.5,,,,,,,,,
LinearTransformer,BNA0737,GL_bus_gas,BNA0737,,,,,,,,,,,,,,
LinearTransformer,BNA0738,BNA0738,DE_bus_el,0.3462,36.5,,,1.5,,,,,,,,,
LinearTransformer,BNA0738,GL_bus_gas,BNA0738,,,,,,,,,,,,,,
LinearTransformer,BNA0739,BNA0739,DE_bus_el,0.3462,36.5,,,1.5,,,,,,,,,
LinearTransformer,BNA0739,GL_bus_gas,BNA0739,,,,,,,,,,,,,,
LinearTransformer,BNA0740,BNA0740,DE_bus_el,0.3462,36.5,,,1.5,,,,,,,,,
LinearTransformer,BNA0740,GL_bus_gas,BNA0740,,,,,,,,,,,,,,
LinearTransformer,BNA0741,BNA0741,DE_bus_el,0.3462,36.5,,,1.5,,,,,,,,,
LinearTransformer,BNA0741,GL_bus_gas,BNA0741,,,,,,,,,,,,,,
LinearTransformer,BNA0742,BNA0742,DE_bus_el,0.5625,75,,,1.5,,,,,,,,,
LinearTransformer,BNA0742,GL_bus_gas,BNA0742,,,,,,,,,,,,,,
LinearTransformer,BNA0743,BNA0743,DE_bus_el,0.5625,75,,,1.5,,,,,,,,,
LinearTransformer,BNA0743,GL_bus_gas,BNA0743,,,,,,,,,,,,,,
LinearTransformer,BNA0744,BNA0744,DE_bus_el,0.4185,383,,,1.5,,,,,,,,,
LinearTransformer,BNA0744,GL_bus_gas,BNA0744,,,,,,,,,,,,,,
LinearTransformer,BNA0745,BNA0745,DE_bus_el,0.432,440,,,1.5,,,,,,,,,
LinearTransformer,BNA0745,GL_bus_gas,BNA0745,,,,,,,,,,,,,,
LinearTransformer,BNA0752,BNA0752,DE_bus_el,0.3542,23.1,,,1.5,,,,,,,,,
LinearTransformer,BNA0752,GL_bus_gas,BNA0752,,,,,,,,,,,,,,
LinearTransformer,BNA0753,BNA0753,DE_bus_el,0.3795,24.5,,,1.5,,,,,,,,,
LinearTransformer,BNA0753,GL_bus_gas,BNA0753,,,,,,,,,,,,,,
LinearTransformer,BNA0755a,BNA0755a,DE_bus_el,0.18,36,,,1.5,,,,,,,,,
LinearTransformer,BNA0755a,GL_bus_gas,BNA0755a,,,,,,,,,,,,,,
LinearTransformer,BNA0755b,BNA0755b,DE_bus_el,0.5175,64,,,1.5,,,,,,,,,
LinearTransformer,BNA0755b,GL_bus_gas,BNA0755b,,,,,,,,,,,,,,
LinearTransformer,BNA0799,BNA0799,DE_bus_el,0.3509,11.3,,,1.5,,,,,,,,,
LinearTransformer,BNA0799,GL_bus_gas,BNA0799,,,,,,,,,,,,,,
LinearTransformer,BNA0800,BNA0800,DE_bus_el,0.45,41.2,,,1.5,,,,,,,,,
LinearTransformer,BNA0800,GL_bus_gas,BNA0800,,,,,,,,,,,,,,
LinearTransformer,BNA0804a,BNA0804a,DE_bus_el,0.3432,35,,,1.5,,,,,,,,,
LinearTransformer,BNA0804a,GL_bus_gas,BNA0804a,,,,,,,,,,,,,,
LinearTransformer,BNA0804b,BNA0804b,DE_bus_el,0.3993,17.3,,,1.5,,,,,,,,,
LinearTransformer,BNA0804b,GL_bus_gas,BNA0804b,,,,,,,,,,,,,,
LinearTransformer,BNA0805,BNA0805,DE_bus_el,0.585,97.9,,,1.5,,,,,,,,,
LinearTransformer,BNA0805,GL_bus_gas,BNA0805,,,,,,,,,,,,,,
LinearTransformer,BNA0810,BNA0810,DE_bus_el,0.3124,65,,,1.5,,,,,,,,,
LinearTransformer,BNA0810,GL_bus_gas,BNA0810,,,,,,,,,,,,,,
LinearTransformer,BNA0811,BNA0811,DE_bus_el,0.3575,335,,,1.5,,,,,,,,,
LinearTransformer,BNA0811,GL_bus_gas,BNA0811,,,,,,,,,,,,,,
LinearTransformer,BNA0814,BNA0814,DE_bus_el,0.3806,81.8,,,1.5,,,,,,,,,
LinearTransformer,BNA0814,GL_bus_gas,BNA0814,,,,,,,,,,,,,,
LinearTransformer,BNA0832,BNA0832,DE_bus_el,0.4574,9.8,,,1.5,,,,,,,,,
LinearTransformer,BNA0832,GL_bus_gas,BNA0832,,,,,,,,,,,,,,
LinearTransformer,BNA0842a,BNA0842a,DE_bus_el,0.4574,9.8,,,1.5,,,,,,,,,
LinearTransformer,BNA0842a,GL_bus_gas,BNA0842a,,,,,,,,,,,,,,
LinearTransformer,BNA0842b,BNA0842b,DE_bus_el,0.4602,9.2,,,1.5,,,,,,,,,
LinearTransformer,BNA0842b,GL_bus_gas,BNA0842b,,,,,,,,,,,,,,
LinearTransformer,BNA0843,BNA0843,DE_bus_el,0.4588,4.3,,,1.5,,,,,,,,,
LinearTransformer,BNA0843,GL_bus_gas,BNA0843,,,,,,,,,,,,,,
LinearTransformer,BNA0848,BNA0848,DE_bus_el,0.522,108,,,1.5,,,,,,,,,
LinearTransformer,BNA0848,GL_bus_gas,BNA0848,,,,,,,,,,,,,,
LinearTransformer,BNA0856,BNA0856,DE_bus_el,0.3938,26.5,,,1.5,,,,,,,,,
LinearTransformer,BNA0856,GL_bus_gas,BNA0856,,,,,,,,,,,,,,
LinearTransformer,BNA0857,BNA0857,DE_bus_el,0.5355,112.1,,,1.5,,,,,,,,,
LinearTransformer,BNA0857,GL_bus_gas,BNA0857,,,,,,,,,,,,,,
LinearTransformer,BNA0861a,BNA0861a,DE_bus_el,0.594,75,,,1.5,,,,,,,,,
LinearTransformer,BNA0861a,GL_bus_gas,BNA0861a,,,,,,,,,,,,,,
LinearTransformer,BNA0893,BNA0893,DE_bus_el,0.513,122,,,1.5,,,,,,,,,
LinearTransformer,BNA0893,GL_bus_gas,BNA0893,,,,,,,,,,,,,,
LinearTransformer,BNA0896,BNA0896,DE_bus_el,0.3784,44.9,,,1.5,,,,,,,,,
LinearTransformer,BNA0896,GL_bus_gas,BNA0896,,,,,,,,,,,,,,
LinearTransformer,BNA0897,BNA0897,DE_bus_el,0.3784,23,,,1.5,,,,,,,,,
LinearTransformer,BNA0897,GL_bus_gas,BNA0897,,,,,,,,,,,,,,
LinearTransformer,BNA0913,BNA0913,DE_bus_el,0.5805,50,,,1.5,,,,,,,,,
LinearTransformer,BNA0913,GL_bus_gas,BNA0913,,,,,,,,,,,,,,
LinearTransformer,BNA0918a,BNA0918a,DE_bus_el,0.3542,190,,,1.5,,,,,,,,,
LinearTransformer,BNA0918a,GL_bus_gas,BNA0918a,,,,,,,,,,,,,,
LinearTransformer,BNA0918b,BNA0918b,DE_bus_el,0.603,173,,,1.5,,,,,,,,,
LinearTransformer,BNA0918b,GL_bus_gas,BNA0918b,,,,,,,,,,,,,,
LinearTransformer,BNA0922,BNA0922,DE_bus_el,0.522,132,,,1.5,,,,,,,,,
LinearTransformer,BNA0922,GL_bus_gas,BNA0922,,,,,,,,,,,,,,
LinearTransformer,BNA0933,BNA0933,DE_bus_el,0.3098,55,,,1.5,,,,,,,,,
LinearTransformer,BNA0933,GL_bus_gas,BNA0933,,,,,,,,,,,,,,
LinearTransformer,BNA0957,BNA0957,DE_bus_el,0.385,13.4,,,1.5,,,,,,,,,
LinearTransformer,BNA0957,GL_bus_gas,BNA0957,,,,,,,,,,,,,,
LinearTransformer,BNA0993,BNA0993,DE_bus_el,0.3564,415,,,1.5,,,,,,,,,
LinearTransformer,BNA0993,GL_bus_gas,BNA0993,,,,,,,,,,,,,,
LinearTransformer,BNA0994,BNA0994,DE_bus_el,0.585,846,,,1.5,,,,,,,,,
LinearTransformer,BNA0994,GL_bus_gas,BNA0994,,,,,,,,,,,,,,
LinearTransformer,BNA0995,BNA0995,DE_bus_el,0.5895,545,,,1.5,,,,,,,,,
LinearTransformer,BNA0995,GL_bus_gas,BNA0995,,,,,,,,,,,,,,
LinearTransformer,BNA1023,BNA1023,DE_bus_el,0.3956,272,,,1.5,,,,,,,,,
LinearTransformer,BNA1023,GL_bus_gas,BNA1023,,,,,,,,,,,,,,
LinearTransformer,BNA1024,BNA1024,DE_bus_el,0.3956,272,,,1.5,,,,,,,,,
LinearTransformer,BNA1024,GL_bus_gas,BNA1024,,,,,,,,,,,,,,
LinearTransformer,BNA1039,BNA1039,DE_bus_el,0.4185,55,,,1.5,,,,,,,,,
LinearTransformer,BNA1039,GL_bus_gas,BNA1039,,,,,,,,,,,,,,
LinearTransformer,BNA1040,BNA1040,DE_bus_el,0.4185,55,,,1.5,,,,,,,,,
LinearTransformer,BNA1040,GL_bus_gas,BNA1040,,,,,,,,,,,,,,
LinearTransformer,BNA1041,BNA1041,DE_bus_el,0.3098,55,,,1.5,,,,,,,,,
LinearTransformer,BNA1041,GL_bus_gas,BNA1041,,,,,,,,,,,,,,
LinearTransformer,BNA1042,BNA1042,DE_bus_el,0.3098,55,,,1.5,,,,,,,,,
LinearTransformer,BNA1042,GL_bus_gas,BNA1042,,,,,,,,,,,,,,
LinearTransformer,BNA1043,BNA1043,DE_bus_el,0.3553,355,,,1.5,,,,,,,,,
LinearTransformer,BNA1043,GL_bus_gas,BNA1043,,,,,,,,,,,,,,
LinearTransformer,BNA1044,BNA1044,DE_bus_el,0.4185,355,,,1.5,,,,,,,,,
LinearTransformer,BNA1044,GL_bus_gas,BNA1044,,,,,,,,,,,,,,
LinearTransformer,BNA1045,BNA1045,DE_bus_el,0.4185,355,,,1.5,,,,,,,,,
LinearTransformer,BNA1045,GL_bus_gas,BNA1045,,,,,,,,,,,,,,
LinearTransformer,BNA1046b,BNA1046b,DE_bus_el,0.3384,112,,,1.5,,,,,,,,,
LinearTransformer,BNA1046b,GL_bus_gas,BNA1046b,,,,,,,,,,,,,,
LinearTransformer,BNA1056,BNA1056,DE_bus_el,0.3916,25,,,1.5,,,,,,,,,
LinearTransformer,BNA1056,GL_bus_gas,BNA1056,,,,,,,,,,,,,,
LinearTransformer,BNA1074,BNA1074,DE_bus_el,0.3817,40,,,1.5,,,,,,,,,
LinearTransformer,BNA1074,GL_bus_gas,BNA1074,,,,,,,,,,,,,,
LinearTransformer,BNA1078,BNA1078,DE_bus_el,0.3938,59,,,1.5,,,,,,,,,
LinearTransformer,BNA1078,GL_bus_gas,BNA1078,,,,,,,,,,,,,,
LinearTransformer,BNA1082,BNA1082,DE_bus_el,0.5625,82,,,1.5,,,,,,,,,
LinearTransformer,BNA1082,GL_bus_gas,BNA1082,,,,,,,,,,,,,,
LinearTransformer,BNA1085,BNA1085,DE_bus_el,0.4095,23,,,1.5,,,,,,,,,
LinearTransformer,BNA1085,GL_bus_gas,BNA1085,,,,,,,,,,,,,,
LinearTransformer,BNA1086,BNA1086,DE_bus_el,0.5085,25,,,1.5,,,,,,,,,
LinearTransformer,BNA1086,GL_bus_gas,BNA1086,,,,,,,,,,,,,,
LinearTransformer,BNA1087,BNA1087,DE_bus_el,0.5805,29.5,,,1.5,,,,,,,,,
LinearTransformer,BNA1087,GL_bus_gas,BNA1087,,,,,,,,,,,,,,
