class,Sink,Source,Source,LinearTransformer,LinearTransformer
label,demand1,solar1,wind1,chp1,chp1
source,bus_el1,solar1,wind1,chp1,chp1
target,demand1,bus_el1,bus_el1,bus_el1,bus_th1
attribute,actual_value,actual_value,actual_value,max,max
,0.8601146901,0.0034806455,0.0761840715,0.97,0.99
,0.8244265495,0,0.0906907484,0.97,0.99
,0.7292581747,0,0.1123066577,0.97,0.99
,0.6526354319,0,0.1265251225,0.97,0.99
,0.5575280625,0,0.1273897589,0.97,0.99
,0.4978038067,0,0.1463156883,0.97,0.99
,0.4576622743,0,0.1658180421,0.97,0.99
,0.4325280625,0,0.1831107695,0.97,0.99
,0.4328330893,0,0.1892592948,0.97,0.99
,0.4535139092,0,0.1955999616,0.97,0.99
,0.5216569058,0,0.1829186281,0.97,0.99
,0.6770985847,0,0.1704294361,0.97,0.99
,0.7751342118,0.0149773231,0.1712940724,0.97,0.99
,0.7798926306,0.0940829026,0.1521760015,0.97,0.99
,0.7290751586,0.2128467461,0.1471803247,0.97,0.99
,0.6731332357,0.354920367,0.1393025267,0.97,0.99
,0.6204245974,0.474106107,0.1649534057,0.97,0.99
,0.5680209858,0.5192490244,0.1814775675,0.97,0.99
,0.5662518302,0.5122877334,0.1791718705,0.97,0.99
,0.5878477306,0.4311781458,0.1804207897,0.97,0.99
,0.6153611518,0.3326653307,0.1906042848,0.97,0.99
,0.6530014641,0.2344689379,0.1890671534,0.97,0.99
,0.7307223036,0.1280455648,0.1577481026,0.97,0.99
,0.7861761835,0.0392363675,0.1622634259,0.97,0.99
,0.8241215227,0.0024259044,0.1481410318,0.97,0.99
,0.7922767204,0,0.1490056682,0.97,0.99
,0.7004026354,0,0.1552502642,0.97,0.99
,0.6268301611,0,0.1695647997,0.97,0.99
,0.5374572962,0,0.1776347392,0.97,0.99
,0.4743167399,0,0.1961763858,0.97,0.99
,0.4386285993,0,0.2130848304,0.97,0.99
,0.4198389458,0,0.1967528101,0.97,0.99
,0.428806735,0,0.1795561533,0.97,0.99
,0.4489385066,0,0.1681237391,0.97,0.99
,0.5158613958,0,0.1683158805,0.97,0.99
,0.6691678868,0,0.1725429916,0.97,0.99
,0.782454856,0.0059065499,0.1658180421,0.97,0.99
,0.8184480234,0.0442991246,0.1611105774,0.97,0.99
,0.8042947779,0.0950321696,0.1681237391,0.97,0.99
,0.8013665203,0.1442885772,0.1646651936,0.97,0.99
,0.7803196681,0.1890095981,0.164857335,0.97,0.99
,0.7235846755,0.2240270014,0.1832068402,0.97,0.99
,0.667215715,0.2440670815,0.1966567394,0.97,0.99
,0.6234748658,0.2541925957,0.2102987799,0.97,0.99
,0.6241459248,0.224659846,0.1874339514,0.97,0.99
,0.6545876037,0.1658052948,0.1707176482,0.97,0.99
,0.7151659346,0.0880708786,0.1485253146,0.97,0.99
,0.76738653,0.0265794747,0.1400710923,0.97,0.99
,0.802647633,0.0015821116,0.1352675569,0.97,0.99
,0.7673255246,0,0.1303679508,0.97,0.99
,0.6824060517,0,0.1242194255,0.97,0.99
,0.6318326013,0,0.1132673648,0.97,0.99
,0.5544167887,0,0.0969353444,0.97,0.99
,0.4928013665,0,0.0930925161,0.97,0.99
,0.457784285,0,0.093765011,0.97,0.99
,0.4372864812,0,0.0890575464,0.97,0.99
,0.4312469497,0,0.0935728696,0.97,0.99
,0.4357003416,0,0.0953021424,0.97,0.99
,0.4521107857,0,0.0839657988,0.97,0.99
,0.4928013665,0,0.0690748391,0.97,0.99
,0.5436798438,0.0114966776,0.0656162936,0.97,0.99
,0.5783308931,0.079527476,0.0645595158,0.97,0.99
,0.5755246462,0.1843687375,0.0499567682,0.97,0.99
,0.5408735969,0.3000738319,0.0393889903,0.97,0.99
,0.5040873597,0.3919417783,0.0403496974,0.97,0.99
,0.4954856027,0.3913089337,0.0455375156,0.97,0.99
,0.4516837482,0.3934184158,0.0520703238,0.97,0.99
,0.4407637872,0.3743276026,0.0645595158,0.97,0.99
,0.4493045388,0.3345638646,0.0684023441,0.97,0.99
,0.4820644217,0.2636852653,0.0646555865,0.97,0.99
,0.5492923377,0.1593713743,0.0569699299,0.97,0.99
,0.6330527086,0.0517877861,0.0476510712,0.97,0.99
,0.6797828209,0.0023204303,0.0636948794,0.97,0.99
,0.6443387018,0,0.085887213,0.97,0.99
,0.5635065886,0,0.1031799404,0.97,0.99
,0.5228160078,0,0.1236430012,0.97,0.99
,0.4653489507,0,0.127005476,0.97,0.99
,0.4106881406,0,0.1327697185,0.97,0.99
,0.3755490483,0,0.1366125468,0.97,0.99
,0.3590165935,0,0.123066577,0.97,0.99
,0.3464494876,0,0.1260447689,0.97,0.99
,0.35181796,0,0.1189355366,0.97,0.99
,0.3612737921,0,0.1264290518,0.97,0.99
,0.3703025866,0,0.1479488904,0.97,0.99
,0.3898243045,0.0149773231,0.1568834662,0.97,0.99
,0.4012933138,0.0916569982,0.1499663753,0.97,0.99
,0.3883601757,0.2139014872,0.1541934864,0.97,0.99
,0.3667642753,0.3621980804,0.1820539917,0.97,0.99
,0.3569424109,0.4750553739,0.2258622346,0.97,0.99
,0.3406539776,0.5197763949,0.2504563359,0.97,0.99
,0.3207052221,0.5041662272,0.2786050533,0.97,0.99
,0.302647633,0.4611327919,0.2676529926,0.97,0.99
,0.3088091752,0.387722814,0.2955134979,0.97,0.99
,0.3418740849,0.2778187955,0.3242386396,0.97,0.99
,0.4198389458,0.1556797806,0.3350946296,0.97,0.99
,0.4912762323,0.0511549415,0.3276011144,0.97,0.99
,0.5384943875,0.0023204303,0.3623787107,0.97,0.99
,0.5304416789,0,0.3905274282,0.97,0.99
,0.4907881894,0,0.4148333173,0.97,0.99
,0.4759028795,0,0.4222307618,0.97,0.99
,0.4265495364,0,0.4399077721,0.97,0.99
,0.3934846266,0,0.4390431357,0.97,0.99
,0.3767691557,0,0.4300124892,0.97,0.99
,0.373840898,0,0.3949466808,0.97,0.99
,0.3817715959,0,0.3441252762,0.97,0.99
,0.4094070278,0,0.3064655587,0.97,0.99
,0.4839555881,0,0.2608319723,0.97,0.99
,0.6287823328,0,0.2561245076,0.97,0.99
,0.7201683748,0.0076996097,0.2656355077,0.97,0.99
,0.7410932162,0.066554161,0.2426746085,0.97,0.99
,0.7005246462,0.1711844742,0.2501681237,0.97,0.99
,0.6564787701,0.2989136167,0.2745700836,0.97,0.99
,0.6456808199,0.3670498893,0.2923431646,0.97,0.99
,0.6414714495,0.3546039447,0.2939763666,0.97,0.99
,0.6252440215,0.3629363991,0.3276971851,0.97,0.99
,0.6098096633,0.3508068769,0.3254875588,0.97,0.99
,0.6074304539,0.3097774496,0.3198193871,0.97,0.99
,0.6178623719,0.2317266111,0.288596407,0.97,0.99
,0.6728892143,0.1349013817,0.2743779422,0.97,0.99
,0.7363347975,0.0401856344,0.2540109521,0.97,0.99
,0.7874572962,0.0014766375,0.2379671438,0.97,0.99
,0.7649463153,0,0.2085695072,0.97,0.99
,0.6955832113,0,0.1756172543,0.97,0.99
,0.6268911664,0,0.1600537996,0.97,0.99
,0.5541117618,0,0.1383418196,0.97,0.99
,0.4982918497,0,0.127677971,0.97,0.99
,0.4735846755,0,0.1024113748,0.97,0.99
,0.4751098097,0,0.0939571525,0.97,0.99
,0.4829795022,0,0.0916514555,0.97,0.99
,0.5118350415,0,0.0783936978,0.97,0.99
,0.5845534407,0,0.0638870208,0.97,0.99
,0.7440214739,0,0.0614852531,0.97,0.99
,0.8322352367,0.0104419365,0.0633105966,0.97,0.99
,0.8285139092,0.0952431178,0.0589874147,0.97,0.99
,0.7467057101,0.2506064761,0.0543760208,0.97,0.99
,0.6866764275,0.4010125514,0.0505331924,0.97,0.99
,0.6531234749,0.5177723869,0.0557210107,0.97,0.99
,0.6059053197,0.6106950744,0.0688826977,0.97,0.99
,0.5660688141,0.6485602785,0.0798347584,0.97,0.99
,0.5446559297,0.6181837359,0.0976078394,0.97,0.99
,0.5494753538,0.5303238055,0.0930925161,0.97,0.99
,0.5945583211,0.3935238899,0.0803151119,0.97,0.99
,0.6957662274,0.2208627782,0.0555288692,0.97,0.99
,0.8065519766,0.0599092923,0.0347775963,0.97,0.99
,0.8868960469,0.0015821116,0.024690172,0.97,0.99
,0.8489507077,0,0.0271880104,0.97,0.99
,0.7672035139,0,0.0293976367,0.97,0.99
,0.6959492435,0,0.0317994044,0.97,0.99
,0.5954734017,0,0.0464982227,0.97,0.99
,0.5192166911,0,0.0432318186,0.97,0.99
,0.4845656418,0,0.0495724853,0.97,0.99
,0.4748047828,0,0.0550485157,0.97,0.99
,0.4788311371,0,0.0603324046,0.97,0.99
,0.4958516349,0,0.0600441925,0.97,0.99
,0.5777818448,0,0.0597559804,0.97,0.99
,0.7324914592,0,0.0614852531,0.97,0.99
,0.8300390434,0.0122349963,0.071092324,0.97,0.99
,0.8213762811,0.0985128151,0.0688826977,0.97,0.99
,0.7589677892,0.2391097985,0.0502449803,0.97,0.99
,0.7169350903,0.3839257462,0.0422711115,0.97,0.99
,0.6875305027,0.4915093345,0.041118263,0.97,0.99
,0.6368960469,0.5528952642,0.0421750408,0.97,0.99
,0.6179843826,0.5455120768,0.0566817177,0.97,0.99
,0.6132259639,0.4978377808,0.0651359401,0.97,0.99
,0.6373230844,0.3937348381,0.0699394755,0.97,0.99
,0.678806735,0.266427592,0.0684023441,0.97,0.99
,0.7446315276,0.1360615969,0.0767604957,0.97,0.99
,0.8181429966,0.0309039131,0.0840618695,0.97,0.99
,0.8592606149,0.0006328446,0.0833893746,0.97,0.99
,0.79636408,0,0.1215294457,0.97,0.99
,0.7212054661,0,0.1341147084,0.97,0.99
,0.6480600293,0,0.1598616582,0.97,0.99
,0.5388604197,0,0.16552983,0.97,0.99
,0.475658858,0,0.1794600826,0.97,0.99
,0.4342362128,0,0.1830146988,0.97,0.99
,0.4304538799,0,0.1910846383,0.97,0.99
,0.4300878477,0,0.205014891,0.97,0.99
,0.4435090288,0,0.2132769719,0.97,0.99
,0.4922523182,0,0.2133730426,0.97,0.99
,0.6433016105,0,0.2467095782,0.97,0.99
,0.7316983895,0.0051682312,0.2715918916,0.97,0.99
,0.7718399219,0.0464086067,0.2502641944,0.97,0.99
,0.7567715959,0.1105368632,0.2269190124,0.97,0.99
,0.7492679356,0.1852125303,0.210586992,0.97,0.99
,0.7351756955,0.272334142,0.1862811029,0.97,0.99
,0.696193265,0.3235945575,0.1656259007,0.97,0.99
,0.6871644705,0.3327708048,0.1209530214,0.97,0.99
,0.6789287457,0.3229617129,0.0872322029,0.97,0.99
,0.6864934114,0.2995464613,0.0613891824,0.97,0.99
,0.7143728648,0.2321485075,0.0372754347,0.97,0.99
,0.7811737433,0.1261470309,0.0288212124,0.97,0.99
,0.8439482674,0.0320641283,0.0276683639,0.97,0.99
,0.8893362616,0.0008437928,0.0257469498,0.97,0.99
,0.8383967789,0,0.0306465559,0.97,0.99
,0.7590287945,0,0.040157556,0.97,0.99
,0.6898487067,0,0.04342396,0.97,0.99
,0.5989507077,0,0.0390047075,0.97,0.99
,0.5316617862,0,0.0326640407,0.97,0.99
,0.5050024402,0,0.0250744548,0.97,0.99
,0.4973157638,0,0.025650879,0.97,0.99
,0.5077476818,0,0.0241137477,0.97,0.99
,0.5341630063,0,0.0352579499,0.97,0.99
,0.5945583211,0,0.0431357479,0.97,0.99
,0.748840898,0,0.042463253,0.97,0.99
,0.8366276232,0.0065393946,0.0484196369,0.97,0.99
,0.835590532,0.0772070457,0.0441925257,0.97,0.99
,0.7684236213,0.2170657104,0.0292054952,0.97,0.99
,0.6968643241,0.3655732518,0.0195023537,0.97,0.99
,0.6391532455,0.5029005379,0.0215198386,0.97,0.99
,0.5891898487,0.5643919418,0.0237294649,0.97,0.99
,0.5617374329,0.5581689695,0.0231530406,0.97,0.99
,0.5518545632,0.5147136378,0.0265155154,0.97,0.99
,0.5499023914,0.4584959392,0.0322797579,0.97,0.99
,0.5923621279,0.3477481278,0.0321836872,0.97,0.99
,0.6968643241,0.1930176142,0.0249783841,0.97,0.99
,0.7905075647,0.0488345111,0.0183495052,0.97,0.99
,0.8488897023,0.0010547411,0.0242098184,0.97,0.99
,0.7967301122,0,0.0343933135,0.97,0.99
,0.7225475842,0,0.0360265155,0.97,0.99
,0.6655075647,0,0.0421750408,0.97,0.99
,0.5876037091,0,0.0418868287,0.97,0.99
,0.5181795998,0,0.0418868287,0.97,0.99
,0.4729136164,0,0.0359304448,0.97,0.99
,0.45363592,0,0.0366990105,0.97,0.99
,0.4572962421,0,0.0365068691,0.97,0.99
,0.4594924353,0,0.0386204246,0.97,0.99
,0.472181552,0,0.0397732731,0.97,0.99
,0.509272816,0,0.0393889903,0.97,0.99
,0.544533919,0.0118130999,0.0441925257,0.97,0.99
,0.5323938507,0.1288893577,0.0508214046,0.97,0.99
,0.457784285,0.352916359,0.0470746469,0.97,0.99
,0.3901293314,0.5759940935,0.0268037275,0.97,0.99
,0.3430941923,0.7303027107,0.037179364,0.97,0.99
,0.3107003416,0.7949583377,0.048035354,0.97,0.99
,0.2964860908,0.7859930387,0.0563935056,0.97,0.99
,0.284102001,0.7339943044,0.0635988087,0.97,0.99
,0.3057589068,0.6110114967,0.0753194351,0.97,0.99
,0.3609077599,0.430439827,0.08819291,0.97,0.99
,0.474011713,0.2172766586,0.1063502738,0.97,0.99
,0.5752806247,0.0459867103,0.1273897589,0.97,0.99
,0.5893728648,0.0006328446,0.2209626285,0.97,0.99
,0.512750122,0,0.2999327505,0.97,0.99
,0.4394826745,0,0.3299068114,0.97,0.99
,0.4208760371,0,0.3347103468,0.97,0.99
,0.3656661786,0,0.3339417812,0.97,0.99
,0.3220473402,0,0.3358631953,0.97,0.99
,0.3018545632,0,0.3374963973,0.97,0.99
,0.2913616398,0,0.334326064,0.97,0.99
,0.2944119082,0,0.332020367,0.97,0.99
,0.2951439727,0,0.3402824479,0.97,0.99
,0.3010614934,0,0.3483523874,0.97,0.99
,0.3099072718,0,0.3753482563,0.97,0.99
,0.3263787213,0.0078050839,0.3740032664,0.97,0.99
,0.3264397267,0.0923953169,0.3484484581,0.97,0.99
,0.3045387994,0.2655837992,0.3263521952,0.97,0.99
,0.2630551489,0.4820166649,0.3865885292,0.97,0.99
,0.2407881894,0.6417044616,0.5178211163,0.97,0.99
,0.2231576379,0.7281932286,0.6366605822,0.97,0.99
,0.2018057589,0.7436979222,0.6680757037,0.97,0.99
,0.1966203026,0.701824702,0.6578922087,0.97,0.99
,0.2041239629,0.5851703407,0.6444423095,0.97,0.99
,0.2331625183,0.412509229,0.6643289461,0.97,0.99
,0.3175329429,0.2066237739,0.6056297435,0.97,0.99
,0.4186798438,0.0450374433,0.5112883082,0.97,0.99
,0.4838335774,0.0004218964,0.4734364492,0.97,0.99
,0.4652879453,0,0.4699779037,0.97,0.99
,0.4349072718,0,0.4930348737,0.97,0.99
,0.4371644705,0,0.4961091363,0.97,0.99
,0.3866520254,0,0.4718993179,0.97,0.99
,0.3599926794,0,0.437313863,0.97,0.99
,0.3414470473,0,0.4098376405,0.97,0.99
,0.3433382138,0,0.388606014,0.97,0.99
,0.3527330405,0,0.3695840138,0.97,0.99
,0.3846998536,0,0.3443174176,0.97,0.99
,0.4505246462,0,0.3540205591,0.97,0.99
,0.5974865788,0,0.3611297915,0.97,0.99
,0.6798438263,0.0078050839,0.3541166298,0.97,0.99
,0.6576378721,0.10737264,0.3232779326,0.97,0.99
,0.5670449,0.3171606371,0.2824478816,0.97,0.99
,0.4945095168,0.5237844109,0.3219329426,0.97,0.99
,0.4731576379,0.6408606687,0.449803055,0.97,0.99
,0.4710834553,0.6697605738,0.5012969546,0.97,0.99
,0.4880429478,0.6376964455,0.508406187,0.97,0.99
,0.4992679356,0.5597510811,0.4972619848,0.97,0.99
,0.5286725232,0.4499525367,0.492266308,0.97,0.99
,0.5596632504,0.2974369792,0.4912095302,0.97,0.99
,0.6229868228,0.1422845691,0.4475934288,0.97,0.99
,0.6910078087,0.0295327497,0.346815256,0.97,0.99
,0.7456076135,0.0004218964,0.3193390335,0.97,0.99
,0.6935090288,0,0.3266404073,0.97,0.99
,0.6187774524,0,0.3337496397,0.97,0.99
,0.5676549536,0,0.346815256,0.97,0.99
,0.4954245974,0,0.3278893265,0.97,0.99
,0.4584553441,0,0.2978191949,0.97,0.99
,0.4303318692,0,0.2966663464,0.97,0.99
,0.42136408,0,0.2960899222,0.97,0.99
,0.4303928746,0,0.2787971947,0.97,0.99
,0.4530258663,0,0.2640983764,0.97,0.99
,0.5203757931,0,0.2547795177,0.97,0.99
,0.6636774036,0,0.2578537804,0.97,0.99
,0.7506100537,0.0048518089,0.2508406187,0.97,0.99
,0.7610419717,0.0708785993,0.2002113556,0.97,0.99
,0.7007076623,0.2293007067,0.1492938803,0.97,0.99
,0.626159102,0.4022782407,0.1531367086,0.97,0.99
,0.5542947779,0.5353865626,0.2224997598,0.97,0.99
,0.5098828697,0.606370636,0.304063791,0.97,0.99
,0.4878599317,0.6253559751,0.3452781247,0.97,0.99
,0.4864568082,0.5870688746,0.2993563263,0.97,0.99
,0.5075646657,0.4882396372,0.2868671342,0.97,0.99
,0.5494753538,0.3363569244,0.2828321645,0.97,0.99
,0.6247559785,0.1663326653,0.261600538,0.97,0.99
,0.7292581747,0.0347009809,0.2230761841,0.97,0.99
,0.7794045876,0.0003164223,0.2850417908,0.97,0.99
,0.7026598341,0,0.3317321549,0.97,0.99
,0.6153611518,0,0.3483523874,0.97,0.99
,0.5562469497,0,0.3406667307,0.97,0.99
,0.483772572,0,0.342203862,0.97,0.99
,0.4453391898,0,0.3230857911,0.97,0.99
,0.4216691069,0,0.2991641848,0.97,0.99
,0.412579307,0,0.2886924777,0.97,0.99
,0.4139824305,0,0.2934960131,0.97,0.99
,0.4316739873,0,0.3038716495,0.97,0.99
,0.4857247438,0,0.310308387,0.97,0.99
,0.6153611518,0,0.3226054376,0.97,0.99
,0.6897266959,0.0086488767,0.3470073974,0.97,0.99
,0.6584919473,0.1289948318,0.3193390335,0.97,0.99
,0.5565519766,0.3732728615,0.2891728312,0.97,0.99
,0.4692532943,0.6131209788,0.312614084,0.97,0.99
,0.406783797,0.7767113174,0.420213277,0.97,0.99
,0.3732308443,0.8563442675,0.5141704294,0.97,0.99
,0.3572474378,0.8680518933,0.5962148141,0.97,0.99
,0.3554782821,0.8155257884,0.5816120665,0.97,0.99
,0.3833577355,0.682944837,0.5645114804,0.97,0.99
,0.4354563202,0.4786414935,0.5600922279,0.97,0.99
,0.52897755,0.2304609218,0.5110961668,0.97,0.99
,0.6200585652,0.0408184791,0.4336631761,0.97,0.99
,0.6755124451,0.0003164223,0.4606590451,0.97,0.99
,0.617557345,0,0.4794889038,0.97,0.99
,0.5497803807,0,0.5168604093,0.97,0.99
,0.5103709126,0,0.5068690556,0.97,0.99
,0.446681308,0,0.5297338841,0.97,0.99
,0.3949487555,0,0.5245460659,0.97,0.99
,0.3618838458,0,0.5143625709,0.97,0.99
,0.3399219131,0,0.4951484292,0.97,0.99
,0.338579795,0,0.4642136613,0.97,0.99
,0.331625183,0,0.4674800653,0.97,0.99
,0.3253416301,0,0.4863099241,0.97,0.99
,0.2975841874,0,0.5099433183,0.97,0.99
,0.3088091752,0.0090707731,0.5104236718,0.97,0.99
,0.2853831137,0.1394367683,0.4766067826,0.97,0.99
,0.2451195705,0.396582639,0.4616197521,0.97,0.99
,0.2236456808,0.6374854973,0.4961091363,0.97,0.99
,0.2193142997,0.8035017403,0.5962148141,0.97,0.99
,0.2055270864,0.8859824913,0.6677874916,0.97,0.99
,0.193204002,0.8892521886,0.7056393506,0.97,0.99
,0.1938140556,0.8152093661,0.6913248151,0.97,0.99
,0.2035139092,0.660056956,0.6805648958,0.97,0.99
,0.2398731088,0.4432021939,0.6723028149,0.97,0.99
,0.3272327965,0.2048307141,0.6448265924,0.97,0.99
,0.418374817,0.0351228773,0.6398309156,0.97,0.99
,0.4787701318,0.0002109482,0.6993947545,0.97,0.99
,0.4500366032,0,0.7697185128,0.97,0.99
,0.4173377257,0,0.7806705735,0.97,0.99
,0.3992191313,0,0.7357094822,0.97,0.99
,0.3524280137,0,0.6996829667,0.97,0.99
,0.3195461201,0,0.6414641176,0.97,0.99
,0.29636408,0,0.5783456624,0.97,0.99
,0.2862981942,0,0.5583629551,0.97,0.99
,0.2885553929,0,0.5246421366,0.97,0.99
,0.3044167887,0,0.4967816313,0.97,0.99
,0.3563933626,0,0.4938034393,0.97,0.99
,0.4601634944,0,0.4811221059,0.97,0.99
,0.5272693997,0.0092817213,0.4554712268,0.97,0.99
,0.5332479258,0.0794220019,0.4284753579,0.97,0.99
,0.5098828697,0.1985022677,0.3833221251,0.97,0.99
,0.4975597853,0.3220124459,0.3282736094,0.97,0.99
,0.4992679356,0.388672081,0.3156883466,0.97,0.99
,0.4910932162,0.4172555638,0.3008934576,0.97,0.99
,0.4877989263,0.3908870372,0.279373619,0.97,0.99
,0.5,0.3206412826,0.2733211644,0.97,0.99
,0.4945095168,0.2662166438,0.2580459218,0.97,0.99
,0.526659346,0.185845375,0.2557402248,0.97,0.99
,0.5854685212,0.0939774285,0.2406571236,0.97,0.99
,0.6364080039,0.0197236578,0.2506484773,0.97,0.99
,0.6781356759,0.0001054741,0.274762225,0.97,0.99
,0.616886286,0,0.2727447401,0.97,0.99
,0.5508174719,0,0.2886924777,0.97,0.99
,0.5136652025,0,0.2719761745,0.97,0.99
,0.4515007321,0,0.2668844269,0.97,0.99
,0.4055636896,0,0.2431549621,0.97,0.99
,0.3784163006,0,0.2212508406,0.97,0.99
,0.359443631,0,0.205975598,0.97,0.99
,0.3563933626,0,0.1866653857,0.97,0.99
,0.3796974134,0,0.1558266884,0.97,0.99
,0.4115422157,0,0.1302718801,0.97,0.99
,0.4619326501,0,0.1104813142,0.97,0.99
,0.5123840898,0.0063284464,0.0999135364,0.97,0.99
,0.5300756467,0.0754139859,0.0883850514,0.97,0.99
,0.5456320156,0.1776183947,0.0645595158,0.97,0.99
,0.5707052221,0.224659846,0.0430396772,0.97,0.99
,0.5989507077,0.2207573041,0.0362186569,0.97,0.99
,0.597181552,0.2014555427,0.0384282832,0.97,0.99
,0.5766227428,0.1744541715,0.0377557883,0.97,0.99
,0.5620424597,0.1557852547,0.0351618791,0.97,0.99
,0.5711322596,0.1291003059,0.0391968489,0.97,0.99
,0.5917520742,0.081531484,0.0413104045,0.97,0.99
,0.6346388482,0.0411349014,0.041790758,0.97,0.99
,0.6904587604,0.0082269803,0.0418868287,0.97,0.99
,0.7133357735,0,0.0423671822,0.97,0.99
,0.6526964373,0,0.037851859,0.97,0.99
,0.5927281601,0,0.0350658084,0.97,0.99
,0.5671059053,0,0.0343933135,0.97,0.99
,0.5028672523,0,0.0373715054,0.97,0.99
,0.4452171791,0,0.0317033337,0.97,0.99
,0.4108711567,0,0.0314151215,0.97,0.99
,0.3938506589,0,0.0266115861,0.97,0.99
,0.3815275744,0,0.0248823134,0.97,0.99
,0.3839067838,0,0.0239216063,0.97,0.99
,0.3940946803,0,0.0188298588,0.97,0.99
,0.4105051245,0,0.0162359497,0.97,0.99
,0.4468033187,0.0018985339,0.0151791719,0.97,0.99
,0.4882259639,0.0283725345,0.0143145355,0.97,0.99
,0.5126891166,0.0896529902,0.0122970506,0.97,0.99
,0.5176305515,0.1601096931,0.0093188587,0.97,0.99
,0.5169594924,0.2277185951,0.013834182,0.97,0.99
,0.4812713519,0.2741272018,0.013161687,0.97,0.99
,0.4444851147,0.2925851703,0.0159477375,0.97,0.99
,0.4198389458,0.2758147875,0.0212316265,0.97,0.99
,0.4371644705,0.2314101888,0.0239216063,0.97,0.99
,0.4783430942,0.1693914144,0.0247862427,0.97,0.99
,0.5565519766,0.0790001055,0.0167163032,0.97,0.99
,0.6414714495,0.0128678409,0.0166202325,0.97,0.99
,0.686920449,0.0001054741,0.0262273033,0.97,0.99
,0.647510981,0,0.0357383034,0.97,0.99
,0.5979746218,0,0.0431357479,0.97,0.99
,0.5815641776,0,0.0522624652,0.97,0.99
,0.5164104441,0,0.0637909501,0.97,0.99
,0.4543679844,0,0.0668652128,0.97,0.99
,0.4233772572,0,0.0739744452,0.97,0.99
,0.4196559297,0,0.0698434047,0.97,0.99
,0.4364934114,0,0.0699394755,0.97,0.99
,0.467057101,0,0.0691709098,0.97,0.99
,0.5414836506,0,0.0666730714,0.97,0.99
,0.7112005857,0,0.0721491017,0.97,0.99
,0.8383357735,0.0026368527,0.0731098088,0.97,0.99
,0.8655441679,0.0461976585,0.070419829,0.97,0.99
,0.820034163,0.1605315895,0.0582188491,0.97,0.99
,0.7765983407,0.3036599515,0.0432318186,0.97,0.99
,0.7156539776,0.4351861618,0.0447689499,0.97,0.99
,0.6520863836,0.543719017,0.0560092228,0.97,0.99
,0.6193265007,0.5877017192,0.0561052935,0.97,0.99
,0.6134699854,0.5534226347,0.0416946873,0.97,0.99
,0.6448267448,0.4432021939,0.0312229801,0.97,0.99
,0.7000366032,0.2954329712,0.0258430205,0.97,0.99
,0.7935578331,0.1275181943,0.0229608992,0.97,0.99
,0.8800634456,0.0161375382,0.0243058891,0.97,0.99
,0.920693021,0,0.0356422327,0.97,0.99
,0.849011713,0,0.0488039197,0.97,0.99
,0.7559175207,0,0.0589874147,0.97,0.99
,0.6802708638,0,0.0644634451,0.97,0.99
,0.5909590044,0,0.0630223845,0.97,0.99
,0.5364812103,0,0.0593716976,0.97,0.99
,0.5036603221,0,0.0537995965,0.97,0.99
,0.4967057101,0,0.0491882025,0.97,0.99
,0.5142752562,0,0.0477471419,0.97,0.99
,0.5369692533,0,0.0491882025,0.97,0.99
,0.5871766715,0,0.0504371217,0.97,0.99
,0.7361517814,0,0.0547603036,0.97,0.99
,0.8543191801,0.0021094821,0.057258142,0.97,0.99
,0.8689604685,0.0394473157,0.0614852531,0.97,0.99
,0.8236944851,0.1305769434,0.0568738592,0.97,0.99
,0.7979502196,0.238582428,0.042463253,0.97,0.99
,0.7741581259,0.3385718806,0.0361225862,0.97,0.99
,0.7185212299,0.4048096192,0.04342396,0.97,0.99
,0.6826500732,0.4291741377,0.0564895763,0.97,0.99
,0.6774036115,0.3950005274,0.0770487078,0.97,0.99
,0.7030258663,0.307140597,0.0845422231,0.97,0.99
,0.7445095168,0.1842632634,0.0777212028,0.97,0.99
,0.8166178624,0.0687691172,0.0628302431,0.97,0.99
,0.8821986335,0.0073831874,0.0628302431,0.97,0.99
,0.9076378721,0,0.0808915362,0.97,0.99
,0.8183260127,0,0.1041406475,0.97,0.99
,0.7282210835,0,0.1202805265,0.97,0.99
,0.6584919473,0,0.124699779,0.97,0.99
,0.5543557833,0,0.1252762033,0.97,0.99
,0.4982918497,0,0.1222019406,0.97,0.99
,0.4716325037,0,0.1176866174,0.97,0.99
,0.4588213763,0,0.1068306273,0.97,0.99
,0.4753538311,0,0.0987606879,0.97,0.99
,0.4974377745,0,0.0915553848,0.97,0.99
,0.5577110786,0,0.0836775867,0.97,0.99
,0.7080283065,0,0.0933807282,0.97,0.99
,0.8262567106,0.000949267,0.1198001729,0.97,0.99
,0.8534651049,0.0142390043,0.129311173,0.97,0.99
,0.8397999024,0.0505220968,0.1239312134,0.97,0.99
,0.8131405564,0.0959814366,0.143145355,0.97,0.99
,0.7928257687,0.1606370636,0.1650494764,0.97,0.99
,0.7495119571,0.1994515346,0.1975213757,0.97,0.99
,0.7235236701,0.2108427381,0.2394082044,0.97,0.99
,0.7074792582,0.1823647295,0.2772600634,0.97,0.99
,0.7030258663,0.1466090075,0.2751465078,0.97,0.99
,0.7083333333,0.0889146714,0.2975309828,0.97,0.99
,0.7376769156,0.0339626622,0.2725525987,0.97,0.99
,0.777147389,0.0037970678,0.2663080027,0.97,0.99
,0.7897755002,0,0.2786050533,0.97,0.99
