0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.16172E7,19.3,10.0,55,101570,9999,9999,355,645,481,267,999900,999900,999900,99990,150,3.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16208E7,19.9,9.5,51,101550,9999,9999,380,714,382,392,999900,999900,999900,99990,180,3.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16244E7,20.3,9.8,51,101510,9999,9999,374,656,298,400,999900,999900,999900,99990,170,3.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1628E7,21.2,8.1,43,101480,9999,9999,374,670,408,331,999900,999900,999900,99990,210,3.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16316E7,20.8,10.0,50,101420,9999,9999,371,700,527,297,999900,999900,999900,99990,200,2.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16352E7,21.6,10.4,49,101400,9999,9999,376,425,276,242,999900,999900,999900,99990,150,2.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16388E7,21.2,8.5,44,101360,9999,9999,365,411,552,117,999900,999900,999900,99990,50,1.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16424E7,21.3,7.9,42,101300,9999,9999,365,252,479,69,999900,999900,999900,99990,70,1.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1646E7,20.2,9.5,50,101300,9999,9999,355,95,238,42,999900,999900,999900,99990,70,1.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16496E7,18.2,10.1,59,101300,9999,9999,343,9,47,6,999900,999900,999900,99990,40,1.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16532E7,15.6,10.4,71,101330,9999,9999,326,0,0,0,999900,999900,999900,99990,70,1.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16568E7,13.9,10.3,79,101330,9999,9999,315,0,0,0,999900,999900,999900,99990,50,1.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16604E7,12.5,9.7,83,101330,9999,9999,306,0,0,0,999900,999900,999900,99990,40,2.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1664E7,12.3,9.7,84,101320,9999,9999,304,0,0,0,999900,999900,999900,99990,50,1.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16676E7,11.2,9.1,87,101280,9999,9999,297,0,0,0,999900,999900,999900,99990,40,0.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16712E7,10.6,8.9,89,101250,9999,9999,294,0,0,0,999900,999900,999900,99990,0,0.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16748E7,10.2,8.8,91,101220,9999,9999,291,0,0,0,999900,999900,999900,99990,280,1.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16784E7,9.9,8.3,90,101200,9999,9999,289,0,0,0,999900,999900,999900,99990,10,1.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1682E7,9.5,8.3,92,101200,9999,9999,287,11,0,11,999900,999900,999900,99990,320,1.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16856E7,10.5,9.3,92,101200,9999,9999,292,72,258,44,999900,999900,999900,99990,330,1.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16892E7,14.2,10.8,80,101200,9999,9999,316,262,675,81,999900,999900,999900,99990,340,1.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16928E7,16.7,10.5,67,101170,9999,9999,333,427,723,119,999900,999900,999900,99990,300,0.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.16964E7,19.2,11.0,59,101140,9999,9999,348,566,776,122,999900,999900,999900,99990,230,1.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17E7,21.4,12.3,56,101090,9999,9999,363,739,923,97,999900,999900,999900,99990,170,2.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17036E7,23.2,10.9,46,101040,9999,9999,378,830,943,86,999900,999900,999900,99990,180,2.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17072E7,24.5,12.5,47,100960,9999,9999,388,877,940,83,999900,999900,999900,99990,170,3.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17108E7,25.7,13.9,48,100900,9999,9999,397,872,917,83,999900,999900,999900,99990,150,3.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17144E7,25.9,10.1,37,100840,9999,9999,398,814,869,89,999900,999900,999900,99990,130,2.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1718E7,26.8,7.8,30,100770,9999,9999,405,731,847,81,999900,999900,999900,99990,220,2.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17216E7,26.3,10.0,36,100690,9999,9999,404,595,777,78,999900,999900,999900,99990,190,4.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17252E7,26.5,8.5,32,100630,9999,9999,405,422,643,78,999900,999900,999900,99990,190,2.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17288E7,26.2,10.4,37,100580,9999,9999,404,256,499,64,999900,999900,999900,99990,170,1.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17324E7,23.7,12.4,49,100530,9999,9999,384,103,271,42,999900,999900,999900,99990,150,1.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1736E7,20.8,12.5,59,100510,9999,9999,362,14,89,8,999900,999900,999900,99990,140,1.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17396E7,18.2,12.0,67,100530,9999,9999,343,0,0,0,999900,999900,999900,99990,110,2.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17432E7,16.0,11.6,75,100530,9999,9999,328,0,0,0,999900,999900,999900,99990,110,2.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17468E7,14.7,10.7,77,100500,9999,9999,319,0,0,0,999900,999900,999900,99990,110,2.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17504E7,13.7,10.7,82,100490,9999,9999,313,0,0,0,999900,999900,999900,99990,160,0.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1754E7,13.1,10.6,85,100470,9999,9999,309,0,0,0,999900,999900,999900,99990,280,1.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17576E7,12.0,9.7,86,100430,9999,9999,302,0,0,0,999900,999900,999900,99990,80,1.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17612E7,11.6,9.7,88,100390,9999,9999,299,0,0,0,999900,999900,999900,99990,100,0.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17648E7,10.8,8.7,87,100340,9999,9999,294,0,0,0,999900,999900,999900,99990,20,0.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17684E7,10.4,8.8,90,100350,9999,9999,292,17,0,14,999900,999900,999900,99990,180,1.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1772E7,12.3,11.2,93,100350,9999,9999,304,106,574,42,999900,999900,999900,99990,160,0.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17756E7,15.9,12.6,81,100340,9999,9999,327,261,727,64,999900,999900,999900,99990,140,1.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17792E7,18.0,13.3,74,100310,9999,9999,342,439,849,75,999900,999900,999900,99990,160,3.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17828E7,20.6,13.8,65,100260,9999,9999,360,600,900,83,999900,999900,999900,99990,160,2.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17864E7,22.8,14.4,59,100210,9999,9999,376,725,904,94,999900,999900,999900,99990,150,2.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.179E7,24.6,11.2,43,100160,9999,9999,391,814,895,106,999900,999900,999900,99990,170,2.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17936E7,26.0,15.7,53,100100,9999,9999,401,861,885,111,999900,999900,999900,99990,110,2.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.17972E7,27.1,13.8,44,100030,9999,9999,410,853,857,114,999900,999900,999900,99990,160,2.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18008E7,27.5,11.5,37,99930,9999,9999,414,808,824,119,999900,999900,999900,99990,160,2.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18044E7,27.8,11.8,37,99870,9999,9999,414,720,802,103,999900,999900,999900,99990,130,2.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1808E7,28.2,12.1,37,99810,9999,9999,420,586,728,100,999900,999900,999900,99990,150,1.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18116E7,27.9,14.9,45,99770,9999,9999,415,403,532,117,999900,999900,999900,99990,120,2.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18152E7,27.7,16.3,50,99760,9999,9999,403,217,302,100,999900,999900,999900,99990,140,1.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18188E7,25.6,11.4,41,99750,9999,9999,371,75,61,61,999900,999900,999900,99990,40,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18224E7,22.2,16.2,69,99750,9999,9999,361,14,43,11,999900,999900,999900,99990,20,1.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1826E7,19.2,14.7,75,99790,9999,9999,353,0,0,0,999900,999900,999900,99990,50,2.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18296E7,17.8,14.3,80,99810,9999,9999,341,0,0,0,999900,999900,999900,99990,50,1.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18332E7,16.9,13.2,79,99820,9999,9999,335,0,0,0,999900,999900,999900,99990,30,0.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18368E7,15.6,12.9,84,99840,9999,9999,326,0,0,0,999900,999900,999900,99990,160,1.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18404E7,16.2,13.3,83,99890,9999,9999,330,0,0,0,999900,999900,999900,99990,230,2.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1844E7,15.5,13.0,85,99890,9999,9999,325,0,0,0,999900,999900,999900,99990,160,0.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18476E7,14.4,12.4,88,99900,9999,9999,318,0,0,0,999900,999900,999900,99990,180,2.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18512E7,14.0,12.0,88,99940,9999,9999,315,0,0,0,999900,999900,999900,99990,160,1.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18548E7,15.1,12.6,85,99980,9999,9999,325,17,0,17,999900,999900,999900,99990,200,1.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18584E7,15.6,13.4,87,100050,9999,9999,329,58,0,58,999900,999900,999900,99990,160,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1862E7,17.2,14.5,84,100130,9999,9999,340,145,22,139,999900,999900,999900,99990,180,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18656E7,19.1,15.2,78,100170,9999,9999,352,270,65,242,999900,999900,999900,99990,180,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18692E7,20.6,12.8,61,100210,9999,9999,384,264,10,258,999900,999900,999900,99990,300,3.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18728E7,21.5,13.9,62,100250,9999,9999,382,367,40,339,999900,999900,999900,99990,310,4.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18764E7,20.3,13.0,63,100310,9999,9999,408,203,8,197,999900,999900,999900,99990,310,3.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.188E7,20.5,14.2,67,100320,9999,9999,409,170,4,167,999900,999900,999900,99990,330,3.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18836E7,20.7,13.9,65,100350,9999,9999,410,111,3,108,999900,999900,999900,99990,310,3.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18872E7,20.1,14.5,70,100370,9999,9999,407,122,4,119,999900,999900,999900,99990,340,3.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18908E7,20.0,14.1,69,100380,9999,9999,406,197,4,194,999900,999900,999900,99990,280,4.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.18944E7,20.1,13.1,64,100400,9999,9999,407,189,9,183,999900,999900,999900,99990,290,4.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1898E7,19.2,12.7,66,100470,9999,9999,401,39,0,39,999900,999900,999900,99990,280,4.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19016E7,18.1,12.1,68,100540,9999,9999,395,25,0,25,999900,999900,999900,99990,290,5.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19052E7,16.6,9.8,64,100610,9999,9999,387,14,13,11,999900,999900,999900,99990,290,5.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19088E7,16.0,9.2,64,100650,9999,9999,384,3,0,3,999900,999900,999900,99990,290,3.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19124E7,15.4,9.7,69,100760,9999,9999,335,0,0,0,999900,999900,999900,99990,300,4.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1916E7,15.2,10.6,74,100810,9999,9999,340,0,0,0,999900,999900,999900,99990,250,3.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19196E7,15.1,11.1,77,100820,9999,9999,324,0,0,0,999900,999900,999900,99990,280,3.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19232E7,14.9,11.5,80,100840,9999,9999,338,0,0,0,999900,999900,999900,99990,270,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19268E7,14.8,11.0,78,100850,9999,9999,323,0,0,0,999900,999900,999900,99990,270,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19304E7,13.6,11.7,88,100850,9999,9999,315,0,0,0,999900,999900,999900,99990,130,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1934E7,13.4,11.6,89,100870,9999,9999,318,0,0,0,999900,999900,999900,99990,140,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19376E7,13.2,11.8,91,100870,9999,9999,314,0,0,0,999900,999900,999900,99990,130,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19412E7,13.3,12.0,92,100880,9999,9999,369,6,0,6,999900,999900,999900,99990,150,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19448E7,13.3,12.0,92,100910,9999,9999,323,44,0,44,999900,999900,999900,99990,150,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19484E7,13.8,12.5,92,100950,9999,9999,355,64,0,64,999900,999900,999900,99990,140,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1952E7,14.9,12.9,88,100990,9999,9999,322,258,58,233,999900,999900,999900,99990,150,0.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19556E7,16.5,10.1,66,100990,9999,9999,332,275,24,261,999900,999900,999900,99990,300,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19592E7,17.1,10.7,66,101000,9999,9999,349,361,47,328,999900,999900,999900,99990,320,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19628E7,18.4,7.8,50,101000,9999,9999,355,528,102,447,999900,999900,999900,99990,300,3.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19664E7,19.0,7.8,48,100980,9999,9999,359,534,79,467,999900,999900,999900,99990,310,3.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.197E7,18.9,8.0,49,100950,9999,9999,385,325,13,314,999900,999900,999900,99990,320,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19736E7,19.1,6.9,45,100920,9999,9999,386,270,7,264,999900,999900,999900,99990,340,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19772E7,18.2,7.0,48,100880,9999,9999,381,139,4,136,999900,999900,999900,99990,220,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19808E7,18.8,7.9,49,100850,9999,9999,357,270,42,242,999900,999900,999900,99990,180,1.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19844E7,19.3,10.8,58,100830,9999,9999,358,250,57,219,999900,999900,999900,99990,160,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.1988E7,18.7,11.5,63,100820,9999,9999,354,156,36,142,999900,999900,999900,99990,150,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19916E7,16.9,11.6,71,100810,9999,9999,335,50,13,47,999900,999900,999900,99990,160,2.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19952E7,14.5,10.3,76,100810,9999,9999,319,11,39,8,999900,999900,999900,99990,190,2.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.19988E7,12.8,9.6,81,100830,9999,9999,314,0,0,0,999900,999900,999900,99990,170,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20024E7,12.3,9.7,84,100830,9999,9999,307,0,0,0,999900,999900,999900,99990,130,2.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.2006E7,11.4,9.1,86,100840,9999,9999,301,0,0,0,999900,999900,999900,99990,170,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20096E7,10.7,9.0,89,100830,9999,9999,297,0,0,0,999900,999900,999900,99990,120,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20132E7,9.8,8.2,90,100780,9999,9999,291,0,0,0,999900,999900,999900,99990,130,1.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20168E7,9.7,8.1,90,100750,9999,9999,288,0,0,0,999900,999900,999900,99990,170,0.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20204E7,9.6,8.0,90,100720,9999,9999,288,0,0,0,999900,999900,999900,99990,110,1.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.2024E7,9.0,7.5,90,100690,9999,9999,284,0,0,0,999900,999900,999900,99990,180,1.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20276E7,8.9,7.8,93,100700,9999,9999,289,8,0,8,999900,999900,999900,99990,99,0.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20312E7,9.6,8.5,93,100700,9999,9999,301,56,0,56,999900,999900,999900,99990,0,0.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20348E7,12.2,11.3,94,100700,9999,9999,308,161,29,153,999900,999900,999900,99990,220,0.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20384E7,14.5,12.4,87,100700,9999,9999,321,244,83,208,999900,999900,999900,99990,150,0.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.2042E7,16.5,12.1,75,100680,9999,9999,333,333,167,236,999900,999900,999900,99990,240,1.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20456E7,16.6,11.3,71,100660,9999,9999,335,266,11,258,999900,999900,999900,99990,260,1.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20492E7,18.7,10.8,60,100600,9999,9999,356,631,384,325,999900,999900,999900,99990,230,1.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20528E7,19.4,11.2,59,100560,9999,9999,368,589,225,397,999900,999900,999900,99990,170,0.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20564E7,20.2,11.1,56,100500,9999,9999,366,541,182,383,999900,999900,999900,99990,180,1.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.206E7,21.7,8.6,43,100430,9999,9999,377,892,792,225,999900,999900,999900,99990,140,1.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20636E7,21.5,9.7,47,100360,9999,9999,376,400,129,300,999900,999900,999900,99990,80,2.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20672E7,21.4,6.5,38,100300,9999,9999,381,478,359,236,999900,999900,999900,99990,40,2.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20708E7,20.7,7.0,41,100260,9999,9999,376,131,26,117,999900,999900,999900,99990,60,1.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20744E7,21.1,6.2,38,100200,9999,9999,366,258,442,83,999900,999900,999900,99990,60,0.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.2078E7,19.2,10.5,57,100180,9999,9999,350,114,304,42,999900,999900,999900,99990,130,3.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20816E7,17.1,10.7,66,100180,9999,9999,329,11,38,8,999900,999900,999900,99990,120,2.2,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20852E7,15.6,9.9,69,100170,9999,9999,323,0,0,0,999900,999900,999900,99990,120,2.2,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20888E7,14.6,9.4,71,100150,9999,9999,319,0,0,0,999900,999900,999900,99990,90,1.8,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20924E7,12.8,8.3,74,100330,9999,9999,313,0,0,0,999900,999900,999900,99990,120,1.4,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.2096E7,10.9,6.3,73,100580,9999,9999,313,0,0,0,999900,999900,999900,99990,90,1.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.20996E7,8.6,7.2,91,100910,9999,9999,266,0,0,0,999900,999900,999900,99990,60,0.8,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.21032E7,6.7,5.3,91,101190,9999,9999,265,0,0,0,999900,999900,999900,99990,40,0.9,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.21068E7,5.1,3.8,91,101410,9999,9999,258,0,0,0,999900,999900,999900,99990,360,1.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.21104E7,4.8,4.1,95,101430,9999,9999,259,0,0,0,999900,999900,999900,99990,330,1.1,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.2114E7,5.2,4.2,93,101450,9999,9999,256,20,0,17,999900,999900,999900,99990,350,1.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.21176E7,5.1,4.4,95,101500,9999,9999,265,95,252,64,999900,999900,999900,99990,340,1.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.21212E7,7.0,5.5,90,101540,9999,9999,280,264,355,164,999900,999900,999900,99990,350,1.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.21248E7,10.8,7.1,78,101560,9999,9999,307,431,513,206,999900,999900,999900,99990,10,2.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.21284E7,13.3,7.7,69,101560,9999,9999,313,491,247,347,999900,999900,999900,99990,10,3.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.2132E7,14.7,7.5,62,101550,9999,9999,320,703,673,228,999900,999900,999900,99990,350,2.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.21356E7,15.8,6.5,54,101530,9999,9999,332,695,442,342,999900,999900,999900,99990,10,2.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.21392E7,17.2,8.1,55,101510,9999,9999,346,775,494,353,999900,999900,999900,99990,350,3.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.21428E7,17.0,7.1,52,101490,9999,9999,352,517,185,356,999900,999900,999900,99990,350,3.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.21464E7,16.7,7.4,54,101470,9999,9999,372,370,33,342,999900,999900,999900,99990,350,4.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.215E7,17.3,6.8,50,101450,9999,9999,376,323,72,267,999900,999900,999900,99990,330,2.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.21536E7,15.6,5.2,50,101440,9999,9999,365,111,0,111,999900,999900,999900,99990,40,3.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.21572E7,15.9,5.5,50,101420,9999,9999,367,267,117,203,999900,999900,999900,99990,20,2.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.21608E7,15.8,7.1,56,101400,9999,9999,327,148,105,106,999900,999900,999900,99990,70,3.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
1.21644E7,15.2,6.5,56,101400,9999,9999,323,92,117,64,999900,999900,999900,99990,50,2.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
